nr,url,heimilisfang,tegund,nidurstada,spurning
23081 (01.26.210.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023081,Ármúli 7 ,fjölgun eignarhluta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir reyndarteikningum af útliti vesturhliðar og leyfi til þess að fjölga eignarhlutum úr einum í þrjá í matshluta 02 á lóðinni nr. 7 við Ármúla. Gjald kr. 4.100
22352 (02.40.710.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022352,Bakkastaðir 105 ,Einbýlishús m. bílg.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja steinsteypt einbýlishús að hluta á tveimur hæðum og með innbyggðri bílgeymslu allt einangrað að utan og klætt með steinplötum og bárujárni á lóð nr. 105 við Bakkastaði. Stærð: Íbúð 1. hæð 42 ferm., 2. hæð 134,4 ferm., bílgeymsla 35,5 ferm., samtals 211,9 ferm., 711,4 rúmm. Gjald kr. 4.100 + 29.167"
22786 (02.40.420.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022786,Barðastaðir 85 ,Einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja einlyft, steinsteypt einbýlishús með innbyggðri tvöfaldri bílageymslu á lóðinni nr. 85 við Barðastaði. Stærð: Íbúð 148,6 ferm., bílgeymsla 38,7 ferm. Samtals 187,3 ferm. og 687,9 rúmm. Gjald kr. 4.100 + 28.204"
23064 (01.13.630.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023064,Bárugata 7 ,svalir,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málinu vísað til Borgarskipulags til ákvörðunar um grenndarkynningu.,Sótt er um leyfi til þess að setja svalir við kvist á suðurhlið rishæðar hússins á lóðinni nr. 7 við Bárugötu. Gjald kr. 4.100
21940 (04.02.440.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021940,Básb.1-3  Naust.2-10,Br. á steypuvirki í 6-10,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að gera breytingar á burðarvirki húss nr. 6-10 við Naustabryggju (matshl. xx) á lóðinni nr. 1-3 við Básbryggju og 2-10 við Naustabryggju. Jafnframt er sótt um leyfi fyrir minniháttar breytingum á innra fyrirkomulagi og skráningu hússins. Byggingarfulltrúi leggur til að tölusetningu lóðarinnar verði breytt þar sem nú liggur fyrir hversu margir inngangar eru í húsið. Lóðarheiti verður: Básbryggja 1-3 og Naustabryggja 2-4. Gjald kr. 4.100
23096 (01.18.021.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023096,Bergstaðastræti 12 ,Samþykkja íbúð,Frestað. Leiðrétta skráningartöflu. Einungis er hægt að skrá íbúðina sem ósamþykkta íbúð þ.e. afmörkun sbr. 15. gr. reglugerðar nr. 910/2000.,"Sótt er um samþykki fyrir áður gerðri íbúð á jarðhæð hússins nr. 12A á lóð nr. 12 við Bergstaðastræti. Jafnframt er erindi 19597 dregið til baka. Samþykki meðeigenda dags. 15. ágúst 1999, ljósrit af skiptasamningi dags. 18. mars 1993, virðingargjörð dags. 1. maí 1942 og íbúðarskoðun byggingarfulltrúa dags. 20. ágúst 1999 fylgja erindinu. Gjald kr. 4.100"
22656 (01.16.233.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022656,Brávallagata 24 ,Íbúð á rishæð,Frestað. Vísað til athugasemda á umsóknarblaði og sérblaði.,"Sótt er um leyfi til að afmarka ósamþykkjanlega íbúð í risi hússins nr. 24 við Brávallagötu. Erindinu fylgir bréf Lögmanna Faxafeni dags. 6. feb. 2001, ljósrit af eignaskiptayfirlýsingu dags. 24. okt. 1989, skoðunarskýrsla byggingarfulltrúa dags. 29. des. 2000, óundirritað bréf umsækjanda dags. 22. jan. 2001, umsögn skrifstofustjóra byggingarfulltrúa dags. 11. jan. 2001. Gjald kr. 4.100"
23068 (02.42.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023068,Brúnastaðir 42 ,Br. á eldhúsi og baði,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta stærð og skipulagi eldhúss og baðherbergis einbýlishússins á lóð nr. 42 við Brúnastaði. Gjald kr. 4.100
22746,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022746,Dalbraut/Leirulækur,Barna- og unglingageðdeild,"Frestað. Málinu vísað til Borgarskipulags til ákvörðunar um grenndarkynningu. Grenndarkynna skal uppdrætti nr. 00-10, 10-10 og 10-20 dags. febrúar 2001.",Sótt er um leyfi til að koma fyrir leiktækjagarði á óafmarkaðri lóð  vestan við Barna- og unglingageðdeildar Landsspítalans milli Dalbrautar og Leirulækjar. Leiktækin verði að verulegu leyti byggð upp með símastaurum sem reknir eru í jörðu og strengdir á kaðlar ásamt allt að 11 m háum turni til klifurþjálfunar. Erindinu fylgja ódags. greinargerðir hönnuðar og iðjuþjálfa. Gjald kr. 4.100
22966 (17.04.101 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022966,Eskihlíð 16 ,Breytingar,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir áður gerðum breytingum og nýrri skráningu fjölbýlishússins á lóðinni nr. 16-16B við Eskihlíð. Gjald kr. 4.100
