nr,url,heimilisfang,tegund,nidurstada,spurning
31558 (01.81.321.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031558,Akurgerði 21,Blómaskáli,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að byggja sólstofu úr timbri og gleri að suðvesturhlið hússins á lóðinni nr. 21 við Akurgerði. Stærð: Stækkun sólstofa xx Gjald kr. 5.700 + xx
31575 (01.81.320.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031575,Akurgerði 27,byggt ofaná bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að byggja steinsteypta viðbyggingu ofan á bílgeymslu á vesturhlið hússins nr. 27 við Akurgerði. Stærð: Viðbygging xx Gjald kr. 5.700 + xx
31359 (01.52.160.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031359,Álagrandi 4,hækka stigah. og fjölgja íb.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að hækka stigahús við austurhlið, breyta byggingaraðferð stigahúss úr steinsteypu í einangrunarmót í steinsteypu einangraða að utan og klædda með bárujárni, fjölga gluggum á suðurhlið 2. hæðar,  fækka gluggum á austurhlið allra hæða og breyta gluggum og staðsetningu svalahurða á 1. og 2. hæð vesturhliðar, breyta innra skipulagi allra hæða ásamt leyfi til þess að fjölga íbúðum úr tveimur í þrjár í húsinu á lóð nr. 4 við Álagranda. Stærð: Hús var samtals 378,8 ferm. verður 381,3 ferm., var 1057,8 rúmm. verður 1122,8 rúmm. Stækkun 2,5 ferm., 65  rúmm. Gjald kr. 5.700 + 5.700 + 3.705"
31302 (01.28.010.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031302,Álftamýri  1-5,stækkun húss 3,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja við og breyta húsinu nr. 1-5 við Álftamýri. Byggðar verði tveggja hæða viðbyggingar norðan og sunnan húss, ein hæð ofan á vesturálmu o.fl. Jafnframt er sótt um leyfi til að klæða húsið að utan og rífa bílskúr (mhl 02) sunnan húss.  Erindinu fylgir skýrsla vegna brunahönnunar dags. 4. maí 2005. Niðurrif: Bílgeymsla (mhl 02) 49,1 ferm. og 164 rúmm.; Hús nr. 1-5 (mhl 01) 31,2 ferm. og 88,3 rúmm. Stækkun húss: 630,9 ferm. og 2.062,6 rúmm. Gjald kr. 5.700 + 5.700 + 117.567"
31312 (01.26.130.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031312,Ármúli 1,viðbygg. og bílageymsluþök,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja fimm hæða ofanábyggingu úr steinsteypu og gleri ofaná norðausturhorn 2. hæðar atvinnuhússins ásamt bílapalli í vestur á lóð nr. 1 við Ármúla. Brunahönnun VSI dags. 29. mars 2005 og bréf Orkuveitu Reykjavíkur dags. 6. maí 2005 fylgja erindinu. Stærð: Stækkun 1. hæð 46,3 ferm., 2. hæð 193,3 ferm., 3.- 6. hæð 330,8 ferm. hver hæð, 7. hæð 252,1 ferm., samtals 1814,9 ferm., 6366,7 rúmm. Bílapallur (B-rými) samtals 727,9 ferm., 2729,7 rúmm. Gjald kr. 5.700 + 5.700 + 518.495"
31570,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031570,Árvað 3,bráðabirgðarhúsnæði f. grunnskóla,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að koma fyrir færanlegum kennslustofum á lóðinni nr. 3 við Árvað. Stærð: xx Gjald kr. 5.700 + xx
31596 (01.18.444.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031596,Baldursgata 9,atvhúsn. í íbúð (rými 0101),Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og breyta skrifstofuhúsnæði í íbúð í rými 0101 húsinu á lóðinni nr. 9 við Baldursgötu. Samþykki meðeigenda dags. 23. apríl 2005 fylgir erindinu. Gjald kr. 5.700
30739 (04.02.440.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030739,Básbryggja 5-11,loftaklæðning í bílgeymslum,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að koma fyrir 13 cm einangrun í hluta lofta i bígeymslum 0102 og 0106 í húsinu á lóðinni nr. 5-11 við Básbryggju. Gjald kr. 5.700
31417 (01.19.700.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031417,Bergstaðastræti 66,ofanábygging - viðb.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 388.01 - 388.05 dags. 12. apríl 2005.,"Sótt er um leyfi til þess að hækka þak á vesturhluta 1. hæðar, byggja kvist á norðaustur- og suðvesturþekju, byggja viðbyggingu við kjallara á vestarihluta  baklóðar og pall  að kjallara og 1. hæð suðvesturhliðar einbýlishússins á lóð nr. 66 við Bergstaðastræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 29. apríl 2005 fylgir erindinu ásamt umsögn Minjasafns Reykjavíkur dags. 29. apríl 2005, samþykki eigenda Bergstaðastrætis 64 dags. 24. apríl og innfært 27. apríl 2005 og umsögn Húsafriðunarnefndar dags. 28. apríl 2005. Stærð: Samtals stækkun 70,1 ferm., 264,6 rúmm. Gjald kr. 5.700 + 15.082"
31519 (04.30.300.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031519,Bitruháls 1,jöfnunartankur,Frestað. Vantar nýtt mæliblað.,"Sótt er um leyfi til að koma fyrir 700 rúmmetra jöfnunartanki neðanjarðar og bráðabirgðaskýli ofanjarðar á lóð Mjólkursamsölunnar nr. 1 við Bitruháls.  Stærð: Tankur 818,3 rúmm. Gjald kr. 5.700 + 46.643"
31576 (01.25.120.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031576,Bolholt 6-8,br. á 4.h og 5.h,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að opna á milli 2. hæðar Skipholts 37 og 4. hæðar Bolholts 8, innrétta skrifstofur á 4. hæð húss nr. 8 og breyta eldhúsi í skrifstofu ásamt að innrétta teeldhús í miðrými á 5. hæð húss nr. 6 á lóð nr. 6-8 við Bolholt. Gjald kr. 5.700"
31291 (01.21.779.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031291,Borgartún 19,viðbygging +breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja viðbyggingu á fjórum hæðum og með innbyggðri bílageymslu í kjallara að suðurhlið hússins nr. 19 á lóðinni nr. 17-19 við Borgartún. Viðbyggingin er steinsteypt, einangruð og klædd utan með steinflísum og múrkerfi.  Brunahönnun dags. 2. maí 2005 fylgir erindinu. Stærð: Stækkun (ath. erindi 31290 v. niðurrif) 6642,8 ferm. og 26812,8 rúmm. Gjald kr. 5.700 + 1.528.330"
31554 (01.23.000.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031554,Borgartún 26,niðurrif (mhl. 01 - 07),Frestað. Skoðist á milli funda.,"Sótt er um leyfi til þess að rífa allar byggingar á lóðinni nr. 26 við Borgartún. Á lóðinni eru sjö matshlutar en matshluti 06 hefur þegar verið rifinn. Matshl. 01 verslun, skrifstofa, fastanr. 201-0008, landnr. 102910. Stærð 1897,0 ferm. og 13416,0 rúmm. Matshl. 02 vörugeymsla, fastanr. 201-0009, landnr. 102910. Stærð 269,0 ferm. og 1105,0 rúmm. Matshl. 03 vörugeymsla, fastanr. 201-0010, landnr. 102910. Stærð 269,0 ferm. og 1105,0 rúmm. Matshl. 04 iðnaðarhús, fastanr. 201-0011, landnr. 102910. Stærð 456,0 ferm. og 3238,0 rúmm. Matshl. 05 verslun, skrifstofa, fastanr. 201-0012, landnr. 102910. Stærð 796,6 ferm. og 3250,0 rúmm. Matshl. 06 verslunarhús, fastanr. 201-0013, landnr. 102910. Stærð 53,6 ferm. og 163,0 rúmm. Matshl. 07 verslun, iðnaður, fastanr. 221-7326, landnr. 102910. Stærð 311,4 ferm. og 2621,0 rúmm. Samtals eru því rifnir 4052,6 ferm. og 24898 rúmm. á lóðinni. Gjald kr. 5.700"
31552 (01.13.440.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031552,Brekkustígur 17,svalir o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja svalahurð í stað hluta stofuglugga á austurhlið 1. hæðar ásamt tröppum niður í garð við íbúðarhúsið á lóð nr. 17 við Brekkustíg. Samþykki meðeigenda ódags. (vantar einn) fylgir erindinu. Gjald kr. 5.700
31362 (01.74.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031362,Efstaleiti 7,þjónustu- og skrifstofuhús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja tveggja hæða steinsteypt skrifstofu- og þjónustuhús fyrir göngudeild og skrifstofur SÁÁ ásamt kjallara undir hluta hússins á lóð nr. 7 við Efstaleiti. Samþykki eigenda Efstaleitis 5 dags. 25. apríl 2005 og samþykki eigenda Efstaleitis 9 með fyrirvara dags. 29. apríl 2005 fylgja erindinu. Stærð: Kjallari 277,4 ferm., 1. hæð 715,9 ferm., 2. hæð 561,1 ferm., samtals 1554,4 ferm., 6268,8 rúmm. Stigahús B-rými 40,9 ferm., 127 rúmm. Gjald kr. 5.700 + 364.561"
31463 (01.41.011.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031463,Efstasund 75,"viðbygging, hækka þak ofl.",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja við suðausturhlið hússins nr. 75 við Efstasund. Jafnframt er sótt um leyfi til að hækka þak hússins og breyta innra fyrirkomulagi á öllum hæðum. Stækkun: xx Gjald kr. 5.700 + xx
31589 (01.63.4-9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031589,Eggertsgata 2-34,skilti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að reisa fimm um 4,5 ferm. skilti fyrir merkingu mismunandi stúdentagarða á lóð nr. 2-34 við Eggertsgötu. Gjald kr. 5.700"
31591 (01.52.610.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031591,Einimelur 24,einbýlish. m.innb. bílg.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja einlyft steinsteypt einbýlishús með innbyggðri bílgeymslu á lóð nr. 24 við Einimel. Stærð: Einbýlishús íbúð 208,8 ferm., bílgeymsla 43,1 ferm., samtals 251,9 ferm., 861,5 rúmm. Gjald kr. 5.700 + 49.106"
31595 (01.11.500.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031595,Fiskislóð 12,brunavarnartexta br.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir breytingum á texta varðandi brunavarnir atvinnuhússins á lóð nr. 12 við Fiskislóð. Gjald kr. 5.700
31548 (01.08.940.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031548,Fiskislóð 5-9,breyting á hurðum,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta lítillega innra fyrirkomulagi í norðurenda annarrar hæðar hússins á lóðinni nr. 5-9 við Fiskislóð. Settar eru hefðbundnar hurðir í stað rennihurða við matsal og fundaherbergi og dyr að skrifstofum eru færðar. Gjald kr. 5.700
31592 (01.17.222.5 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031592,Frakkastígur 12,br. kj. í veitingastað,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta veitingastað í stað verslunar í kjallara fjöleignarhússins á lóð nr. 12 við Frakkastíg. Samþykki meðeigenda dags. 31. mars 2005 og bréf hönnuðar dags. 3. maí 2005 fylgja erindinu. Gjald kr. 5.700
