nr,url,heimilisfang,tegund,nidurstada,spurning
31575 (01.81.320.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031575,Akurgerði 27,byggt ofaná bílskúr,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 100-102 dags. 7. júní 2005.,"Sótt er um leyfi til þess að byggja steinsteypta viðbyggingu ofan á bílgeymslu á vesturhlið hússins nr. 27 við Akurgerði. Samþykki eigenda Akurgerðis 29 og samþykki nokkurra nágranna dags. 5. maí 2005 fylgir erindinu. Stærð: Viðbygging 26,3 ferm. og 99,4 rúmm. Gjald kr. 5.700 + 5.666"
31836 (01.63.050.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031836,Aragata 13,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta útliti og innra fyrirkomulagi hússins á lóðinni nr. 13 við Aragötu. Gjald kr. 5.700
31739 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031739,Álfheimar 74,br. geymsl. í kj. og fl.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta geymslum 0003 og 0004 og breyta fyrirkomlagi rýmis 0109 (augnlæknastofa) í húsinu á lóðinni nr. 74 við Álfheima. Samþykki f.h. Húsfélags Glæsibæjar dags. 3. júní 2005 og umsögn eldvarnahönnuðar dags. 25. maí 2005 fylgja erindinu. Gjald kr. 5.700
31838 (01.28.010.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031838,Álftamýri 1-5,br á samþ. uppdr.,Frestað. Gera nánari grein fyrir erindinu. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir leiðréttingu á stærðum og stækkun í kjallara hússins nr. 1-5 við Álftamýri. Gjald kr. 5.700
31752 (01.13.340.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031752,Ánanaust 15,breyta atv.húsn. í íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði og á uppdráttum.,"Sótt er um leyfi til þess að breyta atvinnuhúsnæði í íbúðir, byggja viðbyggingu og byggja hæð ofan á húsið á lóðinni nr. 15 við Ánanaust. Stærð: xx Gjald kr 5.700 + xx"
31854 (01.18.444.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031854,Baldursgata 9,bæta við geymslu,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi íbúðar 0101 í húsinu á lóðinni nr. 9 við Baldursgötu. Sýnd er geymsla inni í íbúðinni og jafnframt er skráning hússins leiðrétt. Gjald kr. 5.700
31626 (01.71.011.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031626,Barmahlíð 54,áður gerð íb. rishæð.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri íbúð á rishæð fjölbýlishússins á lóð nr. 54 við Barmahlíð. Jafnframt er sótt um leyfi til þess að gera svalir á þaki bílskúrsins á lóðinni. Virðingargjörð dags. 16. janúar 1950 og samþykki meðeigenda (á teikningu) fylgja erindinu. Gjald kr. 5.700 + 5.700
31842 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031842,Bíldshöfði 20,gluggi á n-hlið,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta útliti norðurhliðar og samþykki fyrir leiðréttri skráningu hússins á lóðinni nr. 20 við Bíldshöfða. Gjald kr. 5.700
31638 (04.06.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031638,Bíldshöfði 8,bílageymsla o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja stigahús við norðurhlið og skyggni við austurhlið matshluta 02 á lóðinni nr. 8 við Bíldshöfða. Jafnframt verði ósamþykkt skýli við austurhlið rifið og innra fyrirkomulagi og útliti beggja mathluta á lóðinni breytt og reist stakstætt skilti við innkeyrslu á lóð o.fl. Ennfremur verði byggður bílageymslukjallari fyrir  xx bíla, stoðveggir skábrautir o.fl. Stækkun: Stigahús 15,6 ferm. og 64,3 rúmm., bílageymslukjallari, xx Gjald kr. 5.700 + 5.700 + xx"
31200 (01.85.400.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031200,Bjarmaland 1-7,"(7) skjólv.,heitur pottur o.fl.",Frestað. Endi girðingar að nr. 9 getur ekki gengið að lóðarmörkum án samþykkis lóðarhafa nr. 9.,"Sótt er um leyfi til þess að breyta þakkanti, klæða hluta útveggja með grágrýti og breyta gluggum frá nýsamþykktum uppdráttum ásamt leyfi til þess að setja upp heitan pott og timburskjólgirðingu á austurhluta sérnotahlutar einbýlishúss nr. 7 á lóð nr. 1-7 við Bjarmaland. Samþykki sumra meðlóðarhafa (á teikningu), samþykki f.h. eig. Bjarmalands 5, bréfi eiganda Bjarmalands 9 dags. 14. mars 2005, útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. apríl 2005 fylgja erindinu. Jafnframt lagt fram bréf hönnuðar dags. 7. júní 2005. Gjald kr. 5.700"
31839 (04.94.130.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031839,Bláskógar 14,aukaíbúð 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði og uppdráttum.,Sótt er um breytingar á innra fyrirkomulagi og skráningu hússins á lóðinni nr. 14 við Bláskóga. Gjald kr. 5.700
31576 (01.25.120.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031576,Bolholt 6-8,br. á 4.h og 5.h,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að opna á milli 2. hæðar Skipholts 37 og 4. hæðar Bolholts 8, innrétta skrifstofur á 4. hæð húss nr. 8 og breyta eldhúsi í skrifstofu ásamt að innrétta teeldhús í miðrými á 5. hæð húss nr. 6 á lóð nr. 6-8 við Bolholt. Umsögn burðarvirkishönnuðar dags. 27. maí 2005 fylgir erindinu. Samþykki meðeigenda dags. 13. maí , 17. maí og 10. júní 2005 fylgir erindinu. Gjald kr. 5.700"
31834 (01.25.120.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031834,Bolholt 6-8,nr. 6 br. kjallari,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta tölvuherbergi í rými 0104 á fyrstu hæð húss nr. 6 á lóð nr. 6-8 við Bolholt. Gjald kr. 5.700
31822 (01.21.630.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031822,Borgartún 7,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði. Vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að stækka anddyri við aðalinngang og loka B-rými í vesturálmu hússins nr. 7 við Borgartún. Gjald kr. 5.700
31833 (01.81.400.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031833,Búðagerði 1-7,nr. 5  reyndarteikning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi kjallara hússins nr. 5 á lóðinni nr. 1-7 við Búðagerði. Innra fyrirkomulagi kjallara er lítillega breytt og gerð er grein fyrir eignarhaldi. Gjald kr. 5.700
