nr,url,heimilisfang,tegund,nidurstada,spurning
30942 (01.13.650.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030942,Aðalstræti 8,fjölgun eignarhluta 2,Frestað. Vantar samþykki eiganda mh. 06 vegna breytinga á verönd á 2. hæð.,Sótt er um samþykki fyrir núverandi fyrirkomulagi og leyfi til þess að fjölga séreignarhlutum um einn (eign 0201) í framhúsi (matshl. 05) á lóðinni nr. 8 við Aðalstræti. Gerð er grein fyrir breytingum á innra fyrirkomulagi hússins. Jafnframt er erindi 30741 dregið til baka. Ný skráningartafla fylgir erindinu. Bréf hönnuðar dags. 15. febrúar 2005 fylgir erindinu. Samþykki eigenda matshluta 05 dags. 21. janúar 2005 fylgir erindinu Gjald kr. 5.700
30909 (01.17.030.5 03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030909,Bankastræti 8, sameina rými f. kaffihús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að stækka núverandi kaffihús yfir í áður verslunarpláss í vestarihluta hússins á lóð nr. 8 við Bankastræti. Útskrift úr gerðabók embættisafgreiðslufundar skkipulagsfulltrúa frá 18. febrúar 2005 fylgir erindinu.. Gjald kr. 5.700
31038 (04.06.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031038,Bíldshöfði 12,br á innra frkl á 3. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi í austurhluta þriðju hæðar framhúss (mhl 01) á lóðinni nr. 12 við Bíldshöfða. Gjald kr. 5.700
31027 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031027,Bíldshöfði 20,br. innra frkl og sólstofa á 4. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi í húsinu nr. 20 við Bíldshöfða og stækka sólstofu við norðausturhorn á fjórðu hæð. Breytingar varða innréttingar í ""Jónshúsi"" (suðvesturhorn byggingar) og aukið geymslurými á öllum hæðum. Stækkun: xx Gjald kr. 5.700 + xx"
30647 (01.24.780.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030647,Bollagata 8,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðum breytingum í kjallara þar með talið fyrir afmörkun ósamþykktrar íbúðar (0002) í fjölbýlishúsinu á lóð nr. 8 við Bollagötu. Erindinu fylgir yfirlit yfir álagningu fasteignagjalda fyrir árið 2004 og þinglýsingarvottorð prentað 16. desember 2004. Samþykki meðeigenda dags. 3. desember 2004 fylgir erindinu. Gjald kr. 5.400
31018 (01.81.7-9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031018,Breiðagerði,br. á brunavörnum og loftræsirist,Frestað. Umsækjandi hafi samband við umhverfis- og heilbrigðisstofu.,Sótt er um leyfi til að breyta fyrirkomulagi á afmörkun brunasamstæða og að setja loftræsirist á norðuhlið nýbyggingar við Breiðagerðisskóla á lóðinni nr. 20 við Breiðagerði Gjald kr. 5.700
17585 (01.81.831.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017585,Bústaðavegur 71,"Áður byggð forstofa, klæðning, svalir",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa vegna garðhúss.,"Sótt er um leyfi fyrir áður gerðri  forstofuviðbyggingu úr timbri við norðurhlið, leyfi fyrir þegar framkvæmdri utanhússklæðningu með steindum plötum og áður gerðu garðhúsi á lóð hússins nr. 71 við Bústaðaveg. Jafnframt er sótt um leyfi til að breyta útfærslu á svölum á suðurhlið. Stærðir: Garðhús 9,9 ferm., 22,6 rúmm. Viðbygging 4,9 ferm og 12,3 rúmm. Gjald kr. 2.500 + 307 Samþykki meðeigenda dags. 15. september 1998 fylgir erindinu. Einnig útskrift úr gerðarbók skipulags- og umferðarnefndar 12. október 1998 og umsögn Borgarskipulags dags. 9. október 1998."
30017 (01.82.630.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030017,Byggðarendi 10,br. í kj.,Frestað. Lagfæra skráningu.,"Sótt er um samþykki fyrir þegar gerðri stækkun neðri hæðar í áður sökkulrými (stækkun áður samþykkt 16. október 2001) ásamt leyfi til þess að breyta eignaskiptingu þannig að öll neðri hæðin verði hluti íbúðar  neðri hæðar (0101) og íbúðin á efri hæðinni hafi aðeins aðgang að inntökum á neðri hæð íbúðarhússins á lóð nr. 10 við Byggðarenda.  Stærð: Stækkun kjallara 136 ferm., 367,2 rúmm.  Gjald kr. 5.400 + 20.930"
31024 (01.70.420.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031024,Drápuhlíð 14,lyfta + breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að setja upp lyftu milli allra hæða, bæta eldvarnir og breyta innra skipulagi lítillega í heilsugæslustöðinni á lóð nr. 14 við Drápuhlíð. Gjald kr. 5.700"
30661 (01.24.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030661,Einholt 2,br. á íbúðum 3. h,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að setja litlar svalir á norðausturhlið 3. hæðar, breyta innra skipulagi íbúða á 3. hæð, breyta skiptingu milli íbúða 3. hæðar og stærð stigahúsa sömu hæðar fjöleignarhússins á lóð nr. 2 við Einholt. Bréf hönnuðar dags. 7. desember 2004 og ódags. ásamt samþykki sumra meðeigenda móttekið 11. janúar 2005 fylgja  erindinu. Gjald kr. 5.400"
