nr,url,heimilisfang,tegund,nidurstada,spurning
31399 (05.13.150.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031399,Andrésbrunnur 2-10,br. út-ljós í kjallara.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að fella út flóttaljós af teikningum í bílageymslum í kjallara hússins á lóðinni nr. 2-4 við Andrésbrunn. Samþykki f.h. húsfélaga hússins (á teikn.) fylgir erindinu. Gjald kr. 5.700
31339 (01.84.710.5 02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031339,Álland  3-5,glerskáli 2.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að setja upp glerlokun á svalir íbúða á 2. hæð að Álandi 3 og 5 á fjölbýlishússinu á lóð nr. 3-5 við Áland og 8-10 við Álfaland. Samþykki meðlóðarhafa dags. 21. mars 2005 fylgir erindinu. Stærð: Glerskáli (B-rými) (matshluti 01) 20,1 ferm., (matshluti 02) 15,2 ferm., samtals 35,3 ferm., 89,6 rúmm. Gjald kr. 5.700 + 5.107"
31382 (01.67.201.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031382,Bauganes 7,br. þakloft,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta lofthæð með því að opna milli borðstofu og rislofts útbyggingar á fyrstu hæð hússins á lóðinni nr. 7 við Bauganes. Ný skráningartafla fylgir erindinu. Samþykki meðeiganda dags.7. apríl 2005 fylgir erindinu. Gjald kr. 5.700
30276 (01.18.440.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030276,Bergstaðastræti 43A,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi og útliti ásamt áður gerðum viðbyggingum við húsið nr. 43A við Bergstaðastræti vegna gerðar eignaskiptayfirlýsingar. Teikningar eru gerðar á grundvelli uppmælingar og þar eru sýndar tvær íbúðir, sín á hvorri hæð og húsið allt skráð sem einn matshluti. Erindið var grenndarkynnt frá 2. til 30. nóvember 2004. Engar athugasemdir bárust. Erindinu fylgir bréf hönnuðar dags. 30. sept. 2004 og afsal íbúðar efrihæðar innfært 23. október 1997 og afsal neðrihæðar innfært 5. nóvember 1999. Gjald kr. 5.400"
31417 (01.19.700.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031417,Bergstaðastræti 66,ofanábygging - viðb.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að hækka þak á vesturhluta 1. hæðar, byggja kvist á norðaustur- og suðvesturþekju, byggja viðbyggingu við kjallara á vestarihluta  baklóðar og pall  að kjallara og 1. hæð suðvesturhliðar einbýlishússins á lóð nr. 66 við Bergstaðastræti. Stærð: samtals stækkun 70,1 ferm., 264,6 rúmm. Gjald kr. 5.700 + 15.082"
31249 (04.05.930.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031249,Bíldshöfði 6,nýbygging á viðbótarlóð,Frestað. Vísað til athugasemda á umsóknarblaði. Umsögn skipulagsfulltrúa ókomin.,"Sótt er um leyfi til þess að byggja einnar hæða steinsteypta viðbyggingu á suðurhluta lóðar fyrir bílaþvott og standsetningu bíla Brimborgar með  bílastæðum á þaki viðbyggingar á lóð nr. 6 við Bíldshöfða. Vottun Rb fyrir forsteyptum holplötum (HP-400) gildistími 14. janúar 2006 fylgir erindinu. Stærð: Stækkun kjallara 14 ferm., 1. hæð 1289,7 ferm., samtals 1303,7 ferm., 4498,1 rúmm. Gjald kr. 5.700 + 256.392"
31439 (01.71.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031439,Blönduhlíð 12,svalahurð á 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja aðra dyr að svölum íbúðar 2. hæðar fjölbýlishússins á lóð nr. 12 við Blönduhlíð. Samþykki meðeigenda mótttekið 16. apríl 2005 fylgir erindinu. Gjald kr. 5.700
30651 (01.23.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030651,Borgartún 34 og 36,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsi nr. 34 (matshl. 01) á lóðinni nr. 34-36 við Borgartún. Gerð er grein fyrir breytingum á eldvörnum hússins og breytingum á innra fyrirkomulagi gistiheimilis á annarri, þriðju og fjórðu hæð. Drög að lóðarsamningi fylgja erindinu. Gjald kr. 5.400"
31070 (01.80.440.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031070,Brekkugerði 10,hús gert að einb. + sólst.,Frestað. Vísað til athugasemda á umsóknarblaði. Nýjum uppdráttum vísað til skipulagsfulltrúa þar sem málið er þar enn til meðferðar.,"Sótt er um samþykki fyrir áður gerðri stækkun í áður sökkulrými, leyfi til þess að byggja glerskála við suðurhlið með nýjum stiga milli efri og neðri hæðar, breyta innra skipulagi beggja hæða, sameina íbúðirnar tvær í eina íbúð, byggja stoðvegg við eystri lóðamörk og fjölga um eitt bílastæði við einbýlishúsið á lóð nr. 10 við Brekkugerði. Bréf hönnuðar dags. 18. mars 2005, samþykki eigenda Brekkugerðis 4, 8 og 12 dags. 27. febrúar 2005 fylgja erindinu. Stærð: Áður gerð stækkun 22,6 ferm., 54,2 rúmm. Glerskáli samtals 55,6 ferm., 266,7 rúmm. Gjald kr. 5.700 + 5.700 + 6.891"
31410 (02.84.560.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031410,Brekkuhús 1,opna á milli 0103 og 0104,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi innra skipulagi ásamt leyfi til þess að opna milli grillstaðarins í einingu 0103 og flatbökustaðarins í einingu 0104 á 1. hæð atvinnuhússins á lóð nr. 1 við Brekkuhús. Gjald kr. 5.700
