nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
48099 (01.81.321.3),BN048099,Akurgerði 11,Hurð út í garð og bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja bílskúr úr steinsteypu með pappaklæddu timburþaki og setja hurð og tröppur úr borðstofu út í garð við tvíbýlishús á lóð nr. 11 við Akurgerði.  Meðfylgjandi er bréf umsækjanda.  Stærðir bílskúr: 30,7 ferm., 107,9 rúmm.  Gjald kr. 9.500"
47899 (05.86.520.1),BN047899,Almannadalur 25-29,Breytingar inni og úti nr. 25,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að byggja svalir á austurgafl eins og eru á vesturgafli, skipta loftunargerði úti í fjóra hluta og breyta inni kring um stiga í einingum 0103 og 0104 í hesthúsi á lóð nr. 25 við Almannadal.  Meðfylgjandi er samþykki eigenda dags. 24.7. 2014.  Gjald kr. 9.500"
47872 (01.14.040.8),BN047872,Austurstræti 12A,Breyta innra skipulagi á 5.hæð,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi 5. hæðar þannig að lokað er fyrir stigaop, opnað er að hluta upp í þakrými, gluggar á hlið og þakgluggar endurnýjaðir og hæð á svalahandriði verður hækkuð með hertu gleri í húsinu á lóð nr. 12A við Austurstræti.   Umsögn Minjastofnunar Íslands.dags. 9. júlí 2014 og tölvupóstur frá Borgarsögusafni Reykjavíkur dags. 28 júlí 2014 fylgja erindi.  Gjald kr. 9.500 + 9.500"
47949 (01.14.050.4),BN047949,Austurstræti 22,Innrétting,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að innrétta fyrir sameiginlega notkun sviðslistadeilda Listaháskóla Íslands á 2. og 3. hæð í Nýja Bíói í húsi á lóð við Lækjargötu 2/Austurstræti 22.  Brunaskýrsla 23. maí 2011, bréf frá Verkís um lagnaleið dags. 9. júlí 2014 fylgir erindi.   Meðfylgjandi er bréf arkitekts dags. 30. júní 2014.  Gjald kr. 9.500"
48080 (01.43.501.4),BN048080,Álfheimar 31,Stækkun vinnustofu - 0001,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi þannig að vinnustofa 0001 stækkar í kjallara fjölbýlishúss á lóð nr. 31 .  Gjald kr. 9.500
48073 (01.26.300.1),BN048073,Ármúli 9,Stækkun veitingastaðar o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN047780 þannig að stækkaður verður veitingastaðurinn á 1. hæð til suðurs og svo aðrar smávægilegar breytingar á öðrum hæðum í húsinu á lóð nr. 9 við Ármúla.  Stækkun: XX ferm., XX rúmm.   Gjald kr. 9.500"
48053 (01.17.010.1),BN048053,"3"">Bankastræti 2",Breytingar á bakhúsum 1.og 2.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta bakhúsum, mhl. 04 og 02 á 1. og 2. hæð þannig að stigagangi í mhl 02 verður lokað, komið verður fyrir kæligeymslu og geymslurými í eldhúsi, opnað verður inn í mhl 04 og komið fyrir lyftu, salernum fjölgað og komið fyrir nýju eldhúsi á 2. hæð í húsi á lóð nr. 2 við Bankastræti.  Umsögn Minjastofnunar Íslands dags. 31. júlí 2014 fylgir erindinu.  Gjald kr. 9.500"
47381 (01.15.441.2),BN047381,Barónsstígur 5,Gistiheimili,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til þess að byggja svalir á suðausturhlið og innrétta gistiheimili í rými 0201 á annarri hæð hússins á lóðinni nr. 5 við Barónsstíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. júlí 2014 fylgir erindinu. Grenndarkynning stóð frá 13. júní til 11. júlí 2014. Engar athugasemdir bárust.  Fyrirspurnarerindi sama efnis sem fékk jákvæða afgreiðslu byggingarfulltrúa þann 25. febrúar 2014 fylgir erindinu, einnig samþykki meðeigenda fyrir rekstri gistiheimilis og vegna byggingar svala fylgir erindinu.  Gjald kr. 9.500"
48077 (01.18.031.3),BN048077,Bergstaðastræti 9B,Breyting inni - 0101 og 0102,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta fyrirkomulagi í rými 0101 og færa inntök lagna í rými 0102 í fjölbýlishúsi á lóð nr, 9B við Bergstaðastræti.  Gjald kr 9.500"
47977 (01.88.901.5),BN047977,Bleikargróf 1,Þaklyfting og kvistur,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að lyfta þaki austanverðu, koma fyrir tveimur nýjum samvöxnum kvistum, nýtt anddyri er reist á austurhlið, svalir á suðugafl, nýir gluggar og forskalning fjarlægð og sett bárujárn í staðinn, inntök eru flutt og tengd við nýjan lagnastokk í bílskúr og byggt er við hann á lóð nr. 1 við Bleikargróf.  Bréf frá hönnuði dags. 7. júlí 2014 og umsögn skipulagsfulltrúa fylgir erindi.  Einnig umsögn burðarvirkishönnuðar dags. 25. júlí 2014.   Stækkun húss:  24,6 ferm., 151,3 rúmm.   Gjald kr. 9.500"
47670 (01.18.663.9),BN047670,Bragagata 26A,Endurnýjun - BN035456,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar nr. 1 dags. 27. júní 2007.,"Sótt er um leyfi til að byggja nýjar svalir á suðvesturgafli, koma fyrir þaksvölum og skjólgirðingu ofan á geymsluskúr og reisa skjólvegg á lóðamörkum við einbýlishúsið á lóðinni nr. 26A við Bragagötu.  Sjá erindi BN035456 sem samþykkt var 29. ágúst 2007. Meðfylgjandi er samþykki meðeiganda dags. 23. maí 2014 og samþykki nágranna á nr. 24 og 26 dags. 23. maí 2014.  Gjald kr 9.500"
47655 (01.81.410.8),BN047655,Breiðagerði 7,Kvistur - klæðning,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja nýjan kvist og stækka annan á vesturhlið, byggja tvo nýja kvisti á austurhlið og klæða og einangra að utan með aluzinkuðu bárujárni hús og bílskúr á lóð nr. 7 við Breiðagerði.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 8. ágúst 2014 fylgir erindinu.  Erindið var sent í grenndarkynningu sem frá 2. júlí til 30. júlí. Engar athugasemdir bárust.  Stækkun:  5 ferm., 26,6 rúmm.  Gjald kr. 9.500"
48087 (01.34.430.1),BN048087,Bugðulækur 6,Bílskúr,"Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til  skipulagsfulltrúa. til ákvörðunar um grenndarkynningar. Vísað er til uppdrátta nr. 100-01, -02 og -03 dags. 25. maí 2014.","Sótt er um leyfi til að byggja steinsteyptan bílskúr norðaustan við fjölbýlishús á lóð nr. 6 við Bugðulæk.  Erindi fylgir samþykki meðlóðarhafa dags. 10. júlí 2014 og sumra lóðarhafa Bugðulækjar 8 dags. 13. júlí 2014.  Stærð:  43 ferm., 143 rúmm.  Gjald kr. 9.500"
48089 (04.68.300.7),BN048089,Drafnarfell  2-18,12 - Reyndarteikningar af verslunarhúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum sem er að loka hurð og gluggum á suðurhlið hússins nr. 12 á lóð nr. 2-18 við Drafnarfell.   Gjald kr. 9.500
