nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
47661 (01.52.240.2),BN047661,Aflagrandi  17,Milliloft og þakgluggar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir þremur nýjum þakgluggum, þar af eitt hliðarhengt björgunarop og gerð er grein fyrir millilofti í húsinu nr. 17 á lóð nr. 15-19 við Aflagranda.  Samþykki meðeigenda dags. 5. maí 2014 fylgir.  Stækkun millilofts: 21,2 ferm.   Gjald kr. 9.500"
47568 (01.81.320.8),BN047568,Akurgerði 33,Sólskáli,"Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til  uppdrátta  101, og 102 dags. 14. maí 2014.","Sótt er um leyfi til að byggja sólskála við inngang á suðausturhlið parhúss á lóð nr. 33 við Akurgerði.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 2. maí 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 30. apríl 2014.  Stækkun:  15 ferm., 47,1 rúmm.  Gjald kr. 9.500"
47608 (01.81.210.3),BN047608,Akurgerði 38,Viðbygging,"Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 1.01, 1.02, 103 1.11, 1.12 og 1.13 dags. 29. apríl 2014.","Sótt er um leyfi til að byggja timburviðbyggingu við suðurhlið og útigeymslu á eystri lóðamörkum við parhús á lóð nr. 38 við Akurgerði.  Erindi fylgir fsp. BN047344 dags. 1. apríl 2014, samþykki lóðarhafa Akurgerðis 36 og 40 dags. 12. maí 2014.  Samtals stækkun húss:  23,4 ferm., 132,1 rúmm.  Gjald kr. 9.500"
47624 (01.28.010.3),BN047624,Álftamýri 1 - 5,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðum breytingum, minni háttar breytingar á innra skipulagi í kjallara og á 2. hæð og brunavörnum á öllum hæðum atvinnuhúss á lóð nr. 1-5 við Álftamýri.  Gjald kr. 9.500"
47698 (01.29.040.1),BN047698,Ármúli 2,Samgögnustofa - breyting 1-3.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta fyrirkomulagi á 1.-3. hæð fyrir stafsemi Samgöngustofu, fjarlægja gluggahlera fyrir gluggum á norðurhlið og skipta út gluggum á norðurhlið hússins á lóð nr. 2 við Ármúla.  Bréf hönnuðar um breytingar dags. 13 maí 2014 fylgir.   Gjald kr. 9.500"
47681 (01.18.620.1),BN047681,Baldursgata 14,Stækkun - Þrír Frakkar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að opna yfir lóðamörk Baldursgötu 16  og innrétta kjallaraherbergi sem stækkun á veitingahúsi á 1. hæð á lóð nr. 14 við Baldursgötu.  Erindi fylgir umboð eiganda efstu hæðar Baldursgötu 16 dags. 12. maí 2014 og umsögn Verkfræðistofu Stanleys Pálssonar dags. 9. maí 2014.  Gjald kr. 9.500
47706 (01.19.031.4),BN047706,Barónsstígur 28,Fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjarlægja núverandi hús, byggja fjögurra hæða fjölbýlishús úr forsteyptum einingum með kjallara og rishæð,  samtals níu íbúðir á lóð nr. 28 við Barónsstíg.  Stærð:  Kjallari 94,6 ferm., 1. hæð 78,1 ferm., 2. 3. og 4. hæð 84,3, þakhæð 78,4 ferm.  Eldra hús flutt:  xx ferm., xx rúmm.  Samtals: 504,0 ferm., 1.423,7 rúmm.  Nhl. 1,95  Gjald kr. 9.500"
47577 (01.18.520.2),BN047577,Bergstaðastræti 40,Breyta í tvo matshluta,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að skipta upp í tvo matshluta, íbúðarhúsinu frá 1903 og viðbyggingunni frá 1930, og breyta glugga á vesturhlið og setja þar útgang út í garð á húsinu á lóð nr. 40 við Bergstaðastræti.  Meðfylgjandi er samþykki meðeigenda á lóð dags. 22.4. 2014.  Gjald kr. 9.500"
47632 (01.70.421.5),BN047632,Blönduhlíð 7,Reyndarteikning,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki á breyttum heitum herbergja í þakhæð sem er hluti íbúðar 0201  í fjölbýlishúsi á lóð nr. 7 við Blönduhlíð.  Gjald kr. 9.500
47635 (01.21.810.1),BN047635,Borgartún 25,Veitingastaður 1. hæð úr fl. I í fl. II,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta flokkun veitingastaðar á 1. hæð úr flokki I í flokk II í húsi á lóð nr. 25 við Borgartún.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. maí 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 16. maí 2014.  Sjá erindi BN045815  Gjald kr. 9.500
