nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
48099 (01.81.321.3),BN048099,Akurgerði 11,Hurð út í garð og bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði. Málið er enn í grenndarkynningu.,"Sótt er um leyfi til að byggja bílskúr úr steinsteypu með pappaklæddu timburþaki og setja hurð og tröppur úr borðstofu út í garð við tvíbýlishús á lóð nr. 11 við Akurgerði.  Meðfylgjandi er bréf umsækjanda og samþykki meðeigenda.  Stærðir bílskúr: 30,7 ferm., 107,9 rúmm.  Gjald kr. 9.500"
48145 (01.14.050.1),BN048145,Austurstræti 16,Innri breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til innri breytinga fyrir veitingastað og eldhús á 1. hæð og aðstöðu í kjallara, sbr. erindi BN047201, í hótelbyggingu á lóð nr. 16 við Austurstræti.  Meðfylgjandi er bréf arkitekts dags. 19.8. 2014, og bréf Minjastofnunar Íslands dags. 18.8. 2014.  Gjald kr. 9.500"
47880 (01.13.901.1),BN047880,Ásvallagata 58,Byggja yfir svalir,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta dags. 22. okt. 2013.,"Sótt er um leyfi til að loka inndregnum svölum þannig að hjónaherbergi stækkar, franskrar svalir eru settar á hjónaherbergi og herbergi á suðurhlið hússins á lóð nr. 58 við Ásvallagötu.  Fyrirspurn BN041786 dags. 20. júlí 2010 fylgir   Stækkun :  14,2 ferm., 34,9 rúmm.  Gjald kr. 9.500"
47770 (04.06.200.1),BN047770,Bíldshöfði 9,Dvergshöfði 2 - breyting inni 1. og 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir nýjum inngangi á norðurhlið 1. hæðar á mhl. 04, koma fyrir verslun á 1. hæð og breyta innra fyrirkomulagi á 2. hæð, koma fyrir skilti  á norðvesturhluta lóðar og breyta rýmisnúmerum á 1. og 2. hæð í húsi nr. 2 við Dvergshöfða á lóð nr. 9 við Bíldshöfða.  Samþykki meðeigenda dags. 15. ágúst 2014 fylgir.  Gjald kr. 9.500"
48089 (04.68.300.7),BN048089,Drafnarfell  2-18,12 - Reyndarteikningar af verslunarhúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum sem er að loka hurð og gluggum á suðurhlið hússins nr. 12 á lóð nr. 2-18 við Drafnarfell.   Gjald kr. 9.500
48014 (01.67.501.3),BN048014,Fáfnisnes 11,Viðbygging,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja viðbyggingu til suðurs, kjallara, 1. hæð og ris úr járnbentri steinsteypu, einangrað að utan með þéttull, koma fyrir þaksvölum á 1. hæð og kvist á norðurhlið tvíbýlishúss á lóð nr.  11 við Fáfnisnes.  Umsögn burðarvirkishönnuðar dags. 28. júlí 2014 fylgir.  Stækkun viðbyggingar: 94,1 ferm., 269,6 rúmm. Útskrift úr gerðabók skipulagsfulltrúa frá 25. júlí 2014 fylgir með erindinu.  Gjald kr. 9.500"
47998 (02.45.610.1),BN047998,Fossaleynir 1,Fimleikahús 5. áfangi,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að byggja viðbyggingu við mhl. 01, 5. áfanga, sem er fimleikahús úr forsteyptum samlokueiningum og þakið klætt með stallastáli, einangrað og klætt að ofan með pvc þakdúk á suðurhluta íþróttamiðstöðvarinnar Egilshöll á lóð nr. 1 við Fossaleynir .  Samþykki meðeigenda dags. 22. ágúst 2014 fylgir erindi.  Stækkun mhl. 01: 2.309,4 ferm., 23.472,3 rúmm.   Gjald kr. 9.500 + 9.500"
48148 (01.15.251.3),BN048148,Frakkastígur 6A,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta frá nýsamþykktu erindi , sjá BN047585, uppbyggingu svala, innveggjum í risi og lóðafrágangi í gistiheimili í húsi á lóð nr. 6A við Frakkastíg.  Gjald kr. 9.500"
47758 (01.18.341.5),BN047758,Fríkirkjuvegur 7,Breytt brunahönnun,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir nýrri brunahönnun og uppsetningu handriða við loftstokka á suðurhlið höggmyndatorgs Listasafns Íslands á lóð nr. 7 við Fríkirkjuveg.  Gjald kr. 9.500
48119 (05.13.470.1),BN048119,Gvendargeisli 168,Færanlegar kennslustofur og tengigangar,Frestað. Er til umfjöllunar hjá skipulagsfulltrúa.,"Sótt er um leyfi til að smíða á staðnum tengigang og flytja fjórar færanlegar stofur, K103-E,  K104-E, K105-E og K106-E frá framleiðanda að hlið Sæmundarskóla á lóð nr. 168 við Gvendargeisla.   Stærðir : K103-E,  K104-E, K105 og K106 er : 320,8 ferm., 1116,4 rúmm. Tvö tengirými: 3,8 ferm., 7,6 rúmm. Tengigangur 11,7 ferm. , 42,1 rúmm.   Gjald kr. 9.500"
