nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
47270 (04.63.200.1),BN047270,Arnarbakki 2-6,Verslunarhúsnæði - breyting inni,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta  innra fyrirkomulagi þannig að komið verður fyrir salerni fyrir hreyfihamlaða, starfsmannaðstaða hillur og kassaborð færð til,   og brunaviðvörunarkerfi tengt viðurkenndri stjórnstöð í verslun í húsinu á lóð nr. 4 - 6 við Arnarbakka .  Gjald kr. 9.500"
47349 (01.55.329.6),BN047349,Arnargata 10,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja þaksvalir og viðbyggingu sem er steinsteyptur kjallari og hæð úr timbri sem klætt er bárujárni að norðvesturhlið einbýlishússins á lóðinni nr. 10 við Arnargötu.  Stærð: Viðbygging 45.0 ferm. og 121,5 rúmm.  Gjald kr. 9.500"
47235 (32.16.110.1),BN047235,Arnarholt,Heilsuhótel,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta ""heilsuhótel"" í flokki III, þar sem áður var sjúkrahús í Arnarholti á Kjalarnesi.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. mars 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 7. mars 2014.  Gjald kr. 9.500"
47354 (32.16.110.1),BN047354,Arnarholt 221217,Starfsmannahús breyting - sorpgerði,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til breyta í fjölbýlishús og til að byggja sorpgerði og hjóla- og vagnageymslu utanhúss sjá erindi BN046140, sem synjað var 16.7. 2013, í starfsmannahúsi, mhl. 04, á Arnarholti á Kjalarnesi.  Gjöld kr. 9.500"
47328 (01.11.980.1),BN047328,Austurbakki,Gámur - stöðuleyfi - endurnýjun BN045971,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til bréfs Faxaflóahafna.,Sótt er um að endurnýja stöðuleyfi BN045971 frá 1. maí 2014 til 31. okt. 2014  fyrir 20 feta gám/vinnuskúr í gömlu höfninni við Austurbakka.  Bréf frá umsækjanda dags. 20 feb. 2014 og bréf frá Faxaflóahöfnum ódags. fylgir.  Gjald kr. 9.500
47201 (01.14.050.1),BN047201,Austurstræti 16,Hótel,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta skrifstofum á efri hæðum hússins í hótel með 45 herbergjum fyrir 90 gesti og innrétta gestamóttöku á 1. hæð, sbr. fyrirspurn BN045512, lækka gólf í kjallara að hluta og innrétta þar stoðrými með geymslum, aðstöðu starfsfólks og sorpgeymslu  og bæta við lyftu í húsi á lóð nr. 16 við Austurstræti.  Meðfylgjandi er samanburðarsett arkitekts, bréf arkitekts dags. 4.2. 2014 og annað dags. 11.2. 2014, bréf til Minjastofnunar Íslands/Húsafriðunarnefndar dags. 7.2. 2014, umsögn verkfræðistofunnar Ferils um breytingar á burðarvirki dags. 4.2. 2014, hönnunarforsendur Ferils dags. í janúar 2014, forsendur fyrir rafkerfum frá Verkhönnun ódagsett, yfirlýsing Minjastofnunar Íslands vegna friðunar, hljóðvistargreinargerð dags. febrúar 2014, brunahönnun dags. janúar 2014, bréf Minjastofnunar Íslands dags. 19. febrúar 2014, bréf Minjasafns Reykjavíkur dags. 27.2. 2014, greinargerð vegna utanhússviðgerða dags. 27.2. 2014, bréf arkitekts dags. 4.3. 2014, umsögn skipulagsfulltrúa fylgir fyrirspurn BN045512 sem var afgreidd jákvætt 7.2. 2013.  Gjald kr. 9.500"
47124 (01.43.430.1),BN047124,Álfheimar 74,Farfuglaheimili,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að innrétta farfuglaheimili, gistiheimili í flokki 2, fyrir 22 gesti í 11 kojum í 4 herbergjum á 1. hæð í Glæsibæ á lóð nr. 74 við Álfheima.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. febrúar 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 6. febrúar 2014, bréf húsumsjónar Landfesta, LF13 ehf. dags. 24.2. 2014 og samþykki meðeiganda að rými 00-19 dags. 25.2. 2014, sent 11.3. 2014 í tölvupósti.  Gjald kr. 9.500 + 9.500"
47332 (01.26.310.3),BN047332,Ármúli 13,1.hæð - breyting á brunaskilum í anddyri,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta brunaskilum í anddyri á 1. hæð húss á lóð nr. 13 við Ármúla.  Gjald kr. 9.500
47352 (01.16.201.2),BN047352,Ásvallagata 18,Op í burðarvegg - breytingar á lögnum,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi á öllum hæðum einbýlishúss á lóðinni nr. 18 við Ásvallagötu.  Undirskrift burðarvirkishönnuðar fylgir erindinu (á teikn.)  Gjald kr. 9.500
46911 (01.19.310.1),BN046911,Barónsstígur 47,Breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og koma fyrir borðsal með morgunverðaraðstöðu í gistiheimili í flokki III á fyrstu hæð og í kjallara hússins á lóðinni nr. 47 við Barónsstíg.  Gjald kr. 9.000)
47275 (01.17.130.7),BN047275,Bergstaðastræti 4,"Matvöruverslun 1.hæð, kökugerð 2.hæð",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta núverandi verslunarhúsnæði í matvöruverslun á fyrstu hæð með kökugerð á annarri hæð í húsinu á lóðinni nr. 4 við Bergstaðastræti. Með þessu erindi verður dregið til baka erindið BN047164.   Samþykki eiganda dags. 25. feb. 2014 fylgir.  Gjald kr. 9.500
47315 (01.35.000.7),BN047315,Dalbraut 3,Rými 0103 veitingastaður,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta útliti og innra fyrirkomulagi, koma fyrir útblástursröri á austurhlið og gluggum á vestur- og suðurhlið og innrétta veitingaverslun (Domino´s) í flokki I í rými 0103 í húsinu á lóðinni nr. 3 við Dalbraut.  Samþykki meðeigenda í húsum nr. 1 og 3 við Dalbraut (á teikn., vantar tvo) fylgir erindinu. Umsögn burðarvirkishönnuðar dags. 17. mars 2014 fylgir erindinu.  Gjald kr. 9.500"
47318 (01.55.2-9.9 12),BN047318,Dunhagi 5,Breyting á innra skipulagi,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og brunahólfun á allri 1. hæð í húsinu á lóð nr. 5 við Dunhaga.  Gjald kr. 9.500
47357 (01.08.920.2),BN047357,Fiskislóð 23-25,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta verslun í sýningarsal með gjafavöruverslun, veitingaaðstöðu í flokk ??, salernis og starfsmannaaðstöðu, móttöku, geymslu sýningagripa og skrifstofuaðstöðu á milli mátlína 1 til 8 í húsinu á lóð nr.23-25 við Fiskislóð.  Brunaskýrsla dag. mars 2014 fylgir.  Gjald kr. 9.500"
47317 (01.08.920.2),BN047317,Fiskislóð 23-25,Breyting inni sbr. BN047208,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN047208 þannig að dýpt á lyftustokki minnkar og lyftustokkur breikkar,  loka hluta af göngum að ofan á sama hátt og geymslueiningum og aukastækkun á millipalli  í húsinu á lóð nr. 23 - 25 við Fiskislóð.  Stækkun á millipalli frá áður samþykktu erindi er : 3,6 ferm.  Gjald kr. 9.500"
47236 (01.51.540.4),BN047236,Granaskjól 36,Baðherbergisgluggi 2. hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að minnka glugga í baðherbergi á 2. hæð norð- vestur hlið hússins á lóð nr. 36 við Granaskjól.  Samþykki meðeigenda fylgir á óáritaðri teikningu.  Gjald kr. 9.500
47204 (01.11.850.2),BN047204,Hafnarstræti 17,Niðurrif - bakskúrar,Frestað. Þar til byggingaráform liggja fyrir.,"Sótt er um leyfi til að rífa bakhús Tryggvagötumegin á lóð nr. 17 við Hafnarstræti.  Niðurrif:  225 ferm., 686,9 rúmm.  Gjald kr. 9.500"
47361 (02.35.310.1),BN047361,Hamravík 10,Boltagerði - Kelduskóla - Vík,Frestað. Vantar mæliblað.,Sótt er um leyfi til að koma fyrir upphituðu boltagerði með fjórum 8 metra háum ljósastaurum á norður hlið lóðar nr. 10 við Hamravík.  Gjald kr. 9.500
47347 (01.72.730.1),BN047347,Háaleitisbraut 68,Kjallari breyting - reyndarteikning 2.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi á að breyta innréttingum í kjallara og fyrir áðurgerðum breytingum á 2.hæð í húsinu á lóð nr. 68 við Háaleitisbraut.  Gjald kr. 9.500
46826 (01.08.540.1),BN046826,Hólmaslóð olíustöð 5,Geymir undir etanól,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að grafa niður 100 rúmm. etanólgeymi ásamt lögn  að afgreiðsluplani þar sem etanólið er blandað með bensíni til afgreiðslu á olíuflutningabíl, við geyminn eru steypt plön með kanti og árekstrarvörn á olíubirgðastöð Skeljungs á lóð nr. 5 við Hólmaslóð.  Meðfylgjandi er brunahönnun frá Mannviti dags. 12.11. 2013.  Gjald kr. 9.000"
47351 (01.81.810.8),BN047351,Hólmgarður 19,Reyndarteikningar,Frestað. Milli funda.,Sótt er um samþykki fyrir núverandi innra og ytra fyrirkomulagi hússins á lóðinni nr. 19 við Hólmgarð.  Gjald kr. 9.500
47359 (04.34.330.1),BN047359,Hraunbær 102,102A Blásteinn - br. inni,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að breyta notkunarflokki úr flokki II í flokk III og leyfi til þess að breyta innra fyrirkomulagi í Blásteini sportbar á fyrstu hæð hússins nr. 102A (matshl. 01) á lóðinni nr. 102 við Hraunbæ.  Gjald kr. 9.500
47252 (01.52.400.9),BN047252,Hringbraut 79,Breyta þaki - byggja yfir svalir 2.hæð,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja Mansardþak og byggja yfir svalir á 2. hæð í fjölbýlishúsi á lóð nr. 79 við Hringbraut.  Erindi fylgir fsp. dags. 18. febrúar 2014.  Stækkun:  74 ferm??, xx rúmm.  Gjald kr. 9.500"
47272 (01.22.200.1),BN047272,Hverfisgata 113-115,1.hæð - breyting vesturhluta,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir innri breytingum á 1. hæð sem fela í sér að komið er fyrir kaffi- og upphitunaraðstöðu, eldri veggir fjarlægðir og salerni endurnýjuð í  vesturhluta hússins nr. 113 á lóðinni nr. 113-115 við Hverfisgötu.  Gjald kr. 9.500"
47133 (01.17.110.2),BN047133,Hverfisgata 30,Hótel,Frestað. Milli funda.,"Sótt er um leyfi til að byggja 2. áfanga hótels á Hljómalindareit, staðsteypt hús á fimm hæðum sem í verða 64 herbergi, fjórar íbúðir, veitingasalur, eldhús og verslunarrými á aðgönguhæðum húsa á lóð nr. 30 við Hverfisgötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 21. janúar 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 20. febrúar 2014.  Nýbygging:  kjallari 272,5 ferm., 1. hæð 267,8 ferm., 2. hæð 273,6 ferm., 3. og 4. hæð 264,4 ferm., 5. hæð 153 ferm.  Samtals 1.495,8 ferm., 4.860,1 rúmm.  Gjald kr. 9.500"
