nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
48234 (01.14.041.4),BN048234,Aðalstræti 9,Veitingastaður í fl. III,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta veitingastað fyrir 80 gesti í flokki III með opnunartíma til 23:00 á virkum dögum og til kl. 01:00 um helgar í rými austanmegin á 1. hæð í húsinu á lóð nr. 9 við Aðalstræti.  Tvær jákvæðar fyrirspurnir BN046885 og BN047186 dags. 28. nóvember 2013 og 11. febrúar 2014 fylgja erindi.  Einnig hljóðskýrsla frá verkfræðistofunni Eflu dags. 6. október 2014, minnisblað frá verkfræðistofunni Víðsjá um álag á lagnakerfi dags. 13. október 2014 og samþykki Gunnarsfells ehf. og Aðaleignar ehf. f. h. húsfélagsins Aðalstræti 9.  Gjald kr. 9.500"
48497 (01.14.050.1),BN048497,Austurstræti 16,Reyndarteikningar og brunavarnir,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um samþykki á uppfærðum brunavarnauppdráttum sbr. erindi BN047201 í hóteli á lóð nr. 16 við Austurstræti.  Meðfylgjandi er brunahönnunarskýrsla dags. nóvember 2014.  Gjald kr. 9.500
48519 (01.26.140.1),BN048519,Ármúli 1,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðum breytingum,sorpgerði er fært á vesturhluta lóðar og óráðstöfuð rými eru tekin í notkun í kjallara, ýmsar breytingar á innra skipulagi á 1., 2., 3. og á 4 hæðar í  húsi á lóð nr. 1 við Ármúla. Sbr. erindið BN045986.  Gjald. kr. 9.500"
48306 (01.26.420.3),BN048306,Ármúli 23,Breytingar á samþykktu máli BN047319,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.",Sótt er um leyfi til að breyta áður samþykktu erindi BN047319 þannig að hætt er við að setja götustólpa framan við inngang og til að minnka setsvæði undir millipalli í húsi á lóð nr. 23 Ármúla  Samþykki sumra fylgir dags. 7. október 2014  og ljósrit frá húsfélagsfundi dags. 6. nóvember 2014.   Gjald kr. 9.500 + 9.500
48506 (01.18.610.8),BN048506,Baldursgata 12,Loftnetasúla,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að koma fyrir farsímaloftneti á skorsteini og sendi í þvottahúsi í kjallara fjölbýlishúss á lóð nr. 12 við Baldursgötu.  Gjald kr. 9.500
48489 (01.55.010.2),BN048489,Birkimelur 3,Niðurrif - byggja átthyrnt hús,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að byggja úr timbri á steyptum undirstöðum átthyrnda verslun, mhl. 01, og fjarlægja jafnframt núverandi verslun, mhl. 07 og 08, sem byggð var 1949 og 1955 á lóð nr. 3 við Birkimel.  Stærðir nýbygging; 76,4 ferm., 264,5 rúmm.  Stærðir niðurrif 46 ferm., 115 rúmm.  Gjald kr. 9.500"
48335 (04.06.500.2),BN048335,Bíldshöfði 18,Færa bílskúrshurð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að færa bílskúrshurð á suðurvegg og setja sýningarglugga í staðinn á 2. hæð, suðurhlið húss á lóð nr. 18 við Bíldshöfða.  Samþykki eigenda fylgir með á teikningu.  Gjald kr. 9.500"
48262 (01.24.120.1),BN048262,Brautarholt 2,Kaffihús fl.II,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um samþykki fyrir áður gerðri stækkun á anddyri og leyfi til að innrétta kaffihús í flokki II fyrir 62 gesti í íbúðar- og atvinnuhúsi á lóð nr. 2 við Brautarholt.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 10. október 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. dags. 9. október 2014.  Áður gerð stækkun:  9 ferm., 35,2 rúmm.  Gjald kr. 9.500"
48520 (04.76.530.3),BN048520,B-Tröð 3,Skipta upp eign,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta eign úr einni eign í fimm eignir í hesthúsinu á lóð nr. 3 við B- tröð.  Bréf frá stofnaðilum óstofnaðs húsfélags dags. 30. september 2013 fylgir erindi.  Gjald kr. 9.500
48530 (04.79.180.3),BN048530,Búðavað 9-11,Breytingar inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta herbergjaskipan í kjallara, koma fyrir arni í stofu, færa tröppur frá húsi og koma fyrir heitum potti við hús nr. 11 á lóð nr. 9-11 við Búðavað.  Gjald kr. 9.500"
