nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
47437 (01.14.041.5),BN047437,Aðalstræti 7,Endurbætur og viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að endurbæta og byggja við friðuð hús við Aðal- og Vallarstræti skv. deiliskipulagi sem samþykkt var í júlí 2013 fyrir íbúðir og þjónustustarfsemi, framkvæmd þessi er fyrsti hluti uppbyggingar á Landsímareit á lóð nr. 7 við Aðalstræti.  Meðfylgjandi er bréf verkfræðings dags. 28. mars 2014, útreikningur á varmatapi dags. 25. mars 2014, greinargerð um stærðarbreytingar dags. 29.apríl 2014, umsögn Minjastofnunar Íslands dags. 5. maí 2014, umsögn Minjasafns Reykjavíkur dags. 24. maí 2014 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. apríl 2014 og umsögn skipulagsfulltrúa dags. 25. apríl 2014.  Viðbygging 734,3 ferm., 2.374,4 rúmm.  Stækkun samtals 743,8 ferm., 2.374,4 rúmm.  Gjald kr. 9.500"
47235 (32.16.110.1),BN047235,Arnarholt,Heilsuhótel,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta gististað í flokki II, teg. b, gistiheimili, fyrir 20 gesti,  þar sem áður var sjúkrahús í Arnarholti á Kjalarnesi.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. mars 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 7. mars 2014.  Gjald kr. 9.500"
47640 (04.68.100.1),BN047640,Asparfell 2-12,Gluggar - breyta opnanlegum fögum,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta opnanlegum gluggum og fögum á austur - og suðurhlið hússins nr. 2, 4, og 6 á lóð nr. 2-12 við Æsufell.  Bréf frá hönnuði dags. 6. maí 2014 og bréf frá aðalfundi húsfélagsins dags.28 apríl 2014 fylgir.  Gjald kr. 9.500"
47626 (01.11.980.1),BN047626,Austurbakki 2,Fjölnota rými kjallara áK2,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að innrétta fjölnotarými í kjallara K2 og K1, WE/W10-W12, mhl. 01, fyrir 120 gesti í Hörpu tónlistarhúsi á lóð nr. 2 við Austurbakka.  Meðfylgjandi er bréf arkitekts dags. 29. apríl 2014 og annað dags. 16. maí 2014.  Gjald kr. 9.500"
47569 (01.43.030.1),BN047569,Álfheimar  8-24,24 - Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði. Vantar samþykki meðeigenda.,Sótt er um samþykki á gerðum breytingum í raðhúsi nr. 24 á lóð nr. 8-24 við Álfheima.  Gjald kr. 9.500
47509 (01.43.020.8 01),BN047509,Álfheimar 2,Reyndarteikning,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir áður gerðum breytingum í mhl 01, í rými 0201, veitingaverslun, þar er komið fyrir útloftunarröri með þakblásara og stokkablásara frá ræstiskáp  í húsinu á lóð nr. 2 - 6 við Álfheima.  Ljósmynd af útloftunaröri fylgir.  Gjald kr. 9.500 + 9.500"
47757 (01.19.310.1),BN047757,Barónsstígur 47,Stækka bílastæði,Frestað. Gera betur grein fyrir erindi.,Sótt er um leyfi til að stækka sem nemur fjórum bílastæðum bráðabirgðabílastæði  milli Heilsuverndarstöðvar og Domus Medica á byggingareit við Heilsuverndarstöðina á lóð nr. 47 við Barónsstíg.  Gjald kr. 9.500
47381 (01.15.441.2),BN047381,Barónsstígur 5,Gistiheimili,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar nr. A1 dags. 17. mars 2014.,"Sótt er um leyfi til þess að byggja svalir á suðausturhlið og innrétta gistiheimili í rými 0201 á annarri hæð hússins á lóðinni nr. 5 við Barónsstíg.  Fyrirspurnarerindi sama efnis sem fékk jákvæða afgreiðslu byggingarfulltrúa þann 25. febrúar 2014 fylgir erindinu, einnig samþykki meðeigenda fyrir rekstri gistiheimilis og vegna byggingar svala fylgir erindinu.  Gjald kr. 9.500"
47747 (01.67.420.2),BN047747,Bauganes 22,Breyting inni,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,"Sótt er um leyfi til að breyta lítillega tilhögun rýma í miðju húsi, sbr. erindi BN047131 samþ. 25. maí 2014, á efri hæð einbýlishúss á lóð nr. 22 við Bauganes.  Gjald kr. 9.500"
47436 (01.19.630.7),BN047436,Bergstaðastræti 73,Bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tvöfaldan staðsteyptan bílskúr á suðausturhluta lóðar og koma fyrir nýrri innkeyrslu inn á lóð nr. 73 við Bergstaðastræti.  Umsögn skipulagsfulltrúa dags. 16. maí 2014 fylgir erindinu.  Erindi var grenndarkynnt frá 9. apríl til og með 7. maí 2014. Eftirtaldir aðilar sendu inn athugasemdir: Selma Ósk Kristiansen og Helgi Kristjánsson dags. 16. apríl 2014.  Fyrirspurn BN046947 dags. 7. janúar 2014 fylgir erindi.  Stærð bílskúrs er: 71,4 ferm., 219,9 rúmm.  Gjald kr. 9.500"
