nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
47124 (01.43.430.1),BN047124,Álfheimar 74,Farfuglaheimili,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta farfuglaheimili, gistiheimili í flokki 2, fyrir 22 gesti í 11 kojum í 4 herbergjum á 1. hæð í Glæsibæ á lóð nr. 74 við Álfheima.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. febrúar 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 6. febrúar 2014.  Gjald kr. 9.500"
47156 (01.67.500.5),BN047156,Bauganes 40,"Hækka þak, kvistir",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að hækka þak og byggja þrjá kvisti á einbýlishúsi á lóð nr. 40 við Bauganes.  Stækkun:  xx ferm., xx rúmm.  Gjald kr. 9.500"
47164 (01.17.130.7),BN047164,Bergstaðastræti 4,Innrétta verslunarhúsnæði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta verslunarhúsnæði í mhl. 02 þannig að komið verður fyrir stiga á milli hæða,  forstofu á 2. hæð breytt í búningaaðstöðu fyrir starfsfólk og fjarlægður er stigi með aðkomusvölum frá mhl. 01 inn í 2. hæð á mhl. 02 í húsinu á lóð nr. 4 við Bergstaðastræti.    Gjald kr. 9.500"
46634 (01.16.233.9),BN046634,Blómvallagata 13,Tvær íbúðir kjallara,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um samþykki fyrir tveimur íbúðum sem skráðar eru sem ósamþykktar íbúðir í  kjallara fjölbýlishússins á lóðinni nr. 13 við Blómvallagötu.  Afsalsbréf dags. 02.11.1955 og 22.07.1956 fylgja erindinu.  Íbúðarskoðanir byggingarfulltrúa, báðar dags. 5. desember 2012 fylgja erindinu.  Fyrirspurnarerindi sama efnis fékk jákvæða afgreiðslu byggingarfulltrúa þann 11. desember 2012.  Gjald kr. 9.000"
47175 (04.06.140.3),BN047175,Dvergshöfði 27,Breyting á skráningartaflu,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt.",Sótt er um leyfi til að leiðrétta skráningartöflu sbr. erindið BN045902 í húsinu á lóð nr. 27 við Dvergshöfða.  Samþykki á skráningartöflu.   Gjald kr. 9.500
47060 (04.30.260.1),BN047060,Fossháls 1,Breytt starfsemi,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að innrétta rými sem áður var bifreiðaverkstæði sem vinnslu- og pökkunarrými fyrir grænmeti, sem er stækkun á aðliggjandi rými með sama hlutverk en þar er starfsmannarými og ræsting, milliloft verður byggt og framhlið hússins klædd og hurðum verður breytt á iðnaðarhúsinu á lóð nr. 1 við Tunguháls.  Meðfylgjandi er umboð eiganda til handa aðalhönnuði dags. 13.1. 2014 og samþykki flestra eigenda.  Stækkun milliloft 105,2 ferm.  Gjald kr. 9.500"
47149 (02.42.760.2),BN047149,Garðsstaðir 9-13,"13 - Reyndarteikn.,milliloft,setlaug,arinn",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningum vegna lokaúttektar en frá samþykktum teikningum eru helstu breytingar þær að byggt hefur verið milliloft, geymsluloft sett í bílskúr, heitur pottur er á verönd og arinn í stofu, á lóðamörkum eru girðingar við raðhús nr. 13 á lóð nr. 9-13 við Garðsstaði.  Stækkun:  xx ferm.  Gjald kr. 9.500"
47163 (04.67.430.2),BN047163,Gerðuberg 3-5,"Eldhúsaðstða færð, taka hringstiga vegur fjarlægður.",Frestað. Gera betur grein fyrir erindinu.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN044702 þannig að sagaður verður niður veggur á 2. hæð, eldhúsaðstaða færð til og hringstigi á milli hæða fjarlægður í húsinu á lóð nr.3-5 við Gerðuberg.  Umsögn burðarvirkishönnuðar fylgir dags. 4. feb. 2014.  Gjald kr. 9.500"
47031 (01.11.500.1),BN047031,Grandagarður 15-37,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta ostabúð í verbúð nr. 35 á lóð nr. 15-37 við Grandagarð.  Meðfylgjandi er samþykki Faxaflóahafna í tölvupósti dags. 10.1. 2014. Einnig ódagsett umsögn Árna Árnasonar um brunamál.  Gjald kr. 9.500
47144 (01.52.040.1),BN047144,Grandavegur 42,Breyting á eignarhaldi geymslna,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta eignarhaldi geymslna í kjallara 1 og 2 í fjölbýlishúsi á lóð nr. 42 við Grandaveg.  Gjald kr. 9.500
47179 (01.80.121.4),BN047179,Grensásvegur 24,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta nýsamþykktu erindi BN046421, breytingar felast í að innrétta aðstöðu fyrir starfsfólk í kjallara, innrétta stærri móttöku og setustofu á 1. hæð og færa handlaugar á 2. hæð í gistiheimili á lóð nr. 24 við Grensásveg.  Gjald kr. 9.500"
47166 (01.18.210.2),BN047166,Grettisgata 2,2B - Gistiheimili,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta íbúðarhúsi í gistiheimili í flokki II fyrir allt að tíu gesti í húsi nr. 2B, matshluta 02, á lóðinni nr. 2 við Grettisgötu.  Móttaka gististaðarins verður staðsett í gistiheimilinu að Grettisgötu 2A, sömu eigendur eru að báðum húsunum.  Samþykki meðlóðarhafa dags. í desember 2013 fylgir erindinu.  Gjald kr. 9.500"
46829 (01.13.431.8),BN046829,Holtsgata 20,Stækkun á dyraopi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að stækka dyraop í steyptum vegg um 20+40=60 cm samtals á 3. hæð í húsi á lóð nr. 20 við Holtsgötu.  Meðfylgjandi er umsögn burðarvirkishönnuðar dags. 13.11. 2013.  Gjald kr. 9.000
46991 (01.13.432.0),BN046991,Holtsgata 24,Stækka svalir sbr. BN046131,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að breyta áður samþykktu erindi BN046131 sem var endurnýjun á BN043534 þannig að svalir breikka og koma fram yfir veggbrún á norðausturhlið hússins á lóð nr. 24 við Holtsgötu.  Samþykki meðlóðarhafa ódags. fylgir.  Gjald kr. 9.000
47181 (01.60.020.1),BN047181,Hringbraut 29-31,29 - Aðskilið byggingaleyfi BN046852,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir aðskilið byggingarleyfi, sbr. erindi BN046852, fyrir framkvæmdum innanhúss sbr. meðfylgjandi fylgiskjal dags. 5.mars 2013 í stúdentagörðum á lóð nr. 29 við Hringbraut.  Gjald kr. 9.500"
47168 (01.15.251.7),BN047168,Hverfisgata 57,Lyftuturn - risíbúð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi í kjallara, byggja lyftuturn að norðurhlið húss, innrétta íbúð á rishæð og breyta kvistum á suður- og vesturhlið, sbr. fyrirspurn BN046764 sem fékk jákvæða umsögn 14.1. 2014, hússins á lóðinni nr. 57 við Hverfisgötu.  Eftir breytinguna verða sjö íbúðir í húsinu í stað sex. Umsögn skipulagsfulltrúa vegna fyrirspurnarerindis sama efnis dags. 10. janúar 2014 fylgir erindinu.   Gjald kr. 9.500"
46942 (01.17.000.5),BN046942,Ingólfsstræti 2A,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innanhúss á öllum hæðum, koma fyrir lyftu frá kjallara upp á 2. hæð, breyta 3. hæð til veisluhalda, breyta áhorfendarými og sviði á 1. og 2. hæð þannig að upphækkanir séu færanlegar og gólf geti verið slétt, breyta fyrirkomulagi í kjallara og innrétta fyrir veitingastað í flokki III, tegund A í Gamla Bíói á lóðinni nr. 2A við Ingólfsstræti.  Gjald kr. 9.000"
47167 (01.32.520.1),BN047167,Klettagarðar 13,"Reyndarteikn. milliloft, gasgeymsla",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningum þar sem fram koma ýmsar breytingar, þar á meðal ný gasgeymsla á lóð og nýtt milliloft í húsi á lóð nr. 13 við Klettagarða. Dregið verður til baka erindið BN046669.  Stækkun millilofts: XX ferm.  Bréf frá Verkfræðistofu Eflu dags. 31. jan. 2014 fylgir erindinu.  Gjald kr. 9.500"
46823 (01.83.201.8),BN046823,Langagerði 36,Breytingar úti og inni,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi og útliti, þannig að komið verður fyrir nýrri flóttaleið úr kjallara, skipulagi í eldhúsi verður breytt, komið verður fyrir svölum með tröppum niður í garð frá stofu, nýr gluggi settur á norðausturhlið og franskar svalir á rishæð suðvesturhliðar hússins á lóð nr. 36 við Langagerði.  Útskrift úr gerðabók embættisafgreiðslufundar  skipulagsfulltrúa frá 17. janúar 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 29. nóvember 2013. Erindið var grenndarkynnt frá 11. desember 2013 til og með 15. janúar 2014. Engar athugasemdir bárust.  Umsögn burðarvirkishönnuðar dag. 12 nóv. 2013 fylgir.  Gjald kr. 9.000"
47098 (02.54.680.3),BN047098,Langirimi 21-23,Íssala í versluninni sbr. BN043734,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta áður samþykktu erindi BN043734 þannig að komið verður fyrir sjálfsafgreiðslu úr ísvél í rými 0106 í húsinu nr. 23 á lóð nr. 21 til 23 við Langarima.  Gjald kr. 9.500
