nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
47262 (00.00.000.0),BN047262,Almannadalur 1-7,Svalir á gafl,Frestað. Lagfæra skráningu.,Sótt er um leyfi til að koma fyrir svölum á suðurgafli hesthúss nr. 5 á lóð nr. 1 -7 við Almannadal.   Samþykki meðeigenda dags. 3. apríl 2014 fylgir.  Gjald kr. 9.500
46623 (01.26.140.1),BN046623,Ármúli 1,"Breyting á lóð, Spennistöð",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja nýja spennistöð í norðvesturhorni lóðar í stað annarrar í kjallara hússins, til að fella niður nýsamþykktan stoðvegg að Háaleitisbraut og breyta fyrirkomulagi lóðar, en við það fækkar bílastæðum um þrjú, sjá erindi BN045986 og BN046276, verslunar- og skrifstofuhúss á lóð nr. 1 við Ármúla.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. nóvember 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 16. október 2013 og yfirlýsing Orkuveitu Reykjavíkur dags. 25. október 2013.  Bílastæði á lóð eftir breytingu samtals 89.  Spennistöð:  20,9 ferm., 72,1 rúmm.  Gjald kr. 9.000"
47427 (01.22.100.1),BN047427,Borgartún 18,"Breyting við alalinngang, útigeymsla o.fl.",Frestað. Er til umfjöllunar hjá skipulagsfulltrúa.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN046872 þannig að 1. hæð er endurinnréttuð að fullu, í kjallara er öryggisgeymsla stækkuð, biðsvæði breytt, byggt er utan um hraðbanka að norðanverðu, komið er fyrir kaldri útigeymslu/ sorp á suðvestur horni úr léttum byggingarefnum á húsinu á lóð nr. 18 við Borgartún.  Stækkun: 20,9 ferm., 83,6 rúmm.  Gjald kr. 9.500"
47277 (01.22.010.7),BN047277,Borgartún 8-16A,"Hótel S2, Br. inni /úti","Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að breyta innra skipulagi og útliti, uppfæra brunavarnir og fækka herbergjum úr 342 í 320 í nýsamþykktu hóteli í flokki V, teg. A, sbr. BN042394 að Þórunnartúni 2 á lóð nr. 8-16 við Borgartún.  Erindi fylgir brunahönnun frá Verkís, 3. útgáfa dags. í febrúar 2014.  Gjald kr. 9.500"
47198 (04.76.410.3),BN047198,Brekknaás 9,Áður gerðar breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á áður gerðum breytingum innanhúss, m.a. innrétting á verslun, móttöku fyrir hestaleigu, hestakerruleigu, kaffistofu í flokki II og dýralæknaráðgjöf í Dýraspítala Watsons á lóð nr. 9 við Brekknaás.  Umsögn skrifstofu sviðsstjóra dags. 24. febrúar 2014 fylgir erindinu ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 4. apríl 2014 og umsögn skrifstofu sviðsstjóra dags. 24. febrúar 2014.  Gjald kr. 9.500 + 9.500"
47318 (01.55.2-9.9 12),BN047318,Dunhagi 5,Breyting á innra skipulagi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra fyrirkomulagi og brunahólfun á allri 1. hæð í húsinu á lóð nr. 5 við Dunhaga.  Gjald kr. 9.500
47357 (01.08.920.2),BN047357,Fiskislóð 23-25,Breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta verslun í sýningarsal með gjafavöruverslun, veitingaaðstöðu í flokki 1, salernis og starfsmannaaðstöðu, móttöku, geymslu sýningagripa og skrifstofuaðstöðu á milli mátlína 1 til 8, sbr. fyrirspurn BN047017, í húsinu á lóð nr.23-25 við Fiskislóð.  Brunaskýrsla dags. mars 2014 fylgir erindi.  Gjald kr. 9.500"
47271 (01.08.660.3),BN047271,Fiskislóð 43,Gistihús fl.3,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta skrifstofubyggingu í gistihús (gististað) í flokki III á lóð nr. 43 við Fiskislóð.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 4. apríl 2014 fylgir erindinu. Einnig lagt fram bréf LEX ehf. dags. 2. apríl 2014.  Stærðir: 2272,3 ferm., 7697,6 rúmm.  Lóðarstærð 3687 ferm. nýtingarhlutfall 0,6.  Gjald kr. 9.500"
47456,BN047456,Gefjunarbrunnur 5,Einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt tveggja hæða einbýlishús með innbyggða bílageymslu á lóð nr. 5 við Gefjunarbrunn.  Stærð:  1. hæð 93,1 ferm.,  2. hæð 119,9 ferm., Bílgeymsla 31,0 ferm. Í allt 244 ferm., 796,5 rúmm.  Gjald kr. 9.500"
47467 (01.11.530.1),BN047467,Grandagarður 2,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir þegar gerðum breytingum í eldhúsi, breyttum ÚT-merkingum og neyðarlýsingu í sögusafninu í húsi á lóð nr. 2 við Grandagarð.  Gjald kr. 9.500"
