nr,url,heimilisfang,tegund,nidurstada,spurning
52549 (04.63.220.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052549,Arnarbakki 1-3,Mötuneytiseldhús - breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra skipulagi þannig að mötuneytiseldhús er fært og stækkað í skóla á lóð nr. 1-3 við Arnarbakka. Gjald kr. 11.000
52225 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052225,Austurbakki 2,Fjölbýlis- og verzlunarhúsnæði - nýtt mál,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að breyta erindi BN050486 sem felst m.a. í því að umfangi og formi húsa hefur verið breytt, bætt við hæð í bílakjallara, yfirbyggð göngugata fjarlægð og íbúðum fækkað úr 106 í 71 í verslunar- og íbúðarhúsi á lóð nr. 2 við Austurbakka. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 27. janúar 2017 fylgir erindinu. Stækkun: A-rými: 358 ferm., 1.064,9 rúmm.  Gjald kr. 11.000"
52615 (01.14.040.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052615,Austurstræti 14,Breytingar - BN051998,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta erindi BN051998, m.a. tilfæringum á ræstiklefum og í eldhúsi á 1. hæð ásamt stækkun á starfsmannaaðstöðu í kjallara og færslu á geymslurýmum í húsi á lóð nr. 14 við Austurstræti. Gjald kr. 11.000"
52289 (01.82.410.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052289,Ásendi 17,Breyta glugga í hurð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir hurð út úr sökkulrými í kjallara á suðurhlið einbýlishúss á lóð nr. 17 við Ásenda. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. febrúar 2007 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 16. febrúar 2017 og umsögn burðarvirkishönnuðar dags. 9. mars 2017. Stækkun:  164,5 ferm., 139,3 rúmm. Gjald kr. 11.000"
52047 (01.17.421.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052047,Barónsstígur 18,Gistiíbúðir og breytt innra fyrirkomulag,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi fyrir áður gerðum breytingum sem felast í því að stigi milli kjallara og 1. hæðar hefur verið fjarlægður og íbúð breytt í tvær gistiíbúðir í notkunarflokki 4 í húsi á lóð nr. 18 við Barónsstíg. Gjald kr. 10.100
52372 (01.34.9-9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052372,Borgartún 41,Niðurrif,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Að loknu niðurrifi skal yfirborð sléttað. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til niðurrifs á  matshlutum 01, 04, 05, 08 og 10 á lóð nr. 41 við Borgartún. Niðurrif: Fastanr. 201-7209, mhl. 01 0101; 442,0 ferm., 2.466,0 rúmm. Fastanr. 201-7209, mhl. 04 0101; 317,0 ferm., 1.595,0 rúmm. Fastanr. 201-7209, mhl. 05 0101; 317,0 ferm., 1.595,0 rúmm. Fastanr. 201-7209, mhl. 10 0101; 2.478,0 ferm., 10.231,0 rúmm. Jafnframt er lagður fram tölvupóstur frá skrifstofu eigna og atvinnuþróunar dags. 3. apríl 2017. Gjald kr. 11.000"
52548 (01.85.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052548,Brúnaland 2-40 3-21,21 - Grafa út kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta útgrafið rými í kjallara og gera tómstundaherbergi, geymslu og baðherbergi ásamt því að grafa frá húshlið að norðanverðu og gera tröppur og inngang að kjallara í húsi á lóð nr. 21 við Brúnaland. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. mars 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 31. mars 2017.  Stækkun: A-rými x ferm., x rúmm. C-rými x ferm. Gjald kr. 11.000"
52369 (04.30.430.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052369,Dragháls 18-26,Viðbygging,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN050004, til að byggja einnar hæðar staðsteypta viðbyggingu sem nota á sem geymslu  við austurhlið húss á lóð nr. 18-26 við Dragháls/Fossháls. Tölvupóstur frá hönnuði þar sem hann óskar eftir að breyta um umsækjanda og greiðanda dags. 27. feb. 2017 fylgir erindinu. Viðbygging: 319,7 ferm., 2.028,7rúmm.  Gjald kr. 11.000"
52641 (01.54.511.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052641,Dunhagi 18-20,Ofanábygging - viðbygging-fjölgun íbúða,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjölga hæðum úr 3. í 4. hæðir, byggja viðbygginu við fyrstu hæð og kjallara, minnka íbúðir og  fjölga  úr ? í ?, koma fyrir hjólastólalyftu utan á húsið og rífa niður bílskúra sem eru á lóðinni nr. 18 - 20 við Dunhaga. Niðurrif bíllskúra XX ferm., XX rúmm.  Stækkun viðbyggingu og 4 hæð : XX ferm., XX rúmm.  Gjald kr. 11.000"
52542 (01.41.011.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052542,Efstasund 65,Þakhæð,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012.  Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að fjarlægja núverandi þak, byggja nýja þakhæð, endursteypa svalir ásamt minni breytingu á innra skipulagi í mhl. 01 ásamt því að hækka bílskúr, mhl. 02, í húsi á lóð nr. 65 við Efstasund. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. mars 2017 fylgir erindinu. Stækkun A-rými 91,2 ferm., 266,3 rúmm. Gjald kr. 11.000"
52612 (01.19.521.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052612,Eiríksgata 17,Svalir rishæð og svalir á austurhlið. - breyta í gististað í fl.II,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að setja svalir á íbúðir 0101 og 0201 á austurhlið og á íbúð 0301, sem er þakhæð, á norðurhlið, ásamt því að breyta notkunarflokki  í flokk 4 og notkun í gististað í flokki II  í húsi á lóð nr. 17 við Eiríksgötu. Jafnframt er erindi BN049684 sem er nýlega samþykkt dregið til baka.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. mars 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 31. mars 2017.  Gjald kr. 11.000"
52636 (01.39.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052636,Engjavegur 13,Niðurrif - mhl.08,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa niður mhl. 08 0101 sem er Hafrafell, starfsmannaaðstaða í Húsdýragarðinum á lóð nr. 13 við Engjaveg. Niðurrif samtals: 160,7ferm., 668,0 rúmm. Gjald kr. 11.000"
52002 (01.46.610.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052002,Faxafen 12,Líkamsrækt,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta líkamsræktarstöð á 2. hæð, byggja millipall og setja hurð milli brunahólfa/eignarhluta fyrir flóttaleið ásamt því að setja skilti á austurhlið í húsi á lóð nr. 12 við Faxafen. Stækkun: Milliloft 40,9 rúmm. Samþykki eigenda 0202 og 0211 dags. í febrúar 2017 fylgir erindi. Gjald kr. 10.100"
52435 (01.08.910.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052435,Fiskislóð 31,Stækkun og áður gert,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að stækka þakhæð, einnig er gerð grein fyrir áður gerðum milligólfum í húsi á lóð nr. 31 við Fiskislóð.  Stækkun: 1.361,3 ferm., 1.573,9 rúmm.  Gjald kr. 11.000"
52476 (01.08.740.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052476,Fiskislóð 53-69,Breyting  - taka í notkun kaffibrennslu sbr. BN050790,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að breyta erindi BN050790 þannig að einungis er sótt um innréttingu kaffibrennslu í húsi 57-59 á lóð nr. 53-69 við Fiskislóð.  Gjald kr. 11.000
52630 (01.18.551.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052630,Fjólugata 21,Brunavarnir,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð verktrygging á verkið né ábyrgðaraðilar. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um breytingu á erindi BN052279 sem felst í leiðréttingu á hurð í íbúð 0201 og brunamerkingum í húsi á lóð nr. 21 við Fjólugötu. Gjald kr. 11.000
