nr,url,heimilisfang,tegund,nidurstada,spurning
53818 (04.76.530.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053818,A-Tröð 6,Reyndarteikningar - fjölgun fastanúmera,Frestað. Vísað til athugasemda.,Sótt er um leyfi fyrir áður gerðum breytingum og til að fjölga eignum úr einni eign í fimm eignarhluta í hesthúsi á lóð nr. 6 við A-Tröð. Gjald kr. 11.000
53862 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053862,Álfheimar 74,Breyting - 4.hæð - tannlæknar,Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til að breyta  fjórðu hæð suðvesturenda þar sem stækkuð er tannlæknastofa með því að fjölgað tannlæknastólum um þrjá, röntgentæki færð og eldvarnir yfirfarnar í húsinu á lóð nr. 74 við Álfheima. Tölvupóstur frá Geislavörnum ríkisins dags. 17. nóvember 2017 fylgir. Gjald kr. 11.000"
53854 (01.26.310.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053854,"4"">Ármúli 13",Breytingar - 1. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra skipulagi á 1. hæð og til að koma fyrir gluggum í útvegg á norðurhlið húss á lóð nr. 13 við Ármúla. Umsögn burðarvirkishönnuðar dags. 29. nóvember 2017 fylgir.  Gjald kr. 11.000
52790 (04.06.500.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052790,Bíldshöfði 18,Breyta innra fyrirkomulagi og ný útihurð í mhl.02,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012.  Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að fjölga eignarhlutum í mhl. 02 ásamt því að breyta innra fyrirkomulagi og útliti í húsi á lóð nr. 18 við Bíldshöfða. Erindi fylgir samþykki eiganda mhl. 02 ritað á uppdrætti. Gjald kr. 11.000
53915 (01.63.130.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053915,Bjargargata 1,Takmarkað byggingarleyfi - (áður Sturlugata 6),"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um takmarkað byggingarleyfi fyrir undirstöður, botnplötu og lagnir í grunn fyrir nýbyggingu á lóðinni Bjargargata 1 (áður Sturlugata 6), sbr. erindi BN051881."
53867 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053867,Borgartún 8-16A,"Breyting - BN047805
","Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að breyta erindi BN047805 en þar er um að ræða að breyta fyrirkomulagi í bílaþvottastöð og fyrirkomulagi bráðabirgðaflóttastiga úr BK5 á lóð nr. 8-16A við Borgartún. Gjald kr. 11.000
53838 (04.30.960.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053838,Bæjarháls 1,Staðsetning eldsneytistanks,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að staðsetja eldsneytistank með diesel eldsneyti fyrir neyðarrafstöð á lóð nr. 1 við Bæjarháls. Stærðir: x rúmm. Gjald kr. 11.000
53819 (04.30.430.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053819,Dragháls 18-26,3.hæð - Hillurekkar fjarlægðir,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN050004, um er að ræða breytt fyrirkomulag innanhúss og breytta lýsingu á brunavörnum í húsi á lóð nr. 17-25/18-26 Fosshál/Dragháls. Gjald kr. 11.000"
53880 (01.45.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053880,Dugguvogur 12,Breyting á innra skipulagi 4. hæðar,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta innra skipulagi 4. hæðar v/endurbóta á brunavörnum í líkamsræktarstöð í húsi á lóð nr. 12 við Dugguvog. Erindi fylgir minnisblað um brunavarnir dags. 24. nóvember 2017. Gjald kr. 11.000
52641 (01.54.511.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052641,Dunhagi 18-20,Ofanábygging - viðbygging- fjölgun íbúða,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja inndregna 4. hæð, byggja viðbyggingu við fyrstu hæð og kjallara, minnka og fjölga íbúðum úr 8 í 20, koma fyrir lyftu utan á húsinu og sorpgerði fyrir verslunarrými innan í rými 0106 á lóð nr. 18 - 20 við Dunhaga. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. júní 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 16. júní 2017. Útskrift úr gerðabók fundar umhverfis- og skipulagsráðs frá 15. nóvember 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 13. október 2017, (13. nóvember 2017). Erindið var grenndarkynnt frá 22. ágúst 2017 til og með 3. október 2017 fyrir hagsmunaaðilum að Dunhaga 19, 21,23. Fálkagötu 29, Arnargötu 14. Tómasarhagi 28, 32, 34, 36,38, 40, 42,44, 46. Hjarðarhaga 27, 29, 31 og 33. Eftirtaldir aðilar sendu inn athugasemdir: Ásta Logadóttir, dags. 24. ágúst 2017 og 3. október 2017, Hildur Þórisdóttir, dags. 10. september 2017, Eyþór Mar Halldórsson, dags. 11. september 2017, Ásdís Schram, dags. 18. sept. 2017, Sólveig K. Jónsdóttir f.h. eigendur og íbúa að Hjarðarhaga 27, dags. 27. september 2017, Áslaug Árnadóttir hdl. f.h. hagsmunaaðila, dags. 2. október 2017 og Einar Ólafsson, dags. 3. október 2017. Stækkun viðbyggingu kjallara, 1. hæð og 4 hæð : 903,0 ferm., 2.459,0 rúmm. Gjald kr. 11.000"
53724 (04.03.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053724,Eirhöfði 2-4,Stálgrindarhús,Frestað. Vísað til athugasemda. Erindi vísað til umsagnar slökkviliðs höfuðborgarsvæðis vegna aukinna krafna um eldvarnir sbr. bréf Lögmanna Höfðabakka dags. 15. nóvember 2017.,"Sótt er um breytingar á erindi BN051154 sem felast annars vegar í breytingum í mhl. 01 og 02 er varða uppfærslu á brunavörnum, gerð geymslulofts 0104, breytingum á gluggaskipan og gerð svala með flóttastiga, og hins vegar ósk um leyfi til að byggja stálgrindarhús, mhl.03, sem hýsa mun hjólbarðageymslu og þjónustu fyrir þá byggingu sem þegar er á lóð nr. 2-4 við Eirhöfða. Jafnframt er erindi BN052180 dregið til baka. Stærðir: Mhl.01- stækkun/geymsluloft: x ferm. Mhl.03:  2.194,0 ferm., 22.558,2 rúmm. Erindi fylgir: Bréf arkitekts dags. 04.12.2017. Greinargerð um brunahönnun dags. 30.09.2017. Umsögn skipulagsfulltrúa  við fyrirspurn dags. 27.04.2017. Samkomulag um kvöð vegna flutninga dags. 22.08.2017 Varmatapsútreikningar dags. 02.11.2017. Gjald kr. 11.000."
53873 (01.18.660.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053873,Freyjugata 24,Svalir - brunamerkingar,Frestað. Vísað til athugasemda. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að koma fyrir flóttasvölum á norðvestur- og suðvesturhlið, uppfæra brunamerkingar og gerð er grein fyrir áður gerðum breytingum í norðausturhluta kjallara gististaðar í flokki II á lóð nr. 24 við Freyjugötu. Gjald kr. 11.000"
