nr,url,heimilisfang,tegund,nidurstada,spurning
53029 (01.13.650.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053029,Aðalstræti 4,Útihurð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta út útidyrahurð í móttöku og koma fyrir rafdrifinni snúningshurð með flóttahurð til hliðar í hóteli á lóð nr. 4 við Aðalstræti. Gjald kr. 11.000
53132 (01.26.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053132,Ármúli 3,"Breytingar inni - jarðhæð, 1. og 2.hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi 1., 2. og 3. hæðar, m.a. færa inngangshurð framar og gera vindfang og koma fyrir opnanlegum gluggafögum á suðurhlið verslunar- og skrifstofuhúss á lóð nr. 3 við Ármúla. Stækkun:  46,1 ferm., 38,1 rúmm. Gjald kr. 11.000"
53136 (01.16.230.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053136,Ásvallagata 15,Svalir - svalahurðir,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað til uppdrátta A-0101 dags. 25. júní 2017.,Sótt er um leyfi til að steypa svalir með stálhandriðum á garðhlið og síkka gluggagöt til að koma fyrir hurð út á svalirnar á íbúðum 0201 og 0301 í húsinu á lóð nr. 15 við Ásvallagötu. Samþykki meðeigenda dags. 25. júní 2017 fylgir. Gjald kr. 11.000
53114 (01.13.540.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053114,Bárugata 37 Bræðra 13,Bræðraborgarstígur 13 - Stækka op í vegg,Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,Sótt er um leyfi til að fjarlægja hluta burðarveggjar í íbúð á 1. hæð og styrkja plötu 2. hæðar með stálbita húsi nr. 13 við Bræðraborgarstíg á lóð nr. 37 við Bárugötu. Bréf hönnuðar dags. 14.07.2017 fylgir erindi. Gjald kr. 11.000
53222 (01.19.022.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053222,Bergþórugata 7,Breyta í tvær íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta íbúð á 1. hæð og kjallara í tvær aðskildar íbúðir, lækka gólf plötu í kjallara, grafa frá suðurhlið og síkka glugga í kjallara ásamt því að breyta innra fyrirkomulagi íbúða í húsi á lóð nr. 7 við Bergþórugötu. Umsögn burðarvirkishönnuðar dags. 04.07.2017 fylgir erindi. Samþykki meðeigenda dags. 13.07.2017 fylgir erindi. Gjald kr. 11.000"
53201,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053201,Blikastaðavegur 2-8,Breytingar inni - bil I og J,Frestað. Vísað til athugasemda eldvarnareftirlits á umsóknarblaði.,Sótt er um breytingu á erindi BN052943 sem felst í breytingu á starfsmannaaðstöðu og móttöku í bili I og J (mátlínur 11-15) ásamt fjölgun á vöruhurðum í húsi á lóð nr. 2-8 við Blikastaðaveg. Gjald kr. 11.000
53225 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053225,Borgartún 8-16A,H1 - Katrínartún 2 - leiðréttar teikningar v/lokaúttektar,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Þinglýsa skal yfirlýsingu, áritaðri um samþykki forvarnarsviðs SHS varðandi eignarhald og rekstur öryggiskerfa, sbr. bréf forvarnarsviðs SHS dags. 11. júní 2007. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.",Sótt er um breytingar á erindi BN035574 vegna lokaúttektar sem felast í því að á 1. hæð er eldvarnarhurð sett að lyftustokki og staðsetning rennihurðar og útljósa breytt og á 3. og 15. hæð er staðsetningu útljósa breytt í húsi á lóð nr. 2 við Katrínartún. Gjald kr. 11.000
53200 (01.80.440.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053200,Brekkugerði 10,Vetrargarður og baðhús,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja viðbyggingu á austurhlið þar sem í verður vetrargarður og baðhús í einbýlishúsi á lóð nr. 10 við Brekkugerði. Lögð fram umsögn skipulagsfulltrúa dags. 8. júlí 2015. Stækkun:  84,4 ferm., 238,7 rúmm. Gjald kr. 11.000"
53203 (01.34.331.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053203,Bugðulækur 7,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra skipulagi kjallara í húsi á lóð nr. 7 við Bugðulæk. Bréf hönnuðar dags. 11.07.2017 fylgir erindi. Gjald kr. 11.000
52607 (02.57.580.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052607,Bæjarflöt 8,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um áður gerðar breytingar sem felast í því að opnað hefur verið á milli eignarhluta 0103 og 0104 og þeir nýttir sem einn, auk þess sem milliflötur í eignarhlutum 0101 og 0105 hafa verið stækkaðir, í húsi á lóð nr. 8 við Bæjarflöt. Stækkun milliflatar 0101 24,0 ferm. Stækkun milliflatar 0105  41,8 ferm. Gjald kr. 11.000"
