nr,url,heimilisfang,tegund,nidurstada,spurning
53147 (04.94.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053147,Akrasel 8,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd  sem gerð var án byggingarleyfis. Óvissa kann því að vera um  uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð  verktrygging á verkið né ábyrðaraðilar. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012.  Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðum breytingum sem felast m.a. í að stigi milli hæða hefur verið fjarlægður og óútgrafið sökkulrými tekið í notkun í húsi á lóð nr. 8 við Akrasel. Stækkun A-rými 67,1 ferm., 164,4 rúmm. Bréf hönnuðar dags. 30.06.2017 fylgir erindi. Gjald kr. 11.000"
53206 (04.68.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053206,Asparfell 2-12,Æsufell 4 - Brjóta niður steyptan vegg,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að fjarlægja burðarvegg í íbúð 0801 í húsi á lóð nr. 8 við Æsufell. Umsögn burðarþolshönnuðar dags. 14.06.2017 fylgir erindi ásamt samþykki stjórnar húsfélags dags. 11.07.2017. Gjald kr. 11.000
53444 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053444,Álfheimar 74,Klæðning á gamla Glæsibæ,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að klæða að utan eldri hluta Glæsibæjar, mhl.01, en búið er að sækja um og klæða aðra hluta í hans, á lóð nr. 74 við Álfheima. Gjald kr. 11.000"
52463 (01.26.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052463,Ármúli 3,Garðgeymsla - breyta stiga o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN0050571, m.a. breyta stiga á 4. og 5. hæð, gera verönd og byggja útigeymslu við suðurgafl og breytingar á innra skipulagi kjallara í verslunar- og skrifstofuhúsi á lóð nr. 3 við Ármúla. Stækkun:  38,5 ferm., 21,1 rúmm. Gjald kr. 11.000"
53008 (01.13.911.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053008,Ásvallagata 48,Fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að rífa einbýlishús og byggja steinsteypt fjölbýlishús með fjórum íbúðum á lóð nr. 48 við Ásvallagötu. Stærð:  656,2 ferm., 1.806,7 rúmm. Gjald kr. 11.000"
53410 (01.25.120.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053410,Bolholt 6-8,Leiðrétt skráning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að leiðrétta/breyta skráningu mhl.01 og mhl.02 í húsi á lóð nr. 6-8 við Bolholt. Gjald kr. 11.000
53158 (01.23.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053158,Borgartún 28,"28A - Breytingar - gluggar, rampur o.fl.","Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta erindi BN050166, m.a. gluggar á jarðhæð breytast, efsta hæð verður klædd áli og flísum í stað timburs, gólf hjólageymslu í kjallara er hækkað og skábraut í bílakjallara verður ekki steypt heldur malbikuð í nýbyggingu á lóð nr. 28A við Borgartún. Gjald kr. 11.000"
53164 (04.30.430.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053164,Dragháls 18-26,Stækkun á viðbyggingu,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka viðbyggingu, sbr. erindi BN050004 og BN052369, við hús á lóð nr. 18-26 við Dragháls. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. ágúst 2017 fylgir erindinu. Stækkun:  319,7 ferm., 2.028,7 rúmm. Gjald kr. 11.000"
53218 (05.11.360.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053218,Döllugata 3,Einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja einbýlishús á tveimur hæðum á lóð nr. 3 við Döllugötu. Samþykki um frágang á lóðamörkum að Döllugötu 5 dags. 27.07.2017 fylgir erindi ásamt bréfi hönnuðar dags. 25.07.2017 Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. ágúst 2017 fylgir erindinu. Stærðir:  A-rými  330,2 ferm., 1.192,6 rúmm.  B-rými x ferm., x rúmm.  Gjald kr. 11.000"
53226 (01.74.530.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053226,Efstaleiti 4,"Fjölbýlishús - mhl. 01, mhl. 04",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja 2 fjölbýlishús, mhl. 01 og 04, með alls 78 íbúðum á lóð nr. 4 við Efstaleiti. Stærðir: Mhl. 01 A-rými x ferm., x rúmm. B-rými x ferm., x rúmm. Mhl. 04 A-rými x ferm., x rúmm. B-rými x ferm., x rúmm. Erindi fylgja varmatapsútreikningar dags. 25.08.2017. Gjald kr. 11.000"
