nr,url,heimilisfang,tegund,nidurstada,spurning
53492 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053492,Austurbakki 2,Reitur 5b - breyting 1.hæð og kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta erindi BN050486, aðallega er um að ræða breytingar á innra skipulagi v/breytinga á burðarvirki í kjöllurum og á 1. hæð, bílastæðum fjölgar um 3 og verslunarrými 0105 stækkar lítillega í íbúðar- og atvinnuhúsi á reit 5B á lóð nr. 2 við Austurbakka. Stækkun:  xx ferm., xx rúmm. Heildarstærð eftir stækkun:  xx ferm., xx rúmm. Gjald kr. 11.000"
53491 (04.06.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053491,Bíldshöfði 9,Breyting inni - verslun á 1. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta verslun og breyta inngangi milli módulína W og T í rými 0101 í húsi á lóð nr. 9 við Bíldshöfða. Gjald kr. 11.000
53521 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053521,Brúnavegur 13,Lækka landhæð - síkka glugga o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að lækka landhæð við austurhlið F álmu, síkka glugga fyrir skrifstofur á neðstu hæð, sameina miðjuganginn við skrifstofurnar, flóttaleið verður breytt og hurð á norðurgafli F álmu er breytt í húsi á lóð nr. 13 við Brúnaveg. Gjald kr. 11.000"
53156 (01.35.000.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053156,Dalbraut 1,Matsölustaður veitingastaður í flokki ?,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að innrétta veitingastað í flokk 2, tegund A í rými á 1. hæð sem áður var bakarí/kaffihús og koma fyrir loftstokki upp með norðurhlið á húsi lóð nr. 1 við Dalbraut. Samþykki meðeigenda ódags. Bréf frá hönnuði þar sem hann gerir grein fyrir loftræstikerfi dag. 12. sept. 2017. Gjald kr. 11.000"
53473 (04.30.430.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053473,Dragháls 18-26,Breytingar,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta erindi BN050004, 3. hæð er breytt í fjögur rými, útliti norðurhliðar breytt, byggð milliloft í rýmum 0301 og 0304, sprinklerrými stækkað og flóttaleiðum og brunavörnum breytt í atvinnuhúsi á lóð nr. 18-26 við Dragháls. Stækkun:  milliloft 152,5 ferm. Gjald kr. 11.000"
53546 (01.74.520.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053546,Efstaleiti 2,"Takmarkað byggingarleyfi, fyrir uppst. kjallara og plötu y.kj","Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um takmarkað byggingarleyfi fyrir uppsteypu kjallara og plötu yfir kjallara fyrir matshluta 01 og 02, fjölbýlishús á lóð að Efstaleiti 2, sbr. byggingarleyfisumsókn nr. BN052546."
53547 (01.74.520.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053547,Efstaleiti 2,"Takmarkað byggingarleyfi, undirst. og botnpl.","Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um takmarkað byggingarleyfi fyrir undirstöður, botnplötu og lagnir í grunn fyrir matshluta 04, fjölbýlishús á lóð að Efstaleiti 2, sbr. byggingarleyfisumsókn nr. BN052547."
53223 (01.74.530.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053223,Efstaleiti 4,"Fjölbýlishús - mhl. 02, 03 og 05",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja 2 fjölbýlishús, mhl. 02 og 03 með alls 50 íbúðum, ásamt bílakjallara, mhl. 05 með 82 bílastæðum, á lóð nr. 4 við Efstaleiti. Stærðir: Mhl. 02 A-rými 2.988,9 ferm., 9.502,5 rúmm. B-rými 124,6 ferm., 361,3 rúmm. Mhl. 03 A-rými 1.231,2 ferm., 3.962,6 rúmm. B-rými 33,9 ferm., x rúmm. Mhl. 05 A-rými 2.876,0 ferm., 8.729,7 rúmm. B-rými x ferm., x rúmm. Gjald kr. 11.000"
53226 (01.74.530.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053226,Efstaleiti 4,"Fjölbýlishús - mhl. 01, mhl. 04",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja 2 fjölbýlishús, mhl. 01 og 04, með alls 78 íbúðum á lóð nr. 4 við Efstaleiti. Stærðir: Mhl. 01 A-rými x ferm., x rúmm. B-rými x ferm., x rúmm. Mhl. 04 A-rými x ferm., x rúmm. B-rými x ferm., x rúmm. Erindi fylgja varmatapsútreikningar dags. 25.08.2017. Gjald kr. 11.000"
53530 (01.08.950.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053530,Fiskislóð 1,"Stækka millipall, aðalinngangur, gluggar o.fl. sbr. BN051969",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta erindi BN051969 þannig að milligólf er stækkað og innréttuð sjúkraþjálfunarstofa, nýtt stigahús gert, svalir minnkaðar, flóttastigi færður til á norðurhlið og hætt við veitingarekstur í húsi á lóð nr. 1 við Fiskislóð. Bréf frá burðarþolshönnuði vegna breytinga dags. 14. september 2017. Stækkun millipalls:  XX ferm.  Gjald kr. 11.000"
