nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
1612 (01.01.140.418),BN016121,Austurv Póstur og Sím,Sótt er um leyfi fyrir fjarskiptamöstur.,Samþykkt.,Sótt er um leyfi til að reisa 4 fjarskiptaloftnet á þaki A hluta  húss Landsíma við Austurvöll.  Gjald kr. 2.387
1611 (01.04.606.102),BN016113,Álfabakki 8,minnka sal og breyta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi í kjallara hússins á lóðinni nr. 8 við  Álfabakka  þannig að salur F minnki og rúmi 234 sæti.  Gjald kr. 2.387
1613,BN016137,Álfaborgir 3,Sótt er um leyfi til að færa sorp.,Frestað. Gera grein fyrir útliti og uppbyggingu nýrra sorpgeymslna.,Sótt er um leyfi til þess að flytja sorpgeymslu úr stigahúsi og koma henni fyrir á lóðinni nr. 3 við Álfaborgir.  Gjald kr. 2.387
1609 (01.01.292.104),BN016098,Ármúli 30,Sótt er um leyfi til að breyta innréttngum.,Samþykkt. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi í austurenda 1. hæðar hússins á lóðinni nr. 30 við Ármúla.  Gjald kr. 2.387
1602 (01.01.290.003),BN016021,Ármúli 8,Ýmsar breytingar,Samþykkt.,"Sótt er um leyfi til þess að breyta innréttingum, setja nýjan inngang, glugga, skyggni og skilti á austurhlið hússins á lóðinni nr. 8 við Ármúla.  Stækkun: 1. hæð 0,3 ferm., 2,1 rúmm.  Gjald kr. 2.387 + 50"
1587 (01.01.162.301),BN015870,Ásvallagata 17,Breyting inni,Samþykkt.,Sótt er um leyfi til að gera smávægilegar breytingar í kjallara vegna eignaskipta í húsinu á lóðinni nr. 17 við Ásvallagötu.  Gjald kr. 2.387
1608 (01.01.162.208),BN016089,Ásvallagata 21,Áhaldaskúr,Frestað. Vantar samþykki meðeigenda og eigenda Blómvallagötu 10 og 10A.,"Sótt er um leyfi til þess að reisa áhaldaskúr á baklóð nr. 21 við Ásvallagötu.  Stærð: Áhaldaskúr 7,5 ferm., 16,1 rúmm.  Gjald kr. 2.387 + 384"
1596 (01.01.154.307),BN015960,Barónsstígur 2-4,Skilti,Samþykkt.,"Sótt er um leyfi fyrir áður gerðum breytingum á suðurhlið og innréttingum verslunar, fyrir skjólvegg við suðausturhorn og fyrir skilti á lóðinni nr. 2-4 við Barónsstíg.  Umsögn Húsafriðunarnefndar ríkisins dags. 2. desember 1997 fylgir erindinu.  Gjald kr. 2.387"
1609 (01.04.065.101),BN016093,Bíldshöfði 20,viðbygging til bráðabirgða,Samþykkt.,Sótt er um leyfi til þess að reisa bráðabirgðaskýli við austurhlið hússins á lóðinni nr. 20 við Bíldshöfða.  Gjald kr. 2.387
1594 (01.01.216.305),BN015940,Borgartún 7,Breytingar,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra fyrirkomulagi á 3. hæð, breyta þremur gluggum á bakhlið suðurálmu og fjarlæga skorstein á húsinu á lóðinni nr. 7 við Borgartún.  Gjald kr. 2.387  Bréf hönnuðar dags. 24. október 1997 fylgir erindinu."
1602 (01.01.242.207),BN016025,Brautarholt 20,Breytingar á innra skipulagi og starfsemi í eldra húsi.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi á 1. og 2. hæð hússins á lóðinni nr. 20 við Brautarholt.  Gjald kr. 2.387  Yfirlýsing J. Brynjólfssonar hf. dags. 2. desember 1997 ásamt fylgiskjölum fylgja erindinu.
1608 (01.02.355.302),BN016083,Breiðavík 18,Breyta áður sþ. bílskýlum og loka bílgeymslu.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta bílskýlum í bílgeymslur á lóðinni nr. 18 við Breiðuvík,.  Stærð: 102 ferm., 275,6 rúmm.  Gjald kr. 2.387 + 6.578"
1595 (01.01.454.002),BN015958,Dugguvogur 8,Breyting inni,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi í húsinu á lóðinni nr. 8 við Dugguvog.  Gjald kr. 2.387
1610,BN016103,Dunhagi 7,"br, frá áður sþ, teikningum",Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að hækka gólfkóta 1. hæðar um 17 cm og gera minniháttar breytingar á innra fyrirkomulagi. Jafnframt er sótt um að teikningar sem samþykktar voru í byggingarnefnd þann 25. nóvember 1997 af húsinu á lóðinni nr. 7 við Dunhaga felldar úr gildi.  Stærð: kjallari 583 ferm., 1. hæð 573,5 ferm., 4365,2 rúmm.  Gjald kr. 2.387 + 105.281"
