nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
14660 (01.04.677.002),BN014660,Austurberg 16-20,Reyndarteikning v/eignaskipta.,Frestað. Ófullnægjandi gögn.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í kjallara  hússins nr. 20 á lóðinni nr. 16-20 við Austurberg.  Gjald kr. 2.387.oo.  Samþykki meðeigenda dags. 02.04.1997 fylgir erindinu.
14589 (01.04.670.7--),BN014589,Austurberg 28 - 38,klæðning,Samþykkt.,Sótt er um leyfi til þess að klæða með stálkæðningu húsið á  lóðinni nr. 28-32 við Austurberg.  Gjald kr. 2.387.oo.  Bréf hönnuðar dags. 15.04.1997 fylgir erindinu.
14595 (01.01.140.409),BN014595,Austurstræti 14,setja hurð,Frestað. Ófullnægjandi teikningar.,Sótt er um leyfi til þess að breyta glugga á 1. hæð í dyr á  suðurhlið hússins á lóðinni nr. 14 við Austurstræti.  Gjald kr.  2.387.oo.
14598 (01.01.182.221),BN014598,Bjarnarstígur 9,stækka anddyri,Frestað. Vantar upplýsingar um geymslur og matshluta 02.,Sótt er um leyfi fyrir áður gerðri stækkun á anddyri íbúðar í  húsinu á lóðinni nr. 9 við Bjarnarstíg.  Gjald kr. 2.387.oo.
14655 (01.01.251.203),BN014655,Bolholt 6,"reyndarteikn.v/eignask,",Frestað. Höfundur hafi samband við embættið.,Sótt er um leyfi fyrir núverandi fyrirkomulagi vegna eignaskipta  í húsinu á lóðinni nr. 6 við Bolholt.  Gjald kr. 2.387.oo.
14623 (01.02.344.102),BN014623,Dofraborgir 42-44,Breytingar,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi fyrir lítils háttar breytingu á grunnmyndum  vegna samræminga á teikningum af húsinu á lóðinni nr. 42-44 við  Dofraborgir.  Gjald kr. 2.387.oo.
14501 (01.04.304.304),BN014501,Dragháls 18-26 fossháls 17-25,stækka milligólf og br.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að stækka milligólf og færa til  starfsemi í húsinu á lóðinni nr. 17-25 við Fossháls.  Stækkun: 2. hæð 221 ferm.  Gjald kr. 2.387.oo.
14586 (01.01.672.003),BN014586,Einarsnes 40-42-42a,"stækka kvist, svalir",Frestað. Vísað til athugasemda á umsóknarblaði. Hönnuður hafi samband við embættið.,"Sótt er um leyfi til þess að breyta kvist, gera svalir og  útipall og breyta innréttingu í húsinu á lóðinni nr. 42 við  Einarsnes.  Stækkun 6 rúmm.  Gjald kr. 2.387.oo + 72.oo."
14509 (01.01.37-.-93),BN014509,Engjavegur,aðst.f.sjónvarp í þaki,Frestað. Vísað til athugasemda eldvarnareftirlits.,Sótt er um leyfi til þess að koma fyrir aðstöðu fyrir sjónvarp  undir skyggni aðalstúku Laugardalsvallar.  Stærð: 50 rúmm. Gjald kr. 2.387.oo + 1.200.oo.
14581 (01.01.196.006),BN014581,Freyjugata 38,sameina kj. og 1.h. í íbúð,Frestað. Vantar skráningartöflu.,Sótt er um leyfi til þess að sameina kjallaraíbúð og íbúð á 1.  hæð og koma fyrir stiga innan íbúðar í húsinu á lóðinni nr. 38  við Freyjugötu.  Gjald kr. 2.387.oo.
