nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
14305 (01.01.140.503),BN014305,Austurstræti 20,stækkun,Samþykkt. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta innréttingum og stækka  matsölustað í húsinu á lóðinni nr. 20 við Austurstræti.  Gjald kr. 2.387.oo.
14293 (01.01.140.504),BN014293,Austurstræti 22,breyta verslun í veitingastað,Frestað. Vantar samþykki meðeigenda. Vantar skráningartöflu. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka veitingastað úr timbri á  lóðinni nr. 22 við Austurstræti.  Stækkun: 1. hæð 79,4 ferm.  Gjald kr. 2.387.oo."
14258 (01.01.170.101),BN014258,Bankastræti 2,Breyting inni og úti.,Samþykkt.,Sótt er um leyfi til þess að breyta innra skipulagi og koma  fyrir tveim þakgluggum í húsinu á lóðinni nr. 1 við  Amtmannsstíg.  Gjald kr. 2.387.oo.
14276 (01.01.219.001),BN014276,Borgartún 31,Breytingar og klæðning,Samþykkt.,Sótt er um leyfi til þess að breyta áður samþykktum uppdráttum  (þakkantur og ofanljós) af húsinu á lóðinni nr. 3 við Borgartún.  Gjald kr. 2.387.oo.
14291 (01.01.760.101),BN014291,Bústaðavegur 20,Breytingar,Samþykkt. Áskilið samþykki heilbrigðiseftirlits. Ljósmagn í skilti er háð samþykki byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta hluta þakbrúnar, hluta  útveggja á norðausturhlið og að koma fyrir skyggni með  auglýsingu á sömu hlið hússins á lóðinni nr. 20 við Bústaðarveg.  Gjald kr. 2.387.oo."
14165 (01.04.948.701),BN014165,Dalsel 6-22,Innrétta þakrými.,Frestað. Vantar ýmsar upplýsingar þar með talið samþykki meðeigenda.,Sótt er um leyfi til þess að innrétta þakrými (reyndarteikning)  úr timbri í húsinu nr. 6-8 á lóðinni nr. 6-22 við Dalsel.  Gjald kr. 2.387.oo.
14264 (01.02.344.501),BN014264,Dofraborgir 2-8,"br,hurð í glugga og bætta 1við",Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta hurð í glugga í húsinu á  lóðinni nr. 2-8 við Dofraborgir.  Gjald kr. 2.387.oo.
14289 (01.01.354.006),BN014289,Dragavegur 4,Sólskýli + reyndarteikningar,Frestað. Fá betri lausn.,"Sótt er um leyfi fyrir núverandi fyrirkomulagi í húsinu á  lóðinni nr. 4 við Dragaveg og að byggja sólskýli úr timbri og  gleri á 2. hæð hússins.  Stærð: gaðrstofa 6 ferm., 12 rúmm.  Gjald kr. 2.387.oo + 286.oo."
14314 (01.01.384.202),BN014314,Dyngjuvegur 12,Skjólveggur,Samþykkt.,Sótt er um leyfi til þess að byggja skjólvegg úr timbri fyrir  anddyri á austurhlið hússins á lóðinni nr. 12 við Dyngjuveg og  breyta skipulagi sameignar í kjallara.  Gjald kr. 2.387.oo.
14313 (01.04.351.502),BN014313,Fagribær 15,Utanhússklæðning,Samþykkt.,Sótt er um leyfi til þess að klæða húsið á lóðinni nr. 15 við  Fagrabæ með ljósum steindum plötum.  Gjald kr. 2.387.oo.  Ástandsskýrsla dags. 13.02.1997 fylgir erindinu.
14256 (01.01.444.101),BN014256,Gnoðarvogur 44-46,Breyting á rýmum á 1. hæð.,Frestað. Ófullnægjandi gögn.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og  innrétta tvær verslunareiningar í húsinu á lóðinni nr. 44-46 við  Gnoðarvog.  Gjald kr. 2.387.oo.
14332 (01.01.541.405),BN014332,Grenimelur 1,Áður gerð íbúð,Samþykkt.,Sótt er um að fá samþykkta íbúð í húsinu á lóðinni nr. 1 við  Grenimel.  Gjald kr. 2.250.oo.  Skoðunarskýrslur byggingarfulltrúa dags. 22.11.1996 og  heilbrigðiseftirlits dags. 22.11.1996 fylgja erindinu.
14300 (01.01.540.301),BN014300,Grenimelur 35,Svalir á suðurhlið,Frestað. Ófullnægjandi lausn.,Sótt er um leyfi til þess að byggja þrennar svalir á suðurhlið  hússins á lóðinni nr. 35 við Grenimel ásamt tilheyrandi  breytingum á gluggum.  Gjald kr. 2.387.oo.
14281 (01.01.855.202),BN014281,Grundarland 9-15,Breytingar,Frestað. Gera grein fyrir rúmmálsbreytingu.,Sótt er um leyfi fyrir breytingum á sólstofu sem áttu sér  stað á byggingartíma sólstofunnar sem samþykkt var árið 1983 við  húsið nr. 11 á lóðinni nr.  9-15 við Grundarland.  Gjald kr.  2.387.oo.
14282 (01.04.061.505),BN014282,Hamarshöfði 8-10,Olíugeymir,Frestað. Vísað til athugasemda á umsóknarblaði. Vísað til umsagnar heilbrigðiseftirlits.,Sótt er um leyfi til þess að koma fyrir 1100 lítra olíutanki  á  lóðinni nr. 8 við Hamarshöfða.  Gjald kr. 2.387.oo.
14306 (01.02.874.201),BN014306,Hverafold 1-5,Sameina rými,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að sameina rými sem áður voru merkt  02-04 og 02-05 í rými merkt 02-04 í húsinu á lóðinni nr. 1-3 við  Hverafold.  Gjald kr. 2.387.oo.
14288 (01.01.244.411),BN014288,Háteigsvegur 20,Reyndarteikning,Samþykkt.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í húsinu á  lóðinni nr. 20 við Háteigsveg vegna eignaskipta.  Gjald kr. 2.387.oo.
14260 (01.01.254.201),BN014260,Háteigsvegur sjómsk.,Innrétt.breyt. og gluggar.,Frestað. Ljúka við teikningar.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og bæta  tveimur gluggum á hús sjómannaskólans við Háteigsveg.  Gjald kr. 2.387.oo.
14287 (01.01.362.101),BN014287,Kirkjuteigur 14,Breyting á þakhæð,Frestað. Vantar upplýsingar með umsókn.,Sótt er um leyfi til þess að breyta þaki og innra fyrirkomulagi  á rishæð hússins á lóðinni nr. 14 við Kirkjuteig.  Gjald kr. 2.387.oo.
14309 (01.01.330.701),BN014309,Klettagarðar 9,Minnka hús,Frestað. Vísað til athugasemda á umsóknarblaði. Vantar undirskrift á umsóknareyðublað. Teiknað yfir á næstu lóð.,"Sótt er um leyfi til þess að breyta áður samþykktri  skrifstofubyggingu úr timbri á lóðinni nr. 9 við Klettagarða.  Stærðir verða: 1.  hæð 370 ferm., 1257 rúmm.  Gjald kr.  2.250.oo + 28.283.oo."
14302 (01.01.32-.-96),BN014302,Köllunarklv 4,Fjölga einingum á 1. hæð.,Frestað. Ófullnægjandi teikningar.,Sótt er um leyfi til þess að breyta innréttingu 1. hæðar  (fjölga eignum) í húsinu á lóðinni nr. 4 við Köllunarklettsveg.  Gjald kr. 2.387.oo.
14278 (01.01.365.020),BN014278,Laugateigur 31,fjarlægja stiga v/eignaskipta,Frestað. Vantar skráningartöflu.,Sótt er um leyfi til þess að fjarlægja stiga í kjallara hússins  á lóðinni nr. 31 við Laugateig vegna eignaskipta.  Gjald kr. 2.387.oo.
14311 (01.01.365.022),BN014311,Laugateigur 35,áður gerð íbúð,Samþykkt.,Sótt er um leyfi til þess að gera íbúð í kjallara hússins á  lóðinni nr. 35 við Laugateig. Íbúð var áður í kjallara  1952-1964.  Gjald kr. 2.250.oo.  Skoðunarskýrslur byggingarfulltrúa dags. 13.09.1996 og  heilbrigðiseftirlitsins dags. 13.11.1996 fylgja erindinu.  Bréf eigenda hússins dags. 20.10.1996 fylgir erindinu.  Ný skoðunarskýrsla byggingarfulltrúa dags. 20.02.1997 fylgir  erindinu
14308 (01.01.174.119),BN014308,Laugavegur 89-91,Innan-og utanhússbreytingar,Frestað. Lagfæra afstöðumynd.,Sótt er um leyfi fyrir breytingum sem urðu á byggingartíma  hússins á lóðinni nr. 89-91 við Laugaveg.  Gjald kr. 2.250.oo.  Samþykki heilbrigðiseftirlitsins dags. 22.07.1996 fylgir  erindinu.
14310 (01.01.151.212),BN014310,Lindargata 9,"lyfta og br, fyrirkomulag",Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innréttingu á 1. og 2. hæð og  koma fyrir lyftu í húsinu á lóðinni nr. 9 við Lindargötu.  Gjald kr. 2.387.oo.
