nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
15890 (01.01.354.003),BN015890,Austurbrún 25,Vegna eignask.,Frestað. Lagfæra teikningar.,"Sótt er um leyfi fyrir áður gerðri stækkun á  bílgeymslu og breytingu á opum hússins á lóðinni nr. 25 við Austurbrún.  Stækkun: bílgeymsla 7,1 ferm., 19,9 rúmm.  Gjald kr. 2.387 + 475  Eignaskiptayfirlýsing með samþykki meðeigenda dags. október 1997 fylgir erindinu."
15859 (01.04.603.402),BN015859,Álfabakki 14B,Breyting á fyrirkomulagi innanhúss.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi (eignarhaldi og fleiru) í húsinu á lóðinni nr. 14B við Álfabakka.  Gjald kr. 2.387
15870 (01.01.162.301),BN015870,Ásvallagata 17,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að gera smávægilegar breytingar í kjallara vegna eignaskipta í húsinu á lóðinni nr. 17 við Ásvallagötu.  Gjald kr. 2.387
15682 (01.01.184.442),BN015682,Baldursgata 9,Áður gerð íbúð,Samþykkt.,"Sótt er um leyfi fyrir áður gerðri íbúð á 2. hæð hússins matshluta 2 og fyrir nýju anddyri á lóðinni nr. 9 við Baldursgötu.  Stærð: anddyri 4 ferm., 11,4 rúmm.  Gjald kr. 2.387 + 272  Samþykki meðeigenda dags. 16. sept.1997, ljósrit af afsali dags. 13. apríl 1997, ljósrit af skiptayfirlýsingu dags. 4. okt. 1972, ljósrit  v. eignaskipta dags. 8. júlí 1969 og ljósrit af afsali dags. 24. júlí 1973 fylgja erindinu.  Skoðunarskýrsla byggingarfulltrúa dags. 17. september 1997 fylgir erindinu.  Skoðunarskýrsla heilbrigðiseftirlits dags. 17. september 1997 og bréf hönnuðar dags. 29. september 1997 fylgja erindinu.  Jafnframt lagt fram bréf hönnuðar dags. 29. september 1997."
15773 (01.01.180.105),BN015773,Bankastræti 8,Breytt starfsemi,Samþykkt. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að breyta fyrirkomulagi innanhúss og setja útkragandi skilti hæð 60 cm og breidd 80 cm, utan á húsið  á lóðinni nr. 8 við Bankastræti.  Gjald kr. 2.387  Bréf umsækjenda dags. 30. september 1997 og samþykki húseigenda dags. 30. september 1997 fylgja erindinu."
15668 (01.01.184.316),BN015668,Bergstaðastræti 28A,teikningar v/ eignaskipta,Frestað.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í kjallara hússins á lóðinni nr. 28A við Bergstaðastræti vegna eignaskipta.  Gjald kr. 2.387  Erindið var kynnt fyrir eigenda 4. hæðar með bréfi dags. 26. september 1997. Mótmæli hafa borist með bréfi dags. 23. október 1997.
15900 (01.01.184.316),BN015900,Bergstaðastræti 28A,Þakgluggi ofl.,Frestað. Kynna fyrir húsfélagi. Umsækjandi geri nánari grein fyrir umsókninni.,Sótt er um leyfi til þess að setja þakglugga og fá samþykkta áður gerða íbúð á 4. hæð með fremri forstofu í húsinu á lóðinni nr. 28A við Bergstaðastræti eins og teikning sýnir og sérhita. Einnig er beðið um leyfi fyrir lúgu upp í þakrými í húsinu.  Gjald kr. 2.387
15881 (01.02.355.501),BN015881,Breiðavík 6,Lækka hæðarsetningu hússins,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að lækka hæðarafsetningu hússins á lóðinni nr. 6 við Breiðuvík um 50 cm og setja lúgu á þakrými frá norðurhlið.  Gjald kr. 2.387
15873,BN015873,Brúnastaðir 46,Breyting á uppbyggingu útveggja.,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta byggingarlýsingu þannig að húsið á lóðinni nr. 46 við Brúnastaði verði einangrað að utan og innan steypt í einangrunarmót.  Gjald kr. 2.387
15869 (01.04.765.508),BN015869,C-Tröð 10,Sótt er um leyfi fyrir nýjum skilvegg og fleira.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta eignahluta í tvær minni einingar og setja nýjar dyr í suðvestur á hesthúsinu C-Tröð 10 í Víðidal.  Gjald kr. 2.387
