nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
13923 (01.01.191.114),BN013923,Bergþórugata 59,reyndarteikning,Frestað. Vantar skráningartöflu. Eignanúmer ófullnægjandi.,Sótt er um leyfi fyrir núverandi eignarfyrirkomulagi í húsinu á  lóðinni nr. 59 við Bergþórugötu.  Gjald kr. 2.387.oo.
13905 (01.04.630.401),BN013905,Blöndubakki 2-4,Reyndarteikning,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,Sótt er um leyfi fyrir núverandi fyrirkomulagi dagheimilisns  Bakkaborgar á lóðinni nr. 2-4 við Blöndubakka.  Gjald kr. 2.387.oo.
13857 (01.01.133.412),BN013857,Framnesvegur 38,Reyndarteikning,Samþykkt.,"Sótt er um leyfi fyrir núverandi útliti og að auka lofthæð í  kjallara í húsinu á lóðinni nr. 38 við Framnesveg.  Stærð: 17 rúmm., gjald kr. 2.387.oo + 406.oo."
13935 (01.01.247.408),BN013935,Guðrúnargata 5,Áður gerð íbúð í kjallara.,Samþykkt.,Sótt er um að fá samþykkta áður gerða íbúð í kjallara hússins á  lóðinni nr. 5 við Guðrúnargötu.  Gjald kr. 2.250.oo.  Meðfylgjandi er samþykki eigenda 2. hæðar ódags.  Skoðunarskýrslur byggingarfulltrúa dags. 19.12.1996 og  heilbrigðiseftirlitsins dags. 18.12.1996 fylgja erindinu.
13928 (01.02.340.502),BN013928,Hulduborgir 13-15,Lagfæringar á rúmmáli.,Samþykkt.,"Sótt er um að fá samþykktar leiðréttar aðalateikningar með  leiðréttum stærðum af húsinu á lóðinni nr. 13-15 við  Hulduborgir.  Stærð: hvort hús 1. hæð 22,6 ferm., 2. hæð 197,6 ferm., 3. hæð  197,6 ferm., 1266 rúmm., samtals 2532 rúmm., hvor bílgeymsla  103,7 ferm., 270 rúmm., samtals 540 rúmm.  Gjald kr. 2.387.oo."
13933 (01.01.173.013),BN013933,Hverfisgata 82,Br. 5.hæð í tvær íbúðir,Frestað. Vantar skráningartöflu.,Sótt er um leyfi til þess að innrétta tvær íbúðir í stað einnar  á 5. hæð í húsinu á lóðinni nr. 82 við Hverfisgötu.  Gjald kr. 2.387.oo.  Meðfylgjandi er samþykki eigenda Hverfisgötu 82 ódagsett.
13938 (01.01.341.102),BN013938,Kleppsvegur 18-24,reyndar teikn. af kj /eignask,Samþykkt.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í kjallara  hússins á lóðinni nr. 18 - 24 við við Kleppsveg.  Gjald kr. 2.250.oo.
13887 (01.02.540.501),BN013887,Laufrimi 65-71,Breyting,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi (færa  til snyrtingu) í húsi nr. 69 á lóðinni nr. 65 - 71 við Laufrima.  Gjald kr. 2.387.oo.
13934 (01.01.348.001),BN013934,Laugalækjarskóli,"br.á eldhúsi og starfsm,aðst.",Samþykkt. Áskilið samþykki heilbrigðisnefndar. Frágangur á brunavörnum háður sérstakri úttekt slökkviliðsstjóra.,Sótt er um leyfi til þess að breyta eldhúsi og  starfsmannaaðstöðu í leikskóla við Leirulæk.  Gjald kr. 2.250.oo.
13922 (01.01.261.302),BN013922,Lágmúli 7,rakarastofa,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,Sótt er um leyfi til þess að innrétta rakarstofu í húsinu á  lóðinni nr. 7 við Lágmúla.  Gjald kr. 2.387.oo.
