nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
13950 (01.01.170.008),BN013950,Bankastræti 5,Banki + verslun,Frestað. Gera grein fyrir stærðarbreytingu. Vantar skráningartöflu.,Sótt er um leyfi til þess að breyta innréttingu 1. hæðar (banki  minnkaður og verslun kemur í staðinn) í húsinu á lóðinni nr. 5  við Bankastræti.  Gjald kr. 2.387.oo.
13970 (01.01.136.219),BN013970,Bárugata 10,Uppfærðar teikningar,Samþykkt.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í húsinu á  lóðinni nr. 10 við Bárugötu.  Gjald kr. 2.387.oo.
13946 (01.01.384.202),BN013946,Dyngjuvegur 12,Skjólveggur,Frestað. Vantar skráningartöflu.,Sótt er um leyfi til þess að byggja skjólvegg úr timbri fyrir  anddyri á austurhlið hússins á lóðinni nr. 12 við Dyngjuveg og  breyta skipulagi sameingar í kjallara.  Gjald kr. 2.387.oo.
13957 (01.01.367.303),BN013957,Engjateigur 17-19,Innrétta hárgreiðslustofu,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,"Sótt er um leyfi til þess að innrétta hárgreiðslustofu í húsinu  á lóðinni nr. 17 við Engjateig.  Gjald kr. 2.387.oo.  Yfirlýsing húsfélags Listhússins í Laugardal, dags. 23.01.1997."
13956 (01.04.641.405),BN013956,Erluhólar 5,Skipta í tvær íbúðir,Frestað. Vísað til skipulags- og umferðarnefndar.,Sótt er um leyfi til þess að skipta húsinu á lóðinni nr. 5 við  Erluhóla í tvær íbúðir.  Gjald kr. 2.387.oo.
13951 (01.01.444.010),BN013951,Ferjuvogur 15,Áður gerð íbúð,Frestað. Vantar skráningartöflu.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á  lóðinni nr. 5 við Ferjuvog.  Gjald kr. 2.387.oo.  Skoðunarskýrslur byggingarfulltrúa dags. 21.08.1996 og  heilbrigðiseftirlits dags. 01.10.1996 fylgja erindinu.  Samþykki meðeigenda dags. 20.01.1997 fylgir erindinu.
13999 (01.01.136.214),BN013999,Garðastræti 8,reyndarteikningar,Frestað. Lagfæra gögn.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í húsinu á  lóðinni nr. 8 við Garðastræti.  Gjald kr. 2.250.oo.
13961 (01.02.344.202),BN013961,Goðaborgir 2,br.vegna eignaskipta,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta stigahúsi á áður samþykktu  fjölbýlsihúsi á lóðinni nr. 2 við Goðaborgir.  Gjald kr. 2.387.oo.
13947 (01.04.351.103),BN013947,Heiðarbær 5,Sólpallur og þakbreyt. á bílg.,Samþykkt. Þinglýsa skal yfirlýsingu um þakkant.,Sótt er um leyfi til þess að setja þak á bílskúr og byggja pall  á suðurhluta lóðarinnar nr. 5 við Heiðarbæ.  Stækkun: 13 rúmm.  Gjald kr. 2.387.oo + 310.oo.  Samþykki nágranna fylgir á teikningu.
13959 (01.01.247.303),BN013959,Hrefnugata  6,Reyndarteikningar,Frestað. Gögn og umsókn ófullnægjandi.,Sótt er um að fá samþykktar reyndarteikningar af húsinu á  lóðinni nr. 6 við Hrefnugötu.  Gjald kr. 2.387.oo.
13984 (01.02.874.201),BN013984,Hverafold 1-5,Sameina rými,Frestað. Vantar skráningartöflu.,Sótt er um leyfi til þess að sameina rými sem áður voru merkt  02-04 og 02-05 í rými merkt 02-04 á lóðinni nr. 1-3 við  Hverafold.  Gjald kr. 2.387.oo.
13954 (01.01.324.001),BN013954,Héðinsgata 10,Nýtt anddyri.,Frestað. Vantar skráningartöflu. Gera grein fyrir stærðum.,"Sótt er um leyfi fyrir nýju anddyri á vesturhlið hússins á  lóðinni nr. 10 við Héðinsgötu.  Stærð: 1. hæð 4,2 ferm., 12 rúmm.  Gjald kr. 2.387.oo + 286.oo."
14002 (01.04.994.702),BN014002,Jakasel 28,Hárgreiðslustofa í bílskúr.,Samþykkt. Áskilið samþykki heilbrigðisnefndar. Leyfið bundið núverandi eigendum.,"Sótt er um leyfi til þess að innrétta hárgreiðslustofu í bílskúr  á lóðinni nr. 28 við Jakasel.  Gjald kr. 2.387.oo.  Meðfylgjandi er samþykki eigenda Jakasels nr. 20, 25, 26 og 30  dags. 25.09.1996."
13985 (01.01.340.301),BN013985,Kirkjusandur 1-5,Breytt skipulag íbúðar á 6.hæð,Frestað. Vantar breytingar á skráningartöflu.,Sótt er um leyfi fyrir breyttu skipulagi íbúða á 6. hæð í húsinu  á lóðinni nr. 5 við Kirkjusand.  Gjald kr. 2.387.oo.
13980 (01.04.633.203),BN013980,Leirubakki 34-36,Færa útitröppur,Frestað. Gera grein fyrir stækkun. Skila skráningartöflu.,Sótt er um leyfi til þess að breyta áður samþykktum teikningum  (samþykktum 9. janúar 1997) af húsinu á lóðinni nr. 34 við  Leirubakka.  Gjald kr. 2.387.oo.
13945 (01.04.326.003),BN013945,Lyngháls 3,Loftræstirör,Frestað. Vantar grunnmynd. Gefa skýringu á þörf fyrir loftræstiröri.,Sótt er um leyfi til þess að setja loftræstirör úr stáli á  norðurhlið hússins á lóðinni nr. 3 við Lyngháls.  Gjald kr. 2.387.oo.  Samþykki eigenda fylgir á teikningu.
14000 (01.01.140.508),BN014000,Lækjargata 6a,áðurgerðar breytingar,Samþykkt.,Sótt er um leyfi fyrir breyttu innra skipulagi og eignamyndun á  lóðinni nr. 6A við Lækjargötu.  Gjald kr. 2.250.oo.
13968 (01.01.250.108),BN013968,Skipholt 21,Uppfærðar teikningar,Samþykkt.,Sótt er um leyfi fyrir núverandi fyrirkomulagi hússins (vegna  eignaskipta) á lóðinni nr. 21 við Skipholt.  Gjald kr. 2.387.oo.
13988 (01.02.523.405),BN013988,Stararimi 57,Taka í notkun óuppfyllt rými.,Frestað. Vísað til skipulags- og umferðarnefndar.,Sótt er um leyfi til þess að taka í notkun óuppfyllt rými í  kjallara og sameina það íbúð í húsinu á lóðinni nr. 57 við  Stararima.  Gjald kr. 2.387.oo.
13733 (01.01.545.112),BN013733,Tómasarhagi 32,"sólstofa 2 hæð og st,i hæð",Samþykkt.,"Sótt er um leyfi til þess að stækka sólstofu á 1. hæð og byggja  sólstofu á 2. hæð við húsið á lóðinni nr. 32 við Tómasarhaga.  Stærð: 1. hæð 6 ferm., 16 rúmm., 2. hæð 11,3 ferm., 26 rúmm.,  samtals 42 rúmm. Gjald kr. 2.387.oo + 1.003.oo.  Meðfylgjandi er samþykki meðeiganda ódags."
13967 (01.01.292.104),BN013967,Ármúli 30,Breytingar,Frestað. Gera grein fyrir sorpgeymslum og bílastæðum.,Sótt er um leyfi til þess að klæða með steindum plötum  bakbyggingu á lóðinni nr. 30 við Ármúla.  Gjald kr. 2.387.oo.
13972 (01.01.136.315),BN013972,Öldugata 10,Áður gerð íbúð og ofl.,Frestað. Lagfæra teikningar.,Sótt er um leyfi fyrir áður gerðri íbúð í risi hússins á lóðinni  nr. 10 við Öldugötu.  Gjald kr. 2.387.oo.  Skoðunarskýrslur byggingarfulltrúa dags. 21.01.1997 og  heilbrigðiseftirlitsins dags. 22.01.1997 fylgja erindinu.
13998 (01.04.603.702),BN013998,Þarabakki 3,Reyndarteikningar,Frestað. Vísað til bókunar eldvarnareftirlitsins ofl.,Sótt er um leyfi fyrir breyttu innra fyrirkomulagi í húsinu á  lóðinni nr. 3 við Þarabakka.  Gjald kr. 2.387.oo.
14003 (01.01.542.101),BN014003,Hagamelur melaskóli,Tölusetning,Samþykkt.,"Byggingarfulltrúi leggur til, vegna óska frá skólastjóra  Melaskólans að skólinn verði tölusettur við Hagamel nr. 1."
13969,BN013969,Meistari - húsasmíðameistari.,Meistari - húsasmíðameistari.,Samþykkt.,Ofanritaður sækir um leyfi byggingarnefndar til að mega standa  fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem  húsasmíðameistari.
14001 (01.01.60-.-99),BN014001,Suðurgata - háskóli íslands,Tölusetning,Samþykkt.,Byggingarfulltrúi leggur til að fyrirhuguð nýbygging  Félagsstofnunar stúdenta sunnan við Eggertsgötu 2-4 verði  tölusett við Suðurgötu nr. 121.
13809 (01.01.433.501),BN013809,Sólheimar 25,"br.fundarh, í íbúð",Jákvætt. Að uppfylltum skilyrðum.,Spurt er hvort leyft verði að innrétta íbúð í sameign hússins á  lóðinni nr. 25 við Sólheima.  Jafnframt lagt fram bréf húsfélagsins dags. 12.12.1996.
