nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
14062 (01.01.250.103),BN014062,Brautarholt 26,"stálstigi milli lagerr,",Samþykkt.,Sótt er um leyfi til þess að breyta innréttingu í lagerrými og  opna á milli húsanna nr. 26 og 28 við Brautarholt og fjölga  salernum í húsunum.  Gjald kr. 2.387.oo.
14022 (01.01.463.301),BN014022,Faxafen 5,Innrétta tannlæknastofur.,Frestað. Vantar eignanúmer.,Sótt er um leyfi til þess að innrétta tannlæknastofu í húsinu á  lóðinni nr. 5 við Faxafen.  Gjald kr. 2.387.oo.
14106 (01.01.532.120),BN014106,Faxaskjól 10,Áður gerð íbúð í kjallara,Samþykkt.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á  lóðinni nr. 10 við Faxaskjól.  Gjald kr. 2.250.oo.  Meðfylgjandi eru skoðunarskýrslur byggingarfulltrúa dags.  24.09.1996 og heilbrigðiseftirlitsins dags. 20.09.1996.  Ný skoðunarskýrsla byggingarfulltrúa dags. 21.11.1996 fylgir  erindinu.
14086 (01.01.444.010),BN014086,Ferjuvogur 15,+,Samþykkt.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á  lóðinni nr. 5 við Ferjuvog.  Gjald kr. 2.387.oo.  Skoðunarskýrslur byggingarfulltrúa dags. 21.08.1996 og  heilbrigðiseftirlits dags. 01.10.1996 fylgja erindinu.  Samþykki meðeigenda dags. 20.01.1997 fylgir erindinu.
14054 (01.04.061.002),BN014054,Funahöfði 19,Brunavarnauppdrættir,Frestað. Vantar skráningartöflu og eignanúmer. Gera grein fyrir stækkunum.,Sótt er um leyfi fyrir núverandi innra fyrirkomulagi og  breytingum m.t.t eldvarna í húsinu á lóðinni nr. 19 við  Funahöfða.  Gjald kr. 2.387.oo.
14102 (01.01.324.001),BN014102,Héðinsgata 10,Nýtt anddyri.,Samþykkt.,"Sótt er um leyfi fyrir nýju anddyri á vesturhlið hússins á  lóðinni nr. 10 við Héðinsgötu.  Stærð: 1. hæð 4,2 ferm., 12 rúmm.  Gjald kr. 2.387.oo + 286.oo."
14080 (01.01.171.011),BN014080,Laugavegur 11,Breyting á veitingastað.,Samþykkt. Áskilið samþykki heilbrigðisnefndar. Frágangur á brunavörnum háður sérstakri úttekt slökkviliðsstjóra.,Sótt er um leyfi fyrir breyttum innréttingum á veitingastað í  húsinu á lóðinni nr. 11 við Laugaveg.  Gjald kr. 2.250.oo.
14064 (01.01.151.212),BN014064,Lindargata 9,"lyfta og br, fyrirkomulag",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innréttingu á 1. og 2. hæð og  koma fyrir lyftu í húsinu á lóðinni nr. 9 við Lindargötu.  Gjald kr. 2.387.oo.
14083 (01.04.326.003),BN014083,Lyngháls 3,Loftræstirör,Samþykkt.,Sótt er um leyfi til þess að setja loftræstirör úr stáli á  norðurhlið hússins á lóðinni nr. 3 við Lyngháls.  Gjald kr. 2.387.oo.  Samþykki eigenda fylgir á teikningu.
14040 (01.02.376.101),BN014040,Mosavegur skóli,Leiðréttir eldvarnauppdrættir,Frestað. Vantar rökstuðning fyrir minnkun á reyklúgum.,Sótt er um leyfi fyrir leiðréttum eldvarnaruppdráttum af  Skólahúsnæði við Mosaveg.  Gjald kr. 2.387.oo.
14063 (01.01.254.102),BN014063,Skipholt 50d,salerni og kaffikrókur,Samþykkt.,Sótt er um leyfi til þess að breyta innréttingu 1. hæðar í  húsinu á lóðinni nr. 50D við Skipholt.  Gjald kr. 2.387.oo.
13828 (01.01.255.208),BN013828,Skipholt 70,Raunteikningar,Frestað. Færa skal eignanúmer inn á teikningar.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í húsinu á  lóðinni nr. 70 við Skipholt.  Gjald kr. 2.250.oo.
14033 (01.02.384.507),BN014033,Starengi 90,Stækka bílskúr og innrétt.br.,Samþykkt.,Sótt er um leyfi til þess að stækka bílskúr og breyta skipulagi  frá áður samþykktri teikningu af húsinu á lóðinni nr. 90 við  Starengi.  Gjald kr. 2.387.oo.
14045 (01.04.036.501),BN014045,Stórhöfði 9,Breyting á eldvörnum,Samþykkt.,Sótt er um leyfi til þess að breyta eldvörnum í millibyggingu hverfisbækistöðvar gatnamálastjóra við Stórhöfða.  Gjald kr. 2.387.oo.
14100 (01.01.265.101),BN014100,Suðurlandsbraut 32 - Ármúli 29,"br.á innr,og skábraut f. fatl,",Samþykkt.,Sótt er um leyfi til þess að breyta innréttingu á 2. hæð og koma  fyrir skábraut við austurhlið hússins á lóðinni nr. 32 við  Suðurlandsbraut.  Gjald kr. 2.387.oo.
14085 (01.01.433.201),BN014085,Sólheimar 19 - 21,Geymsluloft og loftræsting,Frestað. Leiðrétta aðalteikningu.,"Sótt er um leyfi til þess að koma fyrir geymslulofti úr timbri  og loftræstingu við húsið á lóðinni nr. 21 við Sólheima.  Stækkun: 2. hæð 14,2 ferm.  Gjald kr. 2.387.oo."
14084 (01.01.432.408),BN014084,Sólheimar 24,14033,Samþykkt.,Sótt er um að fá samþykkta áður gerða íbúð á 1. hæð hússins á  lóðinni nr. 24 við Sólheima (íbúðin hefur verið í húsinu frá  1962).  Gjald kr. 2.250.oo.  Skoðunarskýrslur byggingarfulltrúa dags. 24.07.1996 og  heilbrigðiseftirlitsins dags. 29.07.1996. Samþykki meðeigenda  dags. 15.08.1996 fylgir erindinu.
14065 (01.02.346.201),BN014065,Vættaborgir 22-24,breytingar inni og úti,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til Þess að taka í notkun óuppfyllt rými og  sameina íbúðum í húsunum á lóðinni nr. 22-24 við Vættaborgir.  Stækkun: hvort hús 30,1 ferm., 81 rúmm., samtals 162 rúmm.  Gjald kr. 2.387.oo + 3.867.oo."
14099 (01.01.139.005),BN014099,Sólvallagata 55,Trjáfelling,Samþykkt. Með vísan til umsagnar garðyrkjustjóra.,Óskað er eftir leyfi til þess að fella tré á lóðinni nr. 55 við  Sólvallagötu. Umsögn garðyrkjustjóra dags. 10.02.1997 fylgir  erindinu.
14105,BN014105,Tölusetningar,Tölusetningar,Samþykkt.,",yggingarfulltrúi leggur til að eftirfarandi lóðir verði  tölusettar þannig:  Hverfisbækistöð gatnamálastjóra við Stórhöfða verði nr. 9.  Hverfisbækistöð gatnamálastjóra við Sóltún verði nr. 2.  Hverfisbækistöð gatnamálastjóra við Flókagötu verði nr. 28.  Kjarvalsstaðir við Flókagötu verði nr. 24."
14068 (01.01.190.303),BN014068,Njálsgata 50,"fá sþ, íbúð í risi",Jákvætt. Að uppfylltum skilyrðum.,Spurt er hvort samþykkt verði áður gerð íbúð í risi hússins á  lóðinni nr. 50 við Njálsgötu.  Skoðunarskýrsla byggingarfulltrúa dags. 27.01.1997 fylgir.
14061 (01.01.454.109),BN014061,Súðarvogur 26,stækkun 2 hæð,Neikvætt. Uppfyllir ekki ákvæði skipulags og byggingarreglugerð.,Spurt er hvort leyft verði að stækka húsið á lóðinni nr. 26 við  Súðarvog um 9 metra til vesturs.
