nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
15890 (01.01.354.003),BN015890,Austurbrún 25,Vegna eignask.,Samþykkt.,"Sótt er um leyfi fyrir áður gerðri stækkun á  bílgeymslu og breytingu á opum hússins á lóðinni nr. 25 við Austurbrún.  Stækkun: bílgeymsla 7,1 ferm., 19,9 rúmm.  Gjald kr. 2.387 + 475  Eignaskiptayfirlýsing með samþykki meðeigenda dags. október 1997 fylgir erindinu."
15913 (01.01.140.501),BN015913,"13"">Austurstræti 16",,Samþykkt. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir núverandi fyrirkomulagi og breyttum eldvörnum í húsinu á lóðinni nr. 16 við Austurstræti.  Gjald kr. 2.387
15912 (01.04.602.801),BN015912,Álfabakki 7,Skyggni og auglýsing,Synjað. Samræmist ekki skiltareglugerð.,Sótt er um leyfi til þess að byggja og reka ljósaskilti fyrir auglýsingar með breytilegri mynd á lóðinni nr. 7 við Álfabakka.  Gjald kr. 2.387
15956 (01.01.847.308),BN015956,Álfaland  7-15,Endurnýjun á byggingarleyfi vegna bílskúra,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að reisa bílgeymslur úr steinsteypu fyrir sjö bíla á lóðinni nr. 7-15 við Álfaland.  Stærð: 195 ferm., 702 rúmm.  Gjald kr. 2.387 + 16.757"
15964 (01.01.130.002),BN015964,Ánanaust 10,Skilit,Frestað. Vantar mæliblað.,Sótt er um leyfi til að reisa ljósaskilti 550 x 190 sm. að stærð á lóðinni nr. 10 við Ánanaust.  Gjald kr. 2.387
15373 (01.01.292.103),BN015373,Ármúli 28,Uppfærsla á teikningum,Samþykkt.,Sótt er um leyfi fyrir áður gerðum breytingum innanhúss (reyndarteikningar)  og að klæða bakhús með loftræstri steindri klæðningu á lóðinni nr. 28 við Ármúla.  Gjald kr. 2.387
15952 (01.01.292.103),BN015952,Ármúli 28,anddyri fyrir 28 0g 30,Samþykkt.,Sótt er um leyfi til að breyta anddyri hússins að Ármúla 28 þannig að það nýtist einnig Ármúla 30.  Gjald kr. 2.387
15960 (01.01.154.307),BN015960,Barónsstígur 2-4,Skilti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir 6,5 - 8,0 m. háu neonljósaskilti á lóðinni nr. 2-4 við Barónsstíg.  Gjald kr. 2.387"
15855 (01.01.185.301),BN015855,Bergstaðastræti 48,reyndarteikningar,Samþykkt.,Sótt er um samþykki fyrir leiðréttum teikningum af húsinu á lóðinni nr. 48 við Bergstaðastræti.  Gjald kr. 2.387
15961 (01.01.216.305),BN015961,Borgartún 7,Tveir þakgluggar við mötuneyti á 4. hæð,Samþykkt.,Sótt er um leyfi fyrir tveimur þakgluggum í norðurhluta hússins á lóðinni nr. 7 við Borgartún.  Gjald kr. 2.387
15940 (01.01.216.305),BN015940,Borgartún 7,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi á 3. hæð, breyta þremur gluggum á bakhlið suðurálmu og fjarlæga skorstein á húsinu á lóðinni nr. 7 við Borgartún.  Gjald kr. 2.387  Bréf hönnuðar dags. 24. október 1997 fylgir erindinu."
15946 (01.01.272.201),BN015946,Bólstaðarhlíð 52-56,Sótt er um leyfi til að breyta vesturhlið hússins.,Samþykkt.,Sótt er um leyfi fyrir vesturgluggum á notaeiningum 0001 í húsinu nr. 52-56 við Bólstaðarhlíð.  Gjald kr. 2.387  Samþykki gjaldkera húsfélagsins að Bólstaðarhlíð 56 og formanns húsfélagsins Bólstaðarhlíð 52-56 dags. 30. október 1997 fylgir erindinu.
13808 (01.01.241.205),BN013808,Brautarholt 8,Eldvarnateikningar.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breytingum m.t.t. eldvarna í húsinu á lóðinni nr. 8 við Brautarholt.  Gjald kr. 2.250.
15958 (01.01.454.002),BN015958,Dugguvogur 8,Breyting inni,"Frestað. Gera grein fyrir bílastæðum, lagfæra afstöðumynd.",Sótt er um leyfi til að breyta innra fyrirkomulagi í húsinu á lóðinni nr. 8 við Dugguvog.  Gjald kr. 2.387
14586 (01.01.672.003),BN014586,Einarsnes 40-42-42a,"stækka kvist, svalir",Samþykkt.,"Sótt er um leyfi til þess að stækka núverandi og byggja nýjan kvist, stækka þakglugga og setja nýjan glugga á anddyri, allt á norðurhlið og koma fyrir svölum og verönd og breyta gluggum á suðurhlið hússins nr. 40 á lóðinni nr. 40-42a við Einarsnes.  Samþykki eigenda að Einarsnesi 42 dags. 20. október 1997 og tveggja eigenda af þremur að Einarsnesi 40 fylgir erindinu.  Samþykki meðlóðarhafa dags. 29. október 1997 fylgir erindinu.  Stækkun 6 rúmm.  Gjald kr. 2.387 + 72"
15951 (01.04.035.002),BN015951,Eldshöfði 14,Endurnýjun á byggingarleyfi frá mars 1994.,Frestað. Vantar skráningartöflu. Gefa upp stærðarbreytingu.,Sótt er um leyfi fyrir endurnýjun á byggingarleyfi fyrir millilofti sem samþykkt var 9. júní 1994  í húsinu á lóðinni nr. 14 við Eldshöfða.  Gjald kr. 2.387
15976 (01.01.367.301),BN015976,Engjateigur 11,Stækkun á eldhúsi og fluttningur á bar á 2. hæð.,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að breyta fyrirkomulagi á eldhúsi og bar á 2. hæð hússins á lóðinni nr. 11 við Engjateig.  Gjald kr. 2.387
15974 (01.01.444.011),BN015974,Ferjuvogur 17,Uppmæling á geymslum vegna skiptasamnings.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta geymslu í kjallara hússins á lóðinni nr. 17 við Ferjuvog.  Gjald kr. 2.387
15857 (01.01.243.707),BN015857,Flókagata 13,Sótt er um samþykkt fyrir áður gerðri íbúð í kjallara.,Samþykkt.,"Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 13 við Flókagötu.  Gjald kr. 2.387  Skoðunarskýrsla byggingarfulltrúa dags 29. ágúst 1997, ástandsskýrsla heilbrigðiseftirlits dags. 14. ágúst 1997 og ljósrit af brunabótamati dags. 21. maí 1939."
15880,BN015880,Fossaleynir 2,Breyting inni,Frestað. Vísað til fyrri athugasemda. Vantar skráningarnúmer á teikningar.,Sótt er um leyfi til þess að koma fyrir skrifstofu og sýningarrými ásamt útidyrum í suðurhluta hússins á lóðinni nr. 2 við Fossaleynir.  Stærð milligólf 47 ferm.  Gjald kr. 2.387
15876 (01.04.302.601),BN015876,Fossháls 1,Reyndarteikningar og mannvirkjatafla.,Frestað. Höfundur hafi samband við eldvarnaeftirlit.,"Sótt er um samþykki fyrir fyrirliggjandi teikningum vegna eignaskipta í húsinu á lóðinni nr. 1 við Fossháls.  Stækkun milligólf í kjallara 267,1 ferm.  Gjald kr. 2.387"
15988 (01.02.865.003),BN015988,Funafold 50,Sótt er um leyfi til að setja arinstofu.,Samþykkt.,"Sótt er um leyfi til þess að byggja sólstofu við húsið á lóðinni nr. 50 við Funafold.  Stærð: sólstofa 9,8 ferm., 27,4 rúmm.  Gjald kr. 2.387 + 654"
15979 (43.32.001),BN015979,Hraunbær 107,"br, frá síðustu umsókn",Frestað. Gera nánari grein fyrir umsókn. Lagfæra götumynd.,Sótt er um leyfi til að breyta afstöðumynd og jafnframt að fella úr gildi fyrri afstöðumynd af lóðinni nr. 107 við Hraunbæ.  Gjald kr. 2.387
15835 (01.01.361.011),BN015835,Hraunteigur 11,Sótt er um leyfi til að breyta tveimur  einstaklinsíbúðum í eina íbúð.,Samþykkt.,"Sótt er um leyfi til þess að sameina tvær áður gerðar einstaklingsíbúðir í eina íbúð í húsinu á lóðinni nr. 11 við Hraunteig.  Gjald kr. 2.387  Skoðunarskýrslur byggingarfulltrúa dags. 8. október 1997 og heilbrigðiseftirlitsins dags. 8. október 1997, samþykki meðeigenda dags. nóv. 1997, ljósrit af brunabótamati og ljósrit af kaupsamningi dags. 30. desember 1960 fylgja erindinu, ennfremur bréf frá hönnuði dags. 4. nóvember 1997."
15766 (01.01.198.901),BN015766,Hringbraut Landsp.  - Eiríksgata,Breytingar vegna aðgengis hreyfihamlaðra.,Frestað. Vísað til fyrri athugasemda.,Sótt er um leyfi fyrir áður gerðum breytingum á fyrirkomulagi innanhúss og fyrir áætluðum breytingum vegna aðgengis hreyfihamlaðra í húsinu á lóðinni nr. 34 við Eiríksgötu.  Gjald kr. 2.387  Bréf hönnuðar dags. 20. október 1997 fylgir erindinu.
15963 (01.01.172.104),BN015963,Hverfisgata 58,Áður gerð íbúð á 1. hæð,Frestað. Vantar samþykki meðeigenda.,Sótt er um leyfi fyrir áður gerðri íbúð á 1. hæð hússins á lóðinni nr. 58 við Hverfisgötu.  Gjald kr. 2.387  Skoðunarskýrsla byggingarfulltrúa dags. 12. september 1997 og heilbrigðiseftirlits dags. 30. október 1997 fylgja erindinu.
15930 (01.01.721.301),BN015930,Kringlan  4-6,Sótt er um leyfi til að skipta verslunarbili í tvennt.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi í norvesturhorni 2. hæðar hússins á lóðinni nr. 4-6 við Kringluna.  Gjald kr. 2.387
15967 (01.04.324.002),BN015967,Krókháls 6,Breytingar,Samþykkt.,"Sótt er um samþykkt á  meðfylgjandi brunavarnauppdráttum sem fela í sér breytt fyirkomulag innan húss, fólkslyftu,  glugga á austurvegg 1. hæðar  og lokun gólfopa á 2. hæð hússins á lóðinni nr. 6 við Krókháls.  Stærð: 395,2 ferm.  Gjald kr. 2.387  Teikningasett samþykkt af Brunamálastofnun 5. nóvember 1997 fylgir erindinu."
14824 (01.01.32-.-96),BN014824,Köllunarklv 4,skipta einingum,Frestað. Höfundur hafi samband við embættið.,Sótt er um leyfi til þess að skipta núverandi húsnæði og setja dyr á austurhlið hússins á lóðinni nr. 4 við Köllunarklettsveg.  Gjald kr. 2.387
15935 (01.01.183.007),BN015935,Laufásvegur 4,Breyta verslun í íbúð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta atvinnuhúsnæði (verslun) í íbúð, breyta gluggum á fram- og bakhlið,  klæða 1. hæð að utan með bárujárni og einangra húsið á lóðinni nr. 4 við Laufásveg.  Gjald kr. 2.387"
15932 (01.01.172.009),BN015932,Laugavegur 27,Sótt er um leyfi til að breyta vörugeymlum úr tveimur einingum í þrjár einingar.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir endurnýjun á byggingarleyfi fyrir teikningum samþykktum 31.október 1996 sem fela í sér breytingu á innra fyrirkomulagi og útlitsbreytingu á húsinu á lóðinni nr. 27 við Laugaveg.  Gjald kr. 2.387
15822 (01.01.261.301),BN015822,Lágmúli 5,Sótt er um leyfi til  tilfærslu á innréttingum,Samþykkt.,Sótt er um leyfi til þess að gera tvö ný dyraop á 1. hæð hússins á lóðinni nr. 5 við Lágmúla.  Gjald kr. 2.387
15971 (01.04.324.201),BN015971,Lyngháls 9,innrétta 3 hæð,Samþykkt.,"Sótt er um leyfi til að breyta fyrirkomulagi á 3. hæð,  setja nýja hurð á suðurhlið,  breyta annarri og  setja ristar í stað tveggja glugga á norðurhlið hússins á lóðinni nr. 9 við Lyngháls.  Gjald kr. 2.387  Samþykki meðeigenda dags. 7. nóvember 1997 fylgir erindinu."
14631 (01.01.702.207),BN014631,Mávahlíð 14,"br. á risi, reyndarteikning",Frestað. Höfundur hafi samband við embættið.,Sótt er um leyfi fyrir áður gerðum breytingum í risi hússins á lóðinni nr. 14 við Mávahlíð.  Gjald kr.  2.387.oo.
15947 (01.01.182.228),BN015947,Njálsgata 22,"br, úti",Frestað. Kynna fyrir meðeiganda. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum á húsinu að Njálsgötu 22, mhl. 01,. sem m.a. fela í sér rif á viðbyggingu og gerð útipalls sunnan húss.  Gjald kr. 2.387  Bréf Drífu Kristjánsdóttur og Ólafs Einarssonar  dags. 14. október 1997 fylgir erindinu.  Samþykki húsafriðunarnefndar dags. 10. nóvember 1997 fylgir erindinu."
15567 (01.01.701.309),BN015567,Reykjahlíð 12,íbúð í kjallara,Samþykkt.,"Sótt er um að fá samþykkta áður gerða íbúð í kjallara hússins á lóðinni nr. 12 við Reykjahlíð og breyta glugga og setja nýja hurð og tröppur.  Gjald kr. 2.387  Samþykki meðeigenda dags. ágúst 1997 fylgir erindinu. Jafnframt lagðar fram skoðunarskýrslur byggingarfulltrúa dags. 18. júní 1997 og heilbrigðiseftirlitsins dags. 19. júní 1997, ljósrit af brunabótamati dags. 28. janúar 1947 og bréf umsækjanda dags. 19. ágúst 1997."
15908 (01.01.292.107),BN015908,Síðumúli 13,Sótt er um að tengja saman hluta af 1. hæð að Síðumúla nr. 15.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að gera op í vegg á 1. hæð milli Síðmúla 15 og Síðumúla 13.  Gjald kr. 2.387
