nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
14826 (01.04.943.403),BN014826,Akrasel 35,áður gert rými í kjallara,,"Sótt er um leyfi fyrir áður gerðu rými í kjallara, breyta útliti  (gluggar og hurð) og færa til þvottahús í húsinu á lóðinni nr. 35 við Akrasel.  Stærð: kjallari 64,8 ferm., 152 rúmm.  Gjald kr. 2.387.oo + 3.628.oo."
15054 (01.01.630.402),BN015054,Aragata 16,fá samþ. íbúð,Synjað. Með vísan í umsögn Borgarskipulags.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á  lóðinni nr. 16 við Aragötu.  Gjald kr. 2.387.oo.  Umsögn Borgarskipulags dags. 15. maí 1997 fylgir málinu.  Bréf umsækjanda dags. 27. maí 1997 fylgir erindinu.
14827 (01.01.184.512),BN014827,Baldursgata 11,raunteikningar,Frestað. Umsókn þarfnast skýringar.,Sótt er um leyfi fyrir núverandi innra fyrirkomulagi vegna  eignaskipta í húsinu á lóðinni nr. 11 við Baldursgötu.  Gjald kr. 2.387.oo.
14804 (01.01.174.128),BN014804,Barónsstígur 11,Breyta skráningatöflu,Samþykkt.,Sótt er um leiðréttingu á skráningartöflu hússins á lóðinni nr.  11 við Barónsstíg.
15036 (01.01.182.221),BN015036,Bjarnarstígur 9,stækka anddyri,Samþykkt.,Sótt er um leyfi fyrir áður gerðri stækkun á anddyri íbúðar í  húsinu á lóðinni nr. 9 við Bjarnarstíg.  Gjald kr. 2.387.oo.
14892 (01.01.216.305),BN014892,Borgartún 7,Breyting,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa. Harðlega eru átalin þau vinnubrögð umsækjanda að hefja framkvæmdir án samþykkis byggingarnefndar. En skylt er að sækja um byggingarleyfi fyrir framkvæmdum sem þessum sbr. 9. gr. byggingarlaga nr. 54/1978 og gr. 3.1.1 í byggingarreglugerð nr. 177/1992. Verði um frekari brot umsækjanda á ákvæðum fyrrnefndra laga og reglugerðar að ræða mun slíkt verða kært til lögreglu.,Sótt er um leyfi til þess að breyta innréttingum á hluta 1.  hæðar í húsinu á lóðinni nr. 7 við Borgartún.  Gjald kr. 2.387.oo.
14815 (01.02.354.203),BN014815,Breiðavík 35-39,Breyta eignanúmeri,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta útliti á áður samþykktu  fjölbýlishúsi og að leiðrétta skráningu hússins á lóðinni nr.  35-39 við Breiðuvík.  Gjald kr. 2.387.oo.
14902 (01.04.304.304),BN014902,Dragháls 18-26 fossháls 17-25,stækka milligólf og br.,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að stækka milligólf og færa til  starfsemi í húsinu á lóðinni nr. 17-25 við Fossháls.  Stækkun: 2. hæð 221 ferm.  Gjald kr. 2.387.oo.
15041 (01.01.367.301),BN015041,Engjateigur 11,Hringstigi,Frestað. Ófullnægjandi teikningar.,Sótt er um leyfi til þess að gera tvo hringstiga milli svala á  2. hæð og svala 3. hæðar á lóðinni nr. 11 við Engjateig.  Gjald kr. 2.387.oo.
14985 (01.01.37-.-93),BN014985,Engjavegur,"br, á geymslum í kjallara",Frestað. Ófullnægjandi teikningar. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til þess að breyta geymslum í kjallara og koma  fyrir vörulyftu í húsinu á lóðinni nr. 8 við Engjaveg.  Gjald kr. 2.387.oo.
15053 (01.01.37-.-93),BN015053,Engjavegur,aðst.f.sjónvarp í þaki,Samþykkt.,Sótt er um leyfi til þess að koma fyrir aðstöðu fyrir sjónvarp  undir skyggni aðalstúku Laugardalsvallar.  Gjald kr. 2.387.oo.  Málinu fylgir bréf hönnuðar dags. 14. maí 1997.
14968 (01.04.630.102),BN014968,Eyjabakki 2-16,klæðning,Frestað. Skila skal upplýsandi ástandsskýrslu.,Sótt er um leyfi til þess að klæða suðurgafla hússins á lóðinni  nr. 2-16 við Eyjabakka með steindri klæðningu.  Gjald kr. 2.387.oo.  Bréf dags. 20. maí 1997 fylgir erindinu.
14958 (01.01.110.504),BN014958,Eyjarslóð 7,skipta hluta í tvö bil,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að skipta suðurhluta 1. hæðar með B-60 vegg í tvær einingar og vestasta hluta 2. hæðar í tvær einingar.  Gjald kr. 2.387.oo.
14816 (01.01.110.503),BN014816,Eyjarslóð 9,steja A60 hurð,Frestað. Ófullnægjandi gögn.,Sótt er um leyfi til þess að breyta innréttingum m.t.t eldvarna  og eignaskipta í húsinu á lóðinni nr. 9 við Eyjarslóð.
14982 (01.01.462.001),BN014982,Faxafen 8-14 - Skeifan 11-19,Raunteikningar,Frestað. Ófullnægjandi afstöðumynd.,Sótt er um leyfi fyrir núverandi fyrirkomulagi og breytingum  m.t.t. eldvarna í húsinu á lóðinni nr. 11 við Skeifuna.  Gjald kr. 2.387.oo.
14953 (01.01.243.706),BN014953,Flókagata 11,Breyting inni,Frestað. Ófullnægjandi umsókn.,Sótt er um leyfi til þess að innrétta íbúð í kjallara hússins á  lóðinni nr. 11 við Flókagötu.  Gjald kr. 2.387.oo.
14993 (01.01.196.101),BN014993,Freyjugata 42,samþ. íbúð í kjallara,Frestað.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á  lóðinni nr. 42 við Freyjugötu.  Gjald kr. 2.387.oo.  Skoðunarskýrslur heilbrigðiseftirlitsins dags. 15.05.1997 og  byggingarfulltrúa dags. 13.05.1997 fylgja erindinu.
