nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
15284 (01.01.162.305),BN015284,Ásvallagata 9,Hjólageymslu og hluta af gangi breytt úr séreign í sameign og fleira.,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að breyta innra skipulagi rishæðar og kjallara vegna eignaskipta í húsinu á lóðinni nr. 9 við Ásvallagötu.  Gjald kr. 2.387
11103 (01.01.139.116),BN011103,Ásvallagata 44,Áður gerð íbúð,Frestað. Vantar skráningartöflu.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á  lóðinni nr. 44 við Ásvallagötu.  Meðfylgjand er samþykki meðeigenda dags.  í janúar 1996 og skoðunarskýrslur frá heilbrigðiseftirliti dags. 27.12.1995  og byggingarfulltrúa dags. 20.12.1995.  Gjald kr. 2.250
14827 (01.01.184.512),BN014827,Baldursgata 11,raunteikningar,Samþykkt.,Sótt er um leyfi fyrir núverandi innra fyrirkomulagi vegna eignaskipta í húsinu á lóðinni nr. 11 við Baldursgötu.  Gjald kr. 2.387
15288 (01.01.710.104),BN015288,Barmahlíð 40,Áður gerð íbúð í risi,Frestað. Vantar skráningartöflu. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi fyrir áður gerðri íbúð í risi hússins á lóðinni nr. 40 við Barmahlíð.  Gjald kr. 2.387   Skoðunarskýrsla byggingarfulltrúa dags. 02.07.1997 og samþykki meðeigenda dags. 12.06.1997 fylgja erindinu.
15216 (01.01.247.709),BN015216,Bollagata 7,Breyting á þakkanti,Samþykkt.,Sótt er um leyfi til að breyta steyptum þakkanti hússins á lóðinni nr. 7 við Bollagötu.  Gjald kr. 2.387
15272 (01.01.217.701),BN015272,Borgartún 17,Skilti,Samþykkt.,"Sótt er um leyfi til að koma fyrir skilti við innkeyrslu á lóðinni nr. 17 við Borgartún, 3 skiltafletir 100x120 cm, heildarhæð 260 cm.  Gjald kr. 2.387"
15213 (01.01.241.201),BN015213,Brautarholt 2,Reyndarteikningar á húsinu v/fyrirhugugaðra eignaskipta,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í húsinu vegna eignaskipta á lóðinni nr. 2 við Brautarholt.  Gjald kr. 2.387
15283 (01.04.065.002),BN015283,Bíldshöfði 18,Milliveggur færður til í bili 0204/0203,Frestað. Umsóknn og gögn ófullnægjandi. Sjá athugasemdir á umsóknareyðublaði.,Sótt er um leyfi til að færa vegg milli rýmis 02-03 og 02-04 í húsinu á lóðinni nr. 18 við Bíldshöfða.  Gjald kr. 2.387
15276 (01.02.844.001),BN015276,Dalhús 41,Færanlegar kennslustofur á lóð Húsaskóla.,Samþykkt. Frágangur á brunavörnum háður sérstakri úttekt slökkviliðsstjóra. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að koma fyrir 3 færanlegum  kennslustofum á lóðinni nr. 41 við Dalhús.  Gjald kr. 2.387
15088 (01.01.134.209),BN015088,Drafnarstígur 2,Reyndarteikningar vegna  eignaskiptasamnings,Frestað. Vísað til athugasemda eldvarnaeftirlits.  Vantar skoðunarskýrslu. Sjá athugasemdir á umsóknareyðublaði.,Sótt er um samþykki á núverandi fyrirkomulagi í húsinu á lóðinni nr. 2 við Drafnarstíg sem felur í sér samþykkt á áðurgerðri íbúð í risi.  Gjald kr. 2.387
