nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
46079 (01.14.041.5),BN046079,Aðalstræti 7,Loka sundi,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að loka sundi að lóð nr. 9 á lóð nr. 7 við Aðalstræti.  Gjald kr. 9.000
45847 (04.68.100.1),BN045847,Asparfell 2-12,Æsufell 2-6 - Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja svalalokanir, einnig eru lagðar fram reyndarteikningar af öllum hæðum fjölbýlishússins Æsufell 2-6 á lóð nr. 2- 12 við Asparfell.  Stækkun brúttó rúmm: nr. 2 er 699,8 rúmm. Nr. 4 597,7 rúmm. Nr. 6, 615,4 samtals: 1.912,9 rúmm.  Gjald kr. 9.000"
45986 (01.26.140.1),BN045986,Ármúli 1,"Viðbygging, breyting inni, breyting úti",Frestað. Umsóknin er til umfjöllunar hjá skipulagsfulltrúa.,"Sótt er um leyfi til að færa út inndregna neðri hæð austan við stigahús, breyta innra skipulagi hæða og koma fyrir mötuneyti í kjallara sem mun þjónusta skrifstofuhæðir hússins á lóð nr. 1 við Ármúla.  Umsögn burðarvirkishönnuðar dags. 6. apríl 2013  og bréf frá hönnuði dags. 28. maí 2013 fylgja erindi.  Stækkun: 89,3 ferm., 375,1 rúmm.  Gjald kr. 9.000"
46021 (01.71.010.7),BN046021,Barmahlíð 46,Breyting inni - 0201,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að færa eldhús og opna milli stofu og nýs eldhúss á annarri hæð hússins á lóðinni nr. 46 við Barmahlíð.  Samþykki meðeigenda í húsi (á teikn.) fylgir erindinu. Kauptilboð dags. 26.apríl fylgir erindinu. Umsögn burðarvirkishönnuðar dags. 22. maí 2013 fylgir erindinu.   Gjald kr. 9.000
45896 (01.18.431.5),BN045896,Bergstaðastræti 28,Svalir og reyndarteikningar,"Frestað. Lagfæra skráningartöflu. Málinu vísað til  skipulagsfulltrúa til ákvörðunar um grenndarkynningar. Vísað er til uppdrátta 1209-01, 1209-02 dags. 12. apríl 2013.","Sótt er um leyfi fyrir nýjum svölum með tröppum út í garð, og leyfi fyrir  reyndarteikningum fyrir innri breytingum á kjallara, 1. hæð, 2 hæð og risi , svo og  að gera húsið að einbýlishúsi á lóð nr. 28 við Bergstaðastræti.  Bréf frá hönnuði dags. 24. maí 2013,  samþykki eigenda aðliggjandi lóða og umsögn frá Minjasafni Reykjavíkur dags. 31 maí 2013 og Minjastofnun Íslands dags. 31. maí 2013 fylgja.  Gjald kr. 9.000"
45985 (01.16.221.0),BN045985,Blómvallagata 10,"Stækka kvisti, þaksvalir","Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta C40.001, 002, 003 og 004 síðast breytt 27. maí 2013.","Sótt er um leyfi til að endurbæta þakrými sem er hluti íbúðar 0301, stækka kvist, byggja svalir og nýjan kvist við þær, fækka þakgluggum og stækka á fjölbýlishúsi á lóð nr. 10 við Blómvallagötu.  Meðfylgjandi er bréf hönnuðar dags. 7.5. 2013, umboð vegna byggingarleyfisumsóknar dags. 7.5. 2013, umsögn skipulagsfulltrúa dags. 5. október 2012.  Stækkun. xx ferm., xx rúmm  Gjald kr. 9.000 + xx"
45902 (04.06.140.3),BN045902,Dvergshöfði 27,Breyting - 1.og 2.hæð,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að innrétta á fyrstu hæð austurálmu verslun og vélaverkstæði, í vesturálmu trésmíðaverkstæði, á annarri hæð að endurinnrétta austurálmu sem skrifstofurými, matstað og geymslu/lager. Jafnframt er sótt um leyfi til að stækka anddyri/afgreiðslu á fyrstu hæð vesturálmu í húsinu á lóð nr. 27 við Dvergshöfða.  Samþykki meðeigenda dags. 23. maí 2013, bréf frá hönnuði dags. 28. maí 2013 og umsögn burðarvirkishönnuðar dags. 23. apríl 2013 fylgja erindi.  Stækkun: 3,6 ferm., 14,4 rúmm.  Gjald kr. 9.000"
46031 (04.03.520.9),BN046031,Eldshöfði 19,Skipta í tvo eignarhluta,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að skipta í tvo eignahluta atvinnuhúsi á lóð nr. 19 við Eldshöfða.  Gjald kr. 9.000
46016 (01.36.650.2),BN046016,Engjateigur 9,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á þegar gerðum breytingum í kjallara þar sem samkomusalur fyrir 105 gesti er innréttaður, komið fyrir móttökueldhúsi og snyrtingum fjölgað í Verkfræðingahúsi á lóð nr. 9 við Engjateig..  Meðfylgjandi er bréf arkitekts dags 13. maí 2013.  Gjald kr. 9.000"
46083 (01.53.231.0),BN046083,Faxaskjól 12,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja viðbyggingu úr timbri við norðurhlið, geymsluskúra í norðvesturhorni lóðar, breyta innra skipulagi og breyta í einbýlishús tvíbýlishúsi á lóð nr. 12 við Faxaskjól.  Stækkun húss:  32 ferm., xx rúmm.  Geymsluskúrar:  6,7 ferm., xx rúmm.  Gjald kr. 9.000"
