nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
46322 (01.43.430.1),BN046322,Álfheimar 74,Breyting - rými 0009,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi að breyta veitingastað í rými 0009 í geymslur  í húsi á lóð nr. 74 við Álfheima.  Kaupsamningur dags. 13. maí 2013 fylgir erindi.  Gjald kr. 9.000
46188 (01.28.010.2),BN046188,Álftamýri  7-9,Gistiheimili í nr. 7,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta skrifstofum á 1. og 2. hæð í gististað í flokki III, tegund A fyrir 26 gesti, og innrétta kjallara sem matsal fyrir 15 gesti, eldhús og starfsmannaaðstöðu sbr. fyrirspurn BN046004, í húsi á lóð nr. 7-9 við Álftamýri.  Meðfylgjandi er umsögn burðarþolshönnuðar dags. 18.6. 2013 og samþykki meðeigenda dags. 13.6. 2013 og 15.7. 2013.  Jákvæð umsögn skipulagsfulltrúa dags. 28. maí 2013 (vegna fyrirspurnarerindis BN046004) fylgir erindinu.  Gjald kr. 9.000"
46262 (01.26.310.3),BN046262,Ármúli 13,Brunavarnir uppfærðar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi, bæta við flóttastiga af svölum 2. hæðar og almenna uppfærslu á brunavörnum í verslunar- og skrifstofuhúsi á lóð nr. 13 við Ármúla.  Gjald kr. 9.000"
46335 (04.73.440.1),BN046335,Árvað 1,Takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi vegna jarðvinnu og aðstöðusköpunar á lóðinni nr. 1 við  Árvað sbr. erindi BN045880
46338 (01.67.310.8),BN046338,Bauganes 37A,Áhaldageymsla,Frestað. Vantar skráningatöflu.,"Sótt er um leyfi til að byggja áhalda- og hjólageymslu við einbýlishús á lóð nr. 37A við Bauganes.  Áhaldageymsla:  22 ferm., 45 rúmm.  Gjald kr. 9.000"
46321 (01.38.320.1),BN046321,Dyngjuvegur 2,Heitur pottur,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyf til koma fyrir staðsteyptum heitum potti með læstu loki og timbur palli við útgang úr stofu  sbr. BN036485 í garðinum á lóð nr. 2 við Dyngjuveg.  Gjald kr. 9.000
46314 (01.67.211.7),BN046314,Einarsnes 58A,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja einnar hæðar timburviðbyggingu með þaksvölum að suðvesturhlið hússins á lóðinni nr. 58A við Einarsnes.   Fyrirspurnarerindi sem fékk jákvæða afgreiðslu 2. júlí 2013 fylgir erindinu.   Stærð: Viðbygging xx ferm. og xx rúmm.  Gjald kr. 9.000
46319 (04.97.040.3),BN046319,Fífusel 25-41,Svalaskýli á nr. 35,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að loka svölum með glerlokun á brautum í fjölbýlishúsi nr. 35 á lóð nr. 25-41 við Fífusel  Bréf frá hönnuði um brunatæknilega úttekt á sameign ódagsett fylgir erindi.  Jafnframt er erindi BN043684 dregið til baka.  Stærð: 180 rúmm.  Gjald kr. 9.000
46300 (01.17.210.9),BN046300,Frakkastígur 8,Loftræsitúða,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja loftræsitúðu á þak útbyggingar á verslunarhúsnæðinu á lóð nr. 8 við Frakkastíg.  Sjá erindi BN042806.  Gjald kr. 9.000
46310 (01.11.730.5),BN046310,Geirsgata 3,Veitingahús,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta nýtingu úr verðbúð í veitingahús í flokki II, þar sem núverandi gluggum og hurðum verði breytt og op í steinsteypta plötu verði stækkað og strompurinn sem var reykhússstrompur, verður lagfærður og gerður nýtanlegur  fyrir arinstæði og útigrill, koma fyrir  aðstöðu fyrir 58 útigesti  og inni fyrir 92 gesti, alls 150 gesti, koma fyrir sorpi og gasgeymslu á útisvæði einnig er sótt um tímabundna opnun frá 2. hæð Geirsgötu nr. 3 inn í hús á lóð nr. 3A-B í húsinu á lóðinni nr. 3 við Geirsgötu.   Gjald kr. 9.000"
46309 (01.86.430.1),BN046309,Haðaland  2-8,8 - Stækka bílskúr - viðbygging við hús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka húsið með því að loka skoti til að koma fyrir herbergi á austurhlið og skoti á suðurhlið þannig að sjónvarpstofan stækkar, koma fyrir skyggni á suðurhlið og stækka bílskúr á húsinu nr. 8 á lóð nr. 2 til 8 við Haðarland.  Stækkun einbýlishús: XX ferm., XX rúmm.  Stækkun bílskúrs XX ferm., XX rúmm.   Gjald kr. 9.000"
