nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
45953 (01.13.650.1),BN045953,Aðalstræti 4,Breyting inni - 2.-6.hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi, opna milli húsa 4 og 6 og innrétta fyrir hótelrekstur og breyta fyrirkomulagi flóttaleiða í húsi á lóð nr. 4 við Aðalstræti.  Erindi fylgir yfirlýsing óundirrituð dags. 7. ágúst 2008 og samþykki Centerhotels dags. 30. apríl 2013.  Gjald kr. 9.000"
45952 (01.13.650.2),BN045952,Aðalstræti 6,Breyting inni - 2.-6.hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi, opna milli húsa 4 og 6 og innrétta fyrir hótelrekstur og breyta fyrirkomulagi flóttaleiða í húsi á lóð nr. 6 við Aðalstræti.  Erindi fylgir yfirlýsing óundirrituð dags. 7. ágúst 2008 og samþykki Centerhotels dags. 30. apríl 2013.  Gjald kr. 9.000"
45950 (01.13.650.3),BN045950,Aðalstræti 8,Breyting inni - 2.-6.hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi, opna milli húsa 4 og 6 og innrétta fyrir hótelrekstur og breyta fyrirkomulagi flóttaleiða í húsi á lóð nr. 8 við Aðalstræti.  Erindi fylgir yfirlýsing óundirrituð dags. 7. ágúst 2008 og samþykki Centerhotels dags. 30. apríl 2013.  Gjald kr. 9.000"
46014 (04.60.280.1),BN046014,Álfabakki 7,Loftun fyrir olíuskilju,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir metanafgreiðslu, sbr. nýsamþykkt erindi BN045816, við bensínafgreiðslu Olíuverslunar Íslands á lóð nr. 7 við Álfabakka.  Gjald kr. 9.000"
46021 (01.71.010.7),BN046021,Barmahlíð 46,Breyting inni - 0201,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að færa eldhús og opna milli stofu og nýs eldhúss á annarri hæð hússins á lóðinni nr. 46 við Barmahlíð.  Samþykki meðeigenda í húsi (á teikn. vantar tvo) fylgir erindinu.  Gjald kr. 9.000
45994 (01.19.410.1),BN045994,Barónsstígur 34,Stigi - flóttaleið mhl 02,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að koma fyrir steinsteyptum flóttastiga milli kjallara og fyrstu hæðar matshluta 03 í Vörðuskóla á lóð nr. 34 við Barónsstíg.  Gjald kr. 9.000
45483 (01.13.550.1),BN045483,Bárugata 23,Viðbygging,Frestað. Lagfærar skráningartöflu.,"Sótt er um leyfi til að byggja viðbyggingu við suðausturhlið einbýlishúss á lóð nr. 23 við Bárugötu.  Erindi var grenndarkynnt frá 8. febrúar til og með 20. mars 2013. Athugasemd barst frá Ragnheiði Tryggvadóttur dags. 4. mars 2013.  Einnig lögð fram umsögn skipulagsfulltrúa dags. 7. maí 2013.  Jafnframt er erindi BN044211 dregið til baka.  Stækkun:  43,1 ferm., 125 rúmm.  Gjald kr. 9.000 + 11.250"
46003 (04.64.170.8),BN046003,Depluhólar 8,Reyndarteikning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningu og nýrri skráningartöflu fyrir íbúðarhús á lóð nr. 8 við Depluhóla.  Meðfylgjandi er bréf hönnuðar dags. 23.4. 2013 og óundirrituð yfirlýsing vegna kaupa á húseigninni dags. 30.12. 2012.  Gjald kr. 9.000
46031 (04.03.520.9),BN046031,Eldshöfði 19,Skipta í tvo eignarhluta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta í tvo eignahluta atvinnuhúsi á lóð nr. 19 við Eldshöfða.  Gjald kr. 9.000
46016 (01.36.650.2),BN046016,Engjateigur 9,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á þegar gerðum breytingum í kjallara þar sem samkomusalur fyrir 105 gesti er innréttaður, komið fyrir móttökueldhúsi og snyrtingum fjölgað í Verkfræðingahúsi á lóð nr. 9 við Engjateig..  Meðfylgjandi er bréf arkitekts dags 13.5. 2013.  Gjald kr. 9.000"
