nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
46079 (01.14.041.5),BN046079,Aðalstræti 7,Loka húsasundi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að loka húsasundi með timburgrindverki á lóðinni nr. 7 við Aðalstræti.  Umsögn Minjastofnunar Íslands dags. 6. júní 2013 fylgir erindinu ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 14. júní 2013.  Gjald kr. 9.000
46054 (04.63.200.1),BN046054,Arnarbakki 2-6,Húðflúrstofa,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að innrétta húðflúrstofu í rými 0108 (áður hluti af rými 0103) en verslun í rými 0103 í húsinu nr. 2 (matshl. 01) á lóðinni nr. 2-6 við Arnarbakka.  Ný skráningartafla fylgir erindinu.  Gjald kr. 9.000
46140 (32.16.110.1),BN046140,Arnarholt,Fjölga íbúðum í mhl 04,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjölga íbúðum úr fjórum og fjórtán einstaklingsherbergjum í ellefu íbúðir í fyrrverandi starfsmannahúsi, matshluta 04, einnig er sótt um leyfi til að byggja sorpskýli og barnavagna- og reiðhjólageymslur á lóð í Arnarholti á Kjalarnesi.  Gjald kr. 9.000"
46115 (01.14.030.8),BN046115,Austurstræti 17,Breyta áður samþykktu erindi BN45886,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN045886 þannig að komið er fyrir háfi, ofni og helluborði í skyndibitastað sem staðsettur er í verslun 10-11 í húsinu á lóð nr. 17 við Austurstræti.   Gjald kr. 9.000"
45896 (01.18.431.5),BN045896,Bergstaðastræti 28,Svalir og reyndarteikningar,Frestað. Grenndarkynningu ólokið.,"Sótt er um leyfi fyrir nýjum svölum með tröppum út í garð, og leyfi fyrir  reyndarteikningum fyrir innri breytingum á kjallara, 1. hæð, 2 hæð og risi , svo og að gera húsið að einbýlishúsi á lóð nr. 28 við Bergstaðastræti.  Bréf frá hönnuði dags. 24. maí 2013,  samþykki eigenda aðliggjandi lóða og umsögn frá Minjasafni Reykjavíkur dags. 31 maí 2013 og Minjastofnun Íslands dags. 31. maí 2013 fylgir.  Gjald kr. 9.000"
46149 (01.22.010.7),BN046149,Borgartún 8-16,"H1, smávægileg breyting á BN045590",Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi fyrir áður samþykktu erindi BN045590 þannig að rými 0903 sýningarsalur verður gert að skrifstofu og hætt verður við hurð sem átti að snúa inn í matsal frá því rými í Höfðatúni 2 á lóð nr. 8-16 við Borgartún.  Gjald kr. 9.000
46157 (04.79.180.1),BN046157,Búðavað 1-3,Viðbygging og fl.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt  er um leyfi til að byggja við báðar íbúðir mhl. 01 og 02 þannig að anddyrið stækkar, setja glugga á austurhlið og breyta innra fyrirkomulagi í mhl. 01 í parhúsinu á lóð nr. 1-3 við Búðavað.    Stækkun: mhl. 01 stækkar um  9,8 ferm., XXXrúmm.   mhl. 02 stækkar um 9,8 ferm., XXX rúmm.  Gjald kr. 9.000"
46160 (01.46.610.2),BN046160,Faxafen 12,Breytingar í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta líkamsræktarstöð í eignarhluta 0001 og 0002 þannig að þeir verða nýttir undir starfsemina í húsinu á lóð nr. 12 við Faxafen.  Umsögn brunahönnuðar dags. júní 2013 og bréf frá umsækjanda dags. 11. júní 2013.  Gjald kr. 9.000
46041 (01.11.500.1),BN046041,Grandagarður 15-37,23 - Veitingastaður,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta veitingastað í flokki II í verbúð nr.23 á lóð nr. 15-37 við Grandagarð.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. júní 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 5. júní 2013.  Stækkun xx ferm. (milliloft)  Gjald kr. 9.000
46022 (01.11.430.1),BN046022,Grandagarður 16,Breyting 1.og 2.hæð - svalir,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi í skrifstofurými 1. og 2. hæðar og koma fyrir lyftu á milli hæða svo og að koma fyrir svölum og skyggni á húsið á lóð nr. 16 við Grandagarð.  Umsögn burðarvirkishönnuðar dags. 3. júní 2013 fylgir.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. maí 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 30. maí 2013.  Gjald kr. 9.000 + 9.000
46049 (01.80.121.4),BN046049,Grensásvegur 24,Gistiheimili,Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagsfulltrúa dags. 13. júní 2013.,"Sótt er um leyfi til að breyta notkun íbúðar 0201 og verslunar 0101 í gistiheimili í flokki II með sjö herbergjum, jafnframt er erindi BN045991 dregið til baka, einnig er sótt um að breyta glugga og hurðum á vesturhlið húss á lóð nr. 24 við Grensásveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 14. júní 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 13. júní 2013.  Gjald kr. 9.000"
46042 (01.80.200.3),BN046042,Heiðargerði 16,Viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja einnar hæðar, léttbyggða viðbyggingu við eldri viðbyggingu á suðurhlið, klæða með liggjandi lerkiborðum, breyta innra skipulagi og sótt er um samþykki fyrir áður gerðri bárujárnsklæðningu á einbýlishúsi á lóð nr. 16 við Heiðargerði.  Erindi fylgir samþykki lóðarhafa Heiðargerðis 14 áritað á uppdrátt.  Stækkun:  6,9 ferm., 47,1 rúmm.  Gjald kr. 9.000 + 9.000"
45989 (02.29.740.3),BN045989,Hesthamrar 11,Viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðri tengibyggingu á milli íbúðarhúss og bílageymslu og setlaug á lóð nr. 11 við Hesthamra.  Stækkun tengibyggingar: 10,1 ferm., 25,3 rúmm.  Gjald kr. 9.000"
