nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
45520 (01.17.020.4),BN045520,Bankastræti 6,Stigi - tvær íbúðir 3. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir stiga milli 1. og 2. hæðar og til að innrétta tvær íbúðir á 3. hæð íbúðar- og atvinnuhúss á lóð nr. 6 við Bankastræti.  Gjald kr. 9.000
45441 (01.21.910.1),BN045441,Borgartún 33,"Breyting 4.hæð - br. lyftu, flóttastigi, innra skipulag",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að þinglýst verði yfirlýsingu um samruna eigna eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að hækka lyftuhús upp á 4. hæð, til að koma fyrir flóttastiga á bakhlið í stað svala og til að breyta innra skipulagi og innrétta mötuneyti á 4. hæð verslunar- og skrifstofuhúss á lóð nr. 33 við Borgartún.  Gjald kr. 9.000"
45135 (01.22.010.7),BN045135,Borgartún 8-16,"Bílakjallari, reyndarteikning",Frestað. Umsækjandi geri grein fyrir því hvaða forsendur liggi til grundvaldar umsókninni varðandi fækkun bílastæða frá því sem samþykkt er. Byggingarfulltrúi leiti jafnframt álits Skipulagsstofnunar.,Sótt er um samþykkt á reyndarteikningu af bílakjallara B1 og B2 og sótt um að bílastæðakrafa verði lækkuð úr 1/35 í 1/50 í B1 á lóð nr. 8-16 við Borgartún.  Einnig er sótt um leyfi fyrir breyttu innra fyrirkomulagi í rými 0101 í sama húsi.  Gjald kr. 8.500
45491 (01.22.010.7),BN045491,Borgartún 8-16,H1 - Skrifstofur - rými 402 og 501,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta skrifstofurými fyrir 178 starfsstöðum í bæði lokuðum og opnum skrifstofurýmum og framreiðslueldhús fyrir stafsmenn í rými 0402 og 0501 í Höfðatún 2 Höfðatorg H1 á lóð nr. 8-16 við Borgartún.  Gjald kr. 9.000
45408,BN045408,Brynjólfsgata 1,Stofnun Vigdísar Finnbogadóttur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypta byggingu, þrjár hæðir og kjallara, einangrað að innan og klætt utan að hluta með standandi viðarklæðingu, ásamt tengigangi undir Suðurgötu að Háskólatorgi, fyrir stofnun Vigdísar Finnbogadóttur á lóð nr. 1 við Brynjólfsgötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. febrúar 2013 fylgir erindinu ásamt umsögn samgöngudeildar dags. 28. janúar 2013.  Stærð mhl. 01:  Kjallari,  bílgeymsla 564 ferm., kennslurými 915,7 ferm., 1. hæð kennslurými 738,8 ferm., 2. hæð kennslurými 865,7 ferm., 3. hæð skrifstofur 874,3 ferm.  Mhl. 01 samtals 3.958,5 ferm., 18.102,8 rúmm.  Stærð mhl. 02: 172,8 ferm., 653 rúmm.  Samtals:  4.131,3 ferm., 18.755,8 rúmm.  Gjald kr. 9.000 + 1.688.022"
45508 (01.46.340.2),BN045508,Fákafen 11,Breyting á BN045141 ( BN045196),Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta erindi BN045141 þar sem neyðarútgangur frá kjallara er færður í húsinu á lóð nr. 11 við Fákafen.  Bréf frá hönnuði dags. 6. nóv. 2012 fylgir.   Gjald kr. 9.000
45507 (01.46.340.2),BN045507,Fákafen 11,Breyting á BN045196,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta erindi BN045196 þar sem neyðarútgangur í kjallara 0002 er færður til í húsinu á lóð nr. 11 við Fákafen.  Bréf frá hönnuð dags. 6. nóv. 2012 fylgir.  Gjald kr. 9.000
45482 (01.11.430.1),BN045482,Grandagarður 16,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir reyndarteikningum sbr. BN044029 þar sem kemur fram breyting í stigahúsi 0101 ásamt breytingum í innri rýmum á 2. hæð hússins á lóð nr. 16 við Grandargarð.  Gjald kr. 9.000
45513 (01.29.540.6),BN045513,Grensásvegur 12,Endurnýjun - BNO40671 og BN036756,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að endurnýja erindið BN040671 dags.12. jan. 2010 og BN036756 dags. 13. nóv. 2007 sem er um að innrétta 2. og 3. hæðina og bakhús undir hótel ásamt svölum á 3. hæðina með fellistiga á norðurhlið og flóttahringstiga á vesturhlið fyrir 2. og 3. hæðina í atvinnuhúsnæðinu á lóðinni nr. 12 við Grensásveg.  Gjald kr. 9.000
45274 (01.18.020.5),BN045274,Hallveigarstígur 8,Kvistir og svalir,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til þess að byggja kvist á norðausturþekju og koma fyrir tveimur kvistum og svölum á suðvesturþekju hússins á lóðinni nr. 8 við Hallveigarstíg.  Samþykki eigenda Hallveigarstígs 6, 10 og 10A (á teikn. og í tölvupósti dags. 27. janúar 2013) fylgir erindinu.  Stærð: Stækkun kvistir 18,9 rúmm.   Gjald kr. 8.500 + 1.701"
45504 (01.81.710.7),BN045504,Háagerði 12,Viðbygging til austurs,Frestað. Milli funda.,"Sótt er um leyfi til að byggja tveggja hæða viðbyggingu við austurhlið og til að breyta innra skipulagi í einbýlishúsi á lóð nr. 12 við Háagerði.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. febrúar 2013 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 22. maí 2012.  Erindi fylgir fsp.  dags. 25. september 2012.  Stækkun:  41,5 ferm., 137,9 rúmm.  Gjald kr. 9.000 + 12.411"
45376 (01.62.880.1),BN045376,Hlíðarendi 2-6,Íþróttamiðstöð Vals - 2. áfangi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypta viðbyggingu sem tengja fjósið gömlu íbúðarhúsi og og gamla íþróttahúsinu, innrétta 11 gistieiningar í tengibyggingunni, innrétta minjasafn í Fjósinu og sameiginlega setustofu í gamla íbúðarhúsinu á lóð nr. 2-6 við Hlíðarenda.  Erindi fylgir brunahönnun frá verkfræðistofunni Eflu dags. 5. júlí 2011, umsögn Húsafriðunarnefndar dags. 21. febrúar 2011. útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. febrúar 2013 og umsögn skipulagsfulltrúa dags. 25. janúar 2013.  Stækkun:  xx ferm., xx rúmm.  Gjald kr. 8.500 + xx"
45505 (01.17.100.5),BN045505,Hverfisgata 18,Stöðuleyfi fyir tjaldi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um stöðuleyfi dagana 6., 7. og 8. júní 2013  fyrir 180 ferm. tjald húðflúrmeistara á bílastæði á baklóð húss á lóð nr. 18 við Hverfisgötu.  Meðfylgjandi er brunavarnarskýrsla dags. 22.1. 2013  Gjald kr. 9.000"
45511 (00.02.600.2),BN045511,Í landi Fitjakots 125677,Íbúð á 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta þegar samþykktu húsi á þann veg að kúluhluta úr timbri og gleri sé sleppt og íbúð er innréttuð í steyptum hluta hússins með steyptri þakplötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. janúar 2013 fylgir erindinu.  Stærðir, frávik frá samþykktum áformum dags. 15.5. 2012.  Matshluti 01, íbúð, var 297,7 ferm., 780 rúmm., minnkun 194,3 ferm., 474,9 rúmm., verður 103,4 ferm. 305,1 rúmm.  Matshl. 02, bílskýli, óbreytt,  96,5 ferm., 376,3 rúmm.  Gjald kr. 9.000"
45151 (04.32.600.2),BN045151,Krókháls 4,Breyting 1. hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um samþykki á reyndarteikningum þar sem rými 0102 hefur verið skipt upp í 0102 og 0103, rými 0102 verður nýtt sem vörugeymsla og 0103 verður notað fyrir matvælavinnslu með frystigeymslurými í húsinu á lóð nr. 4 við Krókháls.  Leyfi matvælastofnunar gildir frá 13. nóv. 2012 og bréf frá eiganda dags. 16. jan. 2013 og umsögn burðavirkishönnuðar ódags. Tölvupóstur frá Matvælastofnun dags. 4 feb. 2013 fylgir  Gjald kr. 8.500 + 9.000"
45500 (02.68.410.2),BN045500,Lambhagavegur 23A,Breyting á BN045902,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til breytinga á byggingarlýsingu frá nýsamþykktu erindi BN045092 sem felast í breyttum byggingarefnum spennistöðvar  Orkuveitu Reykjavíkur á lóð nr. 23A við Lambhagaveg.  Gjald kr. 9.000
45516 (01.17.150.3),BN045516,Laugavegur  20-20A,Brunahólf í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta brunahólfun í kjallara hússins á lóðinni nr. 20A við Laugaveg.  Gjald kr. 9.000
45384 (01.17.111.2),BN045384,Laugavegur 15,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta íbúðum á 2. 3. og 4. hæð í gistiheimili fyrir 37 gesti, innrétta móttöku og starfsmannaaðstöðu í kjallara og gerð er grein fyrir núverandi fyrirkomulagi kjallara og 1. hæðar í íbúðar- og atvinnuhúsi á lóð nr. 15 við Laugaveg.  Jafnframt er erindi BN045360 dregið til baka.  Erindi fylgir umboð til hönnuðar dags. 5. desember 2012 og yfirlýsing um burðarþol dags. 18. desember 2012.  Gjald kr. 8.500 + 9.000"
45438 (01.24.210.1),BN045438,Laugavegur 164,Skjalasafn,Frestað. Til frekari samráðs við hönnuði.,"Sótt er um leyfi til að byggja yfir þaksvalir, setja valmaþak, einangra og klæða að utan með málmklæðningu, breyta innra skipulagi og innrétta skjalasafn í iðnaðarhúsi á lóð nr. 164 við Laugaveg.  Erindi fylgir minnisblað frá Almennu verkfræðistofunni um ástand steyptra veggja dags. 23. janúar 2013.  Stækkun:  35 ferm., 1.932,1 rúmm.  Gjald kr. 9.000 + 173.889"
45406 (01.17.150.4),BN045406,Laugavegur 20B,2. h.Veitingast.í fl. 2-flóttaleið,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að koma fyrir svölum og flóttaleið á vesturhlið annarrar hæðar, síkka glugga á vestur- og suðurhlið, breyta innra fyrirkomulagi og endurinnrétta veitingastað í veitingaflokki II á annarri hæð hússins á lóðinni nr. 20B við Laugaveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. janúar 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 21. janúar 2013. Umsögn Minjastofnunar Íslands dags. 25. janúar 2013 fylgir erindinu. Bréf hönnuðar dags. 25. janúar 2013 fylgir erindinu.  Greinargerð um brunavarnir dags. 16. janúar 2013 fylgir erindinu.   Samþykki eigenda Laugavegar 20A (á teikn. og í tölvupósti dags. 25. janúar 2013) fylgir erindinu.  Gjald kr. 8.500"
45468 (01.18.212.5),BN045468,Njálsgata 23,Frakkastígur 16 - Innri endurnýjun,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Enda verði tekið mið af leiðbeiningum Minjasafns Reykjavíkur og Minjastofnunar Íslands við smíði glugga.,"Sótt er um leyfi til að innrétta jógamiðstöð og breyta póstum lítillega á 2. hæð í húsinu Frakkastíg 16 á lóð nr. 23 við Njálsgötu.  Jafnframt eru erindi BN044449 og BN045153 felld úr gildi.  Erindi fylgir umsögn Minjasafns Reykjavíkur dags. 4. febrúar 2013 og Minjastofnunar Íslands dags. 1. febrúar 2013.  Stærð: Kjallari 73,2 ferm., 1. hæð 94,6 ferm., 2. hæð 91,1 ferm.  Samtals 258,9 ferm., 923,2 rúmm.  Gjald kr. 9.000 + 83.088"
