nr,url,heimilisfang,tegund,nidurstada,spurning
54956 (01.45.140.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054956,Arkarvogur 2,Takmarkað byggingarleyfi f. jarðvinnu,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu fyrir fjölbýlishús á lóð nr. 2 við Arkarvog sbr. BN054742. Erindi fylgir bréf með yfirlýsingu ásamt áætlun dags. 29. júní 2018.
54709 (01.62.970.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054709,Arnarhlíð 8,Fjölbýlishús,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja þriggja til fimm hæða fjölbýlishús með 157 íbúðum og atvinnuhúsnæði á hluta jarðhæðar ásamt tveggja hæða bílgeymslu á lóð nr. 8 við Arnarhlíð. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 8. júní 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 8. júní 2018. Stærðir: A-rými 31.088,1 ferm., 100.702,7 rúmm. B-rými 1.403,4 ferm., 4.069,9 rúmm. Bréf arkitekts dags. 05.06.2018 og ódags. fylgja erindi. Gjald kr. 11.000"
54834 (01.29.320.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054834,Ármúli 34,Breyta 2. og 3. hæð í gistiheimili  05131550,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja brunastiga á austurgafl og innrétta gististað í flokki II, teg. b fyrir 36 gesti á 2. og 3. hæð húss á lóð nr. 34 við Ármúla. Erindi fylgir umsögn burðarvirkishönnuðar dags. 31. maí 2018, samþykki meðeiganda dags. 7. júní 2018 og brunahönnun dags. 5. júní 2018. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 29. júní 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 29. júní 2018. Gjald kr. 11.000"
53728 (01.70.110.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053728,Barmahlíð 7,Áður gerðar breytingar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð verktrygging á verkið né ábyrðaraðilar. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðum breytingum innanhúss sem felast í því að hringstiga hefur verið komið fyrir milli íbúðar 0101 og rýmis 0002, hluta af geymslu íbúðar 0001 hefur verið breytt í herbergi og opnað hefur verið á milli þvottahúsa í kjallara auk þess sem íbúð í risi hefur verið sameinuð íbúð á 2. hæð í húsi á lóð nr. 7 við Barmahlíð. Samþykki meðeigenda dags. 25.02.2018 fylgir erindi. Gjald kr. 11.000"
53540 (01.67.211.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053540,Bauganes 19A,Einbýlishús,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja staðsteypt einbýlishús á tveimur hæðum, klætt fínbáru og sléttu áli,  með innbyggðri bílgeymslu á lóð nr. 19A við Bauganes. Stærð, A-rými:  231,9 ferm., 796,9 rúmm. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 29. september 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 29. september 2017. Gjald kr. 11.000"
54925 (01.18.441.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054925,Bergstaðastræti 29,Reyndarteikningar af núverandi húsi,Frestað. Vísað til athugasemda.,Sótt er um leyfi fyrir áður gerðum breytingum í húsi á lóð nr. 29 við Bergstaðastræti. Gjald kr. 11.000
54800 (04.23.540.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054800,Bleikjukvísl 11,Yfirbygging yfir verönd,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að setja léttbyggða pergólu yfir verönd sem tilheyrir einbýlishúsi þannig að B rými myndast á lóð nr. 11 við Bleikjukvísl. Stækkun B rýmis: XX ferm., XX rúmm. Gjald kr. 11.000"
54897 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054897,Borgartún 8-16A,"Innrétta lyfjaverslun, Katrínartún 4",Frestað. Vísað til athugasemda.,Sótt er um leyfi til að innrétta lyfjaverslun á jarðhæð og færa snyrtingar við stigakjarna ásamt því að uppfæra skráningartöflu sem fórst fyrir að gera við síðustu breytingar þegar 40 m2 færðust á milli rýma 0101 og 0105 í húsi nr. 4 við Katrínartún á lóð nr. 8-16 við Borgartún. Gjald kr. 11.000
54898 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054898,Borgartún 8-16A,Reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir breytingum á innra skipulagi jarðhæðar og flóttaleiðum ásamt breytingum á reyklosun í kjallara í húsi á lóð nr. 8-16 við Borgartún. Brunahönnun dags. 28.05.2018 fylgir erindi. Gjald kr. 11.000
54870 (01.18.664.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054870,Bragagata 22,Tvennar svalir,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að setja svalir á suðurhlið 2. hæðar sem skaga 160 cm út fyrir lóðarmörk, saga niður úr glugga og setja hurð sem fara út á nýjar svalir sem fara 60 cm út frá vesturhlið hús á lóð nr. 22 við Bragagötu.  Umsögn Minjastofnun Íslands dags. 18. júní 2018 fylgir. Gjald kr. 11.000"
