nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
39779 (01.14.110.6),BN039779,Alþingisreitur,flutningur á húsi ofl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að flytja hús af sökkli sínum á lóð nr. 12 við Vonarstræti yfir á nýjan og hærri kjallara sem byggður verður við Kirkjustræti nr 4 og hýsa mun fornleifauppgröft og til að endurbyggja í þessum fyrsta áfanga í sem næst upprunalegri mynd að utan húsið Skjaldbreið, Kirkjustræti 8, á Alþingisreit.  Jafnframt er erindi BN039619 dregið til baka.  Erindi fylgir bréf frá Framkvæmdasýslu ríkisins dags. 22. apríl 2008, fyrirspurn BN039505 dags. 24. febrúar 2009, umsögn Minjasafns Reykjavíkur dags. 2. mars 2009, Húsafriðunarnefndar dags.3. mars 2009, skýrsla Húsafriðunarnefndar 26. mars 2009,  bréf frá Fornleifavernd ríkisins dags. 14. apríl 2009, brunahönnunarskýrsla dags. 13. maí 2009, minnispunktar skipulagsstjóra dags. 1. september 2009, umsögn Húsafriðunarnefndar dags. 3. desember 2009 og umsögn Minsjasafns Reykjavíkur 8. janúar 2010.  Nýr kjallari undir Vonarstræti 12, Mhl. 03:  234,8 ferm., 908,8 rúmm  Samtals verður Vonarstræti 12 sem nú heitir Kirkjustræti 4:  849,6 ferm., 2822 rúmm.  Gjald kr: 7.700 + 217.294"
41268 (04.60.350.3),BN041268,Álfab. 12-16/Þönglab.,nr. 12 reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til breytinga á nýsamþykktu erindi BN039745 sem felast í breyttum eldvarnarkröfum fyrir Bakarameistarann í Mjódd á lóð nr. 12 við Álfabakka.  Gjald kr. 7.700
41127 (01.17.020.3),BN041127,Bankastræti 4,breytt innra skipulag,Frestað Lagfæra skráningartöflu.,Sótt er um leyfi til breytinga á innra skipulagi og opna á milli eininga í verslunarhúsi á lóð nr. 4 við Bankastræti.  Gjald kr. 7.700
41265 (01.17.000.8),BN041265,Bankastræti 5,breyting á byggingarlýsingu (BN038871),Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta brunavarnatexta á skýringablaði vegna skilta við flóttaleiðir skv. athugasemd SHS við úttekt á erindi BN039971 í húsi á lóð nr. 5 við Bankastræti.  Gjald kr. 7.700
40510 (01.19.011.8),BN040510,Barónsstígur 20,stækkun ofl.,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að stækka geymsluskúr, Mhl. 02 við einbýlishúsið á lóð nr. 20 við Barónsstíg.  Erindi fylgja samþykki sumra eigenda Grettisgötu 58A og 60 og Barónsstígs 22 dags. 12. maí 2008 árituð á uppdrátt.  Stækkun Mhl. 02:  2,75 ferm., 7,56 rúmm.  Gjald kr. 7.700 + 582"
41064 (01.85.400.2),BN041064,Bjarmaland  1-7,nr. 1 reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að gera hurð milli þvottahúss og bílgeymslu, sjá erindi BN038184 dags. 3. júní 2008, í einbýlishúsinu nr. 1 á lóð nr. 1-7 við Bjarmaland.  Gjald kr. 7.700"
41066 (01.88.901.1),BN041066,Bleikargróf 5,viðbygging,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi  til að byggja viðbyggingu úr timbri sem verður bárujárnsklædd á vestur- og suðurhlið einbýlishússins á lóð nr. 5 við Bleikargróf.  Jákvæð fyrirspurn BN040169 dags. 21. júlí 2009   Samþykki íbúa í Bleikargróf 1 dags. 15. feb. 2010, og bréf frá eigendum dags. 8. feb. 2010. Umsögn burðarvirkishönnuðar dags. 1. mars. 2010.   Stækkun: 64,1 ferm., 157.1 rúmm.   Gjald kr. 7.700 + 12.097"
40691 (01.71.301.7),BN040691,Blönduhlíð 25,bílageymsla,Frestað Lagfæra verður uppdrætti og skila samþykki meðlóðarhafa. Að því gerðu verður málið sent að nýju til skipulagsstjóra til ákvörðunar um grenndarkynningu sbr. minnisblað skipulagsstjóra frá 12. mars 2010.,"Sótt er um leyfi til að byggja steinsteypta bílgeymslu við fjölbýlishúsið á lóð nr. 25 við Blönduhlíð.  Erindi fylgir jákvæð fsp. dags. 7. nóvember 2006 og 10. mars 2009 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 12. mars 2010 og minnisblað skipulagsstjóra dags. 12. mars 2010. Grenndarkynning stóð yfir frá 25. nóvember til og með 7. janúar 2010. Eftirtaldir aðilar lögðu inn athugasemdir: Helga Benediktsdóttir f.h íbúa að Drápuhlíð 34 og 36 dags. 30. desember 2009.  Stækkun:  xx ferm., xx rúmm.  Gjald kr. 7.700 + xx"
41277 (01.23.000.2),BN041277,Borgartún 26,kaffibar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta fundaaðstöðu í kaffibar í rými bak við stigahús á 1. hæð í skrifstofuhúsi á lóð nr. 26 við Borgartún.  Gjald kr. 7.700
41278 (01.22.010.7),BN041278,Borgartún 8-16,innrétta skrifstofu á 2. hæð suðurhluta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta skrifstofurými í hluta af  suðurhluta 2. hæðar í H1 turni á Höfðatorgi á lóð nr. 8 - 16 við Borgartún.  Gjald kr. 7.700
