nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
41884 (01.29.320.1),BN041884,Ármúli 32,koma fyrir fellistiga og falla frá eldvarnagleri,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að falla frá eldvarnargleri og koma fyrir fellistiga frá svölum á 3. hæð á atvinnuhúsnæðinu á lóð nr. 32 við Ármúla  Gjald kr. 7.700
41887 (01.24.200.5),BN041887,Ásholt 2-42,endurnýjun byggingarleyfis (bn038969),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að endurnýja erindið BN038969 þar sem farið var fram á að byggja glerskála yfir stiga við bílgeymslu fjölbýlishússins á lóð nr. 2-42 við Ásholt.  Stækkun:  10 ferm., 48 rúmm.  Gjald kr. 7.300 + 3.504"
41830 (01.18.401.0),BN041830,Bergstaðastræti 16,breytingar (bn037642),Frestað. Vísað til athugasemda á umsóknarblaði og útskriftar úr gerðabók embættisafgreiðslufundar dags. 23. júlí 2010,"Sótt er um leyfi til breytinga á erindi BN037642, sem felast í að fjölga íbúðum úr þremur í fimm, fjölga svölum og fækka útitröppum í fjölbýlishúsi á lóð nr. 16 við Bergstaðastræti.  Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 23. júlí 2010 fylgir erindinu.  Gjald kr. 7.700"
41879 (01.82.610.1),BN041879,Bústaðavegur 153,breyta flokki úr 1 í 2,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um að breyta skilgreiningu nýsamþykkts veitingahúss, sjá erindi BN041806 samþ. 13. júlí 2010, úr flokki I í flokk II á lóð nr. 153 við Bústaðaveg.  Gjald kr. 7.700"
41781 (01.71.300.7),BN041781,Drápuhlíð 38,setja hurð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að saga gat úr útvegg og koma fyrir hurð úr íbúð út í garð í kjallara og skilgreina sérafnotaflöt þar fyrir framan, sbr. fyrirspurn BN040094, í fjölbýlishúsi nr. 38-40 á lóð nr. 38 við Drápuhlíð.  Samþykki allra meðlóðarhafa í húsi nr. 38 er á teikningu svo og samþykki sumra lóðarhafa nr. 40.  Bréf frá eiganda dags. 29. júní 2010. Umsögn burðarvirkishönnuðar fylgir dags. 20. júlí 2010.  Gjald kr. 7.700"
41758 (02.85.000.4),BN041758,Fannafold 63,setja glugga á gafla og fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðri stækkun á kjallara sem framvæmd var við byggingu og til að setja glugga á gafla og nýta þar með geymslur á neðri hæð (kjallara) sem íveruherbergi í parhúsinu á lóð nr. 63 við Fannafold.  Meðfylgjandi er bréf arkitekts dags. 12.7.2010 og útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 16. júlí og 23. júlí 2010 fylgir erindinu. Ásamt minnisblaði skipulagsstjóra dags. 21. júlí 2010.  Stærðir: Samþykkt: 291,6 ferm., 1.023 rúmm.  Stækkun: 58,9 ferm., 159 rúmm.  Samtals: 350,5 ferm., 1.181,9 rúmm.  Nýting 0,53  Gjald kr. 7.700 + 12.243"
41823 (04.61.220.4),BN041823,Gilsárstekkur 7,"klæðning, breytingar úti",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Bókun byggingarfulltrúa: Vegna forsögu málsins leggur byggingarfulltrúi áherslu á að verkinu verði sem fyrst lokið.,"Sótt er um leyfi til að klæða, einangra og breyta utanhúss einbýlishúsinu á lóð nr. 7 við Gilsárstekk.  Erindi fylgir umsögn burðarvirkishönnuðar dags. 22. júlí 2010.  Gjald kr. 7.700"
41888 (01.11.500.1),BN041888,Grandagarður 15-37,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki  fyrir reyndarteikningum vegna eignaskiptasamnings þar sem gerð er grein fyrir áður gerðum milliloftum í mhl. 1 til 12 og að sameina þá í mhl. 01í atvinnuhúsnæðunum á lóð nr. 15 - 37 við Grandagarð.  Bréf um skáningartöflu dags. 6. ágúst. 2010  Stærð millipalla:  xx ferm.  Gjald kr. 7.700
41895 (01.11.4-9.9),BN041895,Grandagarður 41 99,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki  fyrir reyndarteikningum vegna eignaskiptasamnings þar sem gerð er grein fyrir áður gerðum milliloftum í mhl. 02 til 30 og að sameina þá í mhl. 01 í  atvinnuhúsnæðunum á lóð nr. 41 - 99 við Grandagarð.  Bréf um skáningartöflu dags. 6. ágúst. 2010  Stærð millipalla:  xx ferm.  Gjald kr. 7.700
41752 (02.2-.--8.6),BN041752,Gufunes,stöðuleyfi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um tímabundið stöðuleyfi til eins árs fyrir óupphitað samkomuskýli sem samanstendur af nokkrum gámum og tjaldi á útivistarsvæði Fjöreflis ehf. í Gufunesi.  Meðfylgjandi er bréf arkitekts dags. 22. júní. 2010, afnotasamningur við Reykjavíkurborg dags. 16. apríl 2010, leyfi til að starfrækja litboltavöll frá Rvkborg dags. 26. ágúst 2008 og lögreglu dags. 9. júlí. 2008 og leyfi frá Ferðamálastofu dags. 6. júní 2009.  Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 9. júlí 2010 fylgir erindinu.  Gjald kr. 7.700"
