nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
41918 (01.17.000.8),BN041918,Bankastræti 5,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til fella niður hurð úr starfsmannaaðstöðu inn í tæknirými í kjallara og setja EI60 vegg í staðinn í húsi á lóð nr. 5 við Bankastræti.  Gjald kr. 7.700
41937 (01.18.401.1),BN041937,Bergstaðastræti 20,"viðbygging, fjölga íbúðum ofl.",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja við til norðvesturs og norðurs, til að endurbyggja bílskúr, til að breyta innra skipulagi og innrétta fjórar íbúðir í húsi á lóð nr. 20 við Bergstaðastræti.  Núverandi stærðir mhl. 01  Stækkun:  Kjallari:  xx ferm., 1. hæð 11,3 ferm., 2. hæð 11,3 ferm., xx rúmm.  Samtals:  xx ferm., xx rúmm.  Stærðir bílskúr mhl. 02 - stækkun?  Gjald kr. 7.700 + xx"
41849 (04.06.510.1),BN041849,Bíldshöfði 20,viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að stækka og koma fyrir nýrri vörumóttöku í kjallara og á 1. hæð og að koma fyrir nýjum stigagangi milli 1. 2. og 3. hæðar í norðurhlið hússins, svo og aðrar smávægilegar og almennar breytingar á atvinnuhúsnæðinu á lóð nr. 20 við Bíldshöfða. Jafnframt er dregið tilbaka erindið BN040614 sem var í frestun frá því 12. jan. 2010.  Skýrsla brunahönnuðar dags. júlí 2010.   Bréf frá hönnuði dags. 17. ágúst 2010 og umsögn burðarvirkishönnuðar dags. 29. júlí 2010.  Stækkun 251,4 ferm., 832,1 rúmm.  Gjald kr. 7.700 + 64.072"
41928 (01.85.440.2),BN041928,Bjarmaland 18-24,nr. 20 viðbygging,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að stækka anddyri og breyta innra fyrirkomulagi á einbýlishúsi nr. 20 á lóð nr. 18-24 við Bjarmaland.  Jafnframt er áður samþykkt erindi, BN041726 dags. 29. júní 2010 fellt úr gildi en því fylgdi samþykki meðlóðarhafa.  Stækkun 6,8 ferm., 19 rúmm.  Gjald kr 7.700 + 1.463"
41935 (01.22.100.2),BN041935,Borgartún 20,"innréttingabreytingar, brunastigi",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir innanhúsbreytingum í mhl. 02 á 1, 3 og 4. hæð þar sem stækkuð eru salerni, komið fyrir salerni fyrir fatlaða, mötuneyti fært af 3. hæð upp á 4. hæð og koma fyrir brunastiga á verslunarhúsnæðinu á lóð nr. 20 við Borgartún.  Gjald kr. 7.700"
41833 (01.24.711.2),BN041833,Gunnarsbraut 32,svalir,"Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagstjóra, lagfæra þarf uppdrætti sbr. umsögn skipulagsstjóra. Berist breyttir uppdrætti verða þeir grenndarkynntir. Samþykki meðeigenda vantar.",Sótt er um leyfi til að byggja svalir úr plötuklæddri stálgrind á 1. hæð suðurhliðar húss á lóð nr. 32 við Gunnarsbraut.  Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 23. júlí 2010 og umsögn skipulagsstjóra dags. 22. júlí 2010 fylgir erindinu.  Gjald kr. 7.700
41924 (01.80.211.4),BN041924,Heiðargerði 60,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningum, þar sem gerð er grein fyrir notkun á óuppfylltu rými og breytingu á bílskúr, sjá erindi BN032063 dags. 23. ágúst 2005, í einbýlishúsi nr. 60 við Heiðargerði.  Stækkun bílgeymslu:  xx ferm., xx rúmm.  Lagnarými;  xx ferm., xx rúmm.  Gjald kr. 7.700 + xx"
41802 (02.84.510.2),BN041802,Hlíðarhús 3-7,setja póstlausa renniglugga,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að loka svölum með póstalausum renniglerjum og þaki yfir svalir 0415 við íbúð 0405 í fjölbýlishúsi á lóð nr. 3 - 7 við Hlíðarhús.  Stærðir: 9,7 ferm., 26,5 rúmm.  Gjald kr. 7.700 + 2041"
41929 (04.92.710.4),BN041929,Holtasel 42,kvistur og lokun svala,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að koma fyrir kvisti á suðurhlið og loka svölum á einbýlishúsinu á lóð nr. 42 við Holtasel.  Samþykki nágranna nr. 44 dags. 1. sept. 2004.  Stækkun ?? ferm., ??rúmm.  Gjald kr. 7.700 + ??"
41809 (01.38.610.1),BN041809,Holtavegur 28,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta núverandi tómstundarými á neðri hæð í húsi KFUM og KFUK í elsta stig leikskóla fyrir 25-40 börn og 4-8 starfsmenn, sem hluta af leikskóla sem rekinn er í öðru húsi á lóðinni nr. 28 við Holtaveg.  Erindi fylgir brunatæknileg umsögn frá Verkís dags. 6. júlí 2010.  Gjald kr. 7.700 + 7.700"
36951 (01.17.210.1),BN036951,Hverfisgata 52,svalir á 2. hæð,Frestað. Með vísan til umsagnar skipulagsstjóra frá 20. ágúst 2010.,"Sótt er um leyfi til þes að setja upp svalir við suðurhlið á 2. hæð fjölbýlishússins á lóð nr. 52 við Hverfisgötu.  Samþykki eigenda Vatnsstígs 4, með skilyrðum, innfært 23. maí 2002 ásamt umsögn brunahönnuðar dags. 21. september 2007 fylgja erindinu ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 20. ágúst 2010.  Gjald kr. 6.800"
41814 (01.34.510.1),BN041814,Kirkjusandur 2,breyting úti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að setja upp kælieiningu við hlið rafstöðvargáms á afgirtum steyptum stöpli við Íslandsbanka mhl. 07 á lóð nr. 2 við Kirkjusand.  Gjald kr. 7.700
41818 (01.17.221.4),BN041818,Laugavegur 32B,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um samþykkt á reyndarteikningum af neðri hæð, en af henni eru engar eldri teikningar til, og af skráningartöflu sem byggir einnig á eldri teikningum af efri hæðum hússins á lóð nr. 32B við Laugaveg.  Gjald kr. 7.700"
41692 (01.19.520.7),BN041692,Leifsgata 16,breytingar í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til breytinga í kjallara og skipta svo séreign í honum milli íbúða á 1. og 2. hæð í íbúðarhúsi á lóð nr. 16 við Leifsgötu.  Meðfylgjandi er samþykki meðeigenda á teikningu og umsögn burðarvirkishönnuðar dags. 27. júlí 2010.  Gjald kr. 7.700 + 7.700
41876 (02.87.580.5),BN041876,Logafold 49,taka útgrafinn kjallara í notkun,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að bæta við gluggum og hurð og innrétta áður gerðan kjallara sem hluta íbúðar í einbýlishúsinu á lóð nr. 49 við Logafold.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 13. ágúst 2010 fylgir erindinu.  Áður gerð stækkun kjallara:  72,4 ferm., 238,5 rúmm.  Gjald kr. 7.700 + 18.365"
41890 (01.18.141.0),BN041890,Lokastígur 25,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki á reyndarteikningum vegna eignaskiptasamnings þar sem gerð er grein fyrir áður gerðri ósamþykkri íbúð í kjallara í fjölbýlishúsinu á lóð nr. 25 við Lokastíg.   Fyrirspurn BN040898 fylgir erindinu dags. 12. jan. 2010  Gjald kr. 7.700
41751 (01.71.020.9),BN041751,Mávahlíð 42,endurnýjun á BN029855,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um endurnýjun á samþykkt byggingaráforma  BN029855 samþ. 27.7.2004, um að byggja svalir á suðurhlið 3. hæðar fjölbýlishúss á lóð nr. 42 við Mávahlíð.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 20. ágúst 2010 fylgir erindinu. Kynning stóð yfir frá 14. júlí 2010 til og með 12. ágúst 2010. Engar athugasemdir bárust.  Gjald kr. 7.700"
41851 (04.02.360.3),BN041851,Naustabryggja 13-15,stækka íbúð 0102,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka íbúð 0102 um 11,7 ferm. á kosnað sameignar um sömu ferm. í fjölbýlishússinu nr. 15 á lóð nr. 13-15 við Naustabryggju.  Samþykki meðeigenda  dags. 30. jan. 2010 og ódags. Bréf frá VSI dags. 15. júlí 2010 fylgja erindinu.  Gjald kr. 7.700"
41820 (01.13.120.9),BN041820,Nýlendugata 15A,niðurrif á bakhúsi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal breyttri eignaskiptayfirlýsingu þegar niðurrif hefur farið fram svo unnt sé að taka eignina af skrá.,"Sótt er um leyfi til að rífa bakhús, um er að ræða mhl. 02 0101 fastanúmer 200-0409 þar sem á að fjarlægja alla efri hæð, þak, veggi og gólf ásamt öllum innviðum í kjallara, á lóð nr. 15A við Nýlendugötu.  Fyrirhugað er að láta útveggi kjallarans standa, sem munu nýtast sem girðing utan um lítinn garð.   Bréf frá eigenda dags. 9. júlí 2010 og útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 23. júlí 2010 fylgir erindinu. Bréf frá teiknistofunni T.ark dags. 12. ágúst. 2010  Niðurrif: 24,1 ferm.  Gjald kr. 7.700 + 7.700"
41878 (01.78.280.5),BN041878,Reynihlíð  8-10,br. gluggum í þaki og gafli,Frestað. Vantar samþykki meðlóðarhafa.,"Sótt er um leyfi til að breyta sólstofu 2. hæðar, minnka svalir og breyta hurð út í garð á 1. hæð parhússins nr. 10 á lóð nr. 8-10 við Reynihlíð.  Gjald kr. 7.700"
