nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
38981 (01.11.980.1),BN038981,Austurbakki 2,br. á spennistöð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um breytingu á spennistöð við austurhlið tónlistar- og ráðstefnuhússins sbr. erindi BN037260 og breytingu BN037608 á neðanjarðar bílahúsi á lóð nr. 2 við Austurbakka.  Bréf hönnuðar dags. 22. sept. 2008, minnisblað varðandi útblástur frá varaaflstöð dags. 5. des. 2007 og tölvupóstur Umhverfissviðs Reykjavíkur frá 7. des. 2007 fylgja erindinu.  Stærð: Spennistöð (matshluti 03) neðri kjallari 134,6 ferm., kjallari 294,4 ferm., samtals 429 ferm., 1715,2 rúmm.  Gjald kr. 7300 + 132.070"
40984 (01.38.110.2),BN040984,Austurbrún 6,loftnet,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að flytja núverandi loftnetsúlur sem eru tvær og gerðar fyrir GSM senda upp á þak til að þau verða ekki sýnileg frá þakíbúðum 13. hæðar í fjölbýlishúsinu á lóð nr. 6 við Austurbrún.  Samþykki eigenda dags. 26. jan. 2010 fylgir.  Gjald kr. 7.700
40953 (01.14.050.3),BN040953,Austurstræti 20,tjald í garði,"Frestað. Vísað til athugasemda á umsóknarblaði og til spurninga skipulagsstjóra, samanber útskrift úr gerðabók.",Sótt er um leyfi til að reisa veitingatjald í garði Hressingaskálans á lóð nr. 20 við Austurstræti.  Meðfylgjandi er fylgiskjal sem sýnir suðurhlið.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 29. janúar 2010 fylgir erindinu.  Gjald kr. 7.700
40794 (01.19.021.7),BN040794,Bergþórugata 21,breyta í flokk III,Synjað. Um veitingahús í flokki III samanber meðfylgjandi umsögn skipulagsstjóra dags. 21. janúar 2010.,"Sótt er um leyfi til að breyta skilgreiningu veitingahúss á 1. hæð í flokk III í húsi nr. 21 við Bergþórugötu.  Erindi fylgir bréf eiganda dags. 8. desember 2009 og greinargerð um hljóðvist frá verkfræðistofunni Önn ehf. dags. 22. desember 2009, ásamt umsögn skipulagsstjóra dags.21. janúar 2010.  Niðurstaða skipulagsráðs frá 27. janúar 2010:  Neikvætt með vísan til umsagnar skipulagsstjóra.  Vísað til fullnaðarafgreiðslu byggingarfulltrúa.  Gjald kr. 7.700"
40996 (02.49.610.1),BN040996,Blikastaðavegur 2-8,breytingar á starfsemi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta leiksvæði fyrir lofthoppkastala í leigubili M sem áður var verslunarrými í verslunarhúsnæðinu á lóð nr. 2-8 við Blikastaðaveg.  Gjald kr. 7.700
40741 (01.22.010.7),BN040741,Borgartún 8-16,veitingasala í Höfðatúni 2,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja millipall og innrétta veitingastað í flokki 3 á  1. hæð og koma fyrir kælum og frystum á -2. hæð í atvinnuhúsinu Höfðatúni 2 á lóð nr. 8-16 við Borgartún, sbr. einnig erindi BN040931.  Hljóðskýrsla dags. 14. jan. 2010 fylgir og umsögn burðarvirkishönnuðar dags. 18. jan. 2010, ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 29. janúar 2010 fylgir erindinu.  Gjald kr. 7.700 + 7.700"
40931 (01.22.010.7),BN040931,Borgartún 8-16,breyting 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um byggingarleyfi fyrir uppfærslu á bílastæðabókhaldi vegna millipalls, sjá erindi BN040741 og til að koma fyrir loftinntaki/útkasti á lóð, sjá sama erindi, í atvinnuhúsinu Höfðatún 2 á lóð nr. 8 - 16 við Borgartún.  Millipallur: 37,7 ferm.   Gjald kr. 7.700"
40982 (01.19.630.6),BN040982,Fjölnisvegur 10,stækkun íbúðar í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta tvö áður óinnréttuð rými í kjallara, gera tvo glugga og til að breyta innra fyrirkomulagi kjallara einbýlishússins á lóð nr. 10 við Fjölnisveg.  Stækkun:  xx ferm., xx rúmm.  Gjald kr. 7.700 + xx"
40983 (01.75.--9.8),BN040983,Flugvallarv. timburg.,reyndarteikningar bílaleiga,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi fyrir reyndarteikningum af mhl 02, þar sem kemur fram stækkun frá áður samþykktum teikningum af afgreiðsluhúsnæðinu á lóð nr. 5 við Flugvallarveg með landnr. 107464.  Stækkun: XX ferm., XX rúmm.  Gjald  kr. 7.700 + XX"
40964 (02.45.610.1),BN040964,Fossaleynir 1,endurnýjun byggingarleyfis BN035811,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að endurnýja byggingarleyfið BN035811 dags. 24. apríl 2007 sem fjallar um að setja upp eitt loftnet á veggbrún upp fyrir þak suðvesturhorns ásamt tengiskáp fyrir GSM - búnað í tæknirými á 4. hæð Egilshallar á lóð nr. 1 við Fossaleynir.  Gjald kr. 7.700
