nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
41763 (01.52.230.1),BN041763,Aflagrandi 40,minnkun á áður samþykktum glerskála,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um minnkun á svalaskála, sbr. erindi BN039790, á 12. hæð fjölbýlishúss á lóð nr. 40 við Aflagranda.  Minnkun 4 ferm., 9 rúmm.  Gjald kr. 7.700"
41756 (01.67.201.0),BN041756,Bauganes 3,endurnýjun á BN035894,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um endurnýjun á samþykkt á byggingaráformum  BN035894 um að rífa mhl. 02 og mhl. 03 og byggja í staðinn viðbyggingu við mhl. 01 og til að byggja ofan á bíslag og gera svalir þar út frá á einbýlishúsinu á lóðinni nr. 3 við Bauganes.  Niðurrif:  Mhl. 02, Fastanr. 202-9443 merkt 0101 þvottahús 11,2 ferm., Mhl. 03 Fastanr. 202-9444 merkt 0101 bílskúr 22,7 ferm.  Stærð: Viðbygging íbúð 1. hæð 28,3 ferm., 2. hæð 9,9 ferm. og  bílgeymsla 24,3 ferm., samtals 62,5 ferm., 187,6 rúmm.  Gjald kr. 7.700 + 14.445"
41720 (00.00.000.0),BN041720,Borgartún 21,"opna milli rýma, geymsla minnkuð",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að opna á milli rýma í húsnæði löggildingarstofu í norðvesturhorni kjallara skrifstofuhúss á lóð nr. 21 við Borgartún.  Gjald kr. 7.700
41584 (01.22.010.7),BN041584,Borgartún 8-16,kæligeymsla og starfsmannaaðstaða BN040741 og BN035574,Frestað. Umsækjandi hafi samband við heilbrigðiseftirlitið.,"Sótt er um leyfi fyrir breyttri staðsetningu á kæli- og frystigeymslu í kjallara, var í B2 en verður í B1 rými -115, einnig er sótt um leyfi til að bæta starfsmannaaðstöðu í rými -105 í verslunar- og skrifstofuhúsinu á lóð nr. 8-16 við Borgartún sbr. BN040741 og BN035574.  Jafnframt er erindi BN041342 dregið til baka.  Gjald kr. 7.700"
41789 (04.36.160.5),BN041789,Brekkubær 32-44,nr. 40 viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja garðstofu úr timbri undir og framundan svölum raðhúss nr. 40 á lóð nr. 32-42 við Brekkubæ.  Stærðir 15,8 ferm., xx rúmm.  Gjald kr. 7.700 + xx"
41781 (01.71.300.7),BN041781,Drápuhlíð 38,setja hurð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að saga gat úr útvegg og koma fyrir hurð úr íbúð út í garð í kjallara á nr. 38 og skilgreina sérafnotaflöt þar fyrir framan, sbr. fyrirspurn BN040094, í fjölbýlishúsi á lóð nr. 38-40 við Drápuhlíð.  Samþykki meðeigenda er á teikningu.  Gjald kr. 7.700"
41767 (01.24.410.1),BN041767,Einholt 2,breyting á atvinnuhúsnæði í íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að innrétta 5 íbúðir í núverandi steinsteyptu atvinnuhúsnæði á þrem hæðum á lóð nr. 2 við Einholt.  Stærðir: 1 2. 3. hæð xx ferm. brúttó og xx rúmm. brútto  Gjald kr. 7.700 + xx
41758 (02.85.000.4),BN041758,Fannafold 63,setja glugga á gafla og fl.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að setja glugga á gafla og nýta þar með geymslur á neðri hæð sem íveruherbergi í parhúsinu á lóð nr. 63 við Fannafold.  Gjald kr. 7.700
41383 (01.46.620.1),BN041383,Faxafen 14,innri breyting (breyttar teikningar frá BN040303),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að koma fyrir tveimur handlaugum og einum skolvaski, sbr. erindið BN040303 samþykkt 13. október 2009 í atvinnuhúsnæðinu á lóð nr. 14 við Faxafen.  Samþykki eigenda dags. 9. mars 2010 fylgir, einnig tölvupóstur umsækjanda dags. 29. júní 2010.  Gjald kr. 7.700"
41641 (01.08.940.1),BN041641,Fiskislóð  5-9,tankar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að reisa tvo tanka mhl 23 og 24 fyrir sápuskiljunarbúnað við norðurhlið atvinnuhúsnæðisins á lóð nr. 5-9 við Fiskislóð.  Tölvupóstur frá hönnuði dags. 1. júní 2010.  Stærðir: Mhl. 23. 3,1 ferm., 16,3 rúmm. og mhl. 24. 3,1ferm., 16,3 rúmm. Samtals 6.2 ferm., 32,6 rúmm.  Gjald kr. 7.700 + 2.510"
