nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
41542 (04.73.110.1),BN041542,Árvað 5,austurhluti Norðlingaskóli,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að taka austurhluta Norðlingaskóla sbr. erindi BN037329 í notkun það er áfangaskipta byggingarleyfi en hann stendur á lóð nr. 5 við Árvað.  Meðfylgjandi er bréf og áfangaskiptaplan frá Rvk. Framkvæmda- og eignasvið dags. 16.8.2010  Gjald kr. 7.700
41916 (01.70.110.6),BN041916,"16"">Barmahlíð 1",breytingar innanhúss,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjarlægja vegg milli eldhúss og borðstofu, fjarlægja léttan stiga upp í ris og vegg honum fylgjandi og fjarlægja steyptan vegg að hluta og skorstein á baði í íbúð á 2. hæð íbúðarhúss á lóð nr. 1 við Barmahlíð.  Meðfylgjandi er bréf burðarvirkishönnuðar dags. 13. júlí 2010.  Gjald kr. 7.700"
41812 (01.22.010.7),BN041812,Borgartún 8-16,breyting inni rými 0601,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir skipulagi innréttinga í rými 0601 á 6. hæð í skrifstofuhúsi mhl. 01 í Höfðatúni 2 á lóð nr. 8-16 við Borgartún.  Gjald kr. 7.700
41811 (01.22.010.7),BN041811,Borgartún 8-16,14. hæð innrétta skrifstofu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta 14. hæð utan sameignar fyrir skrifstofur í Höfðatúni 2 á lóð nr. 8-16 við Borgartún.  Gjald kr. 7.700
41913 (01.22.010.7),BN041913,Borgartún 8-16,breyting á innra skipulagi í rými 0104,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta afgreiðsluborði og fjarlægja eldvarnaveggi og út-ljós frá áður samþykktu erindi BN041366 dags. 11. maí 2010 í suðurenda rými 0104 í Höfðatúni 2 á lóð nr. 8-16 við Borgartún.  Gjald kr. 7.700
41839 (01.22.010.7),BN041839,Borgartún 8-16,milliveggir og tröppur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að setja upp milliveggi og pall með tröppu í rými 0102 sem er á fyrstu hæð í suðurenda atvinnuhússins Höfðatún 2 á lóð númer 8-16 við Borgartún.  Gjald kr. 7.700
41912 (04.23.551.2),BN041912,Bröndukvísl 18,stækkun á tengibyggingu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir stækkun úr léttum timburklæddum útiveggjaeiningum og endurbyggingu tengibyggingar á milli íbúðarhlutans og bílskúrs í einbýlishúsinu á lóð nr. 18 við Bröndukvísl.  Sbr. SN100200 dags. 19. júlí 2010 Stækkun: 23,6 ferm., XX rúmm.   Gjald kr. 7.700 + XX"
41746 (01.53.211.5),BN041746,Faxaskjól 20,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði. Ekki eru gerðar skipulagslegar athugasemdir við málið.,"Sótt er um leyfi til innanhúsbreytinga sem sameina íbúðir 0101 og 0201 í eina, einnig er sótt um að byggja svalir úr timbri með stiga út í garð á 1. hæð í húsi á lóð nr. 20 við Faxaskjól.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 13. ágúst 2010 fylgir erindinu. Grenndarkynning stóð yfir frá 8. júlí 2010 til og með 6. ágúst 2010. Engar athugasemdir bárust.  Gjald kr. 7.700"
41900 (02.69.580.2),BN041900,Freyjubrunnur 10-14,"aðskilið byggingarleyfi fyrir hús nr.10,12 og 14",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um aðskilið byggingarleyfi fyrir raðhús nr. 10 á lóðinni  nr. 10 - 14 við Freyjubrunn.  Gjald kr. 7.700
41925 (02.21.600.4),BN041925,Gufunesvegur 4,niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir niðurrifi á mhl 01 og 02 sem eru einbýlishús og geymsla á lóð nr. 4 við Gufunesveg, landnr. 108954, fastanr. 203-8420, staðgr.nr.  2.216.004.  Gjald kr. 7.700"
