nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
41600 (04.94.350.2),BN041600,Akrasel 30,garðskáli endurn. byggingal. BN038194,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að endurnýja byggingarleyfið BN038194 dags. 6. maí 2008 þar sem fengið er leyfi til að byggja garðskála úr gluggaefni og gleri við einbýlishús á lóð nr. 30 við Akrasel.  Stærðir 33,4 ferm., 90,7 rúmm.  Gjald kr. 7.700 + 6.984"
41537 (01.14.110.6),BN041537,Alþingisreitur-Kirkjustræti 4,innri breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til bæta við tæknirýmum og aðgengi að þeim, sbr. erindi BN039779 samþ. 16.3. 2010, í kjallara húss nr. 4 á lóð nr 4-10 við Kirkjustræti.  Gjald kr. 7.700"
41520 (01.14.040.8),BN041520,Austurstræti 12A,breytingar inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innanhúsfyrirkomulagi og innréttingum fyrir veitingastað í flokki III á öllum hæðum í húsi á lóð nr. 12A við Austurstræti.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 21. maí 2010 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 21. maí 2010.  Gjald kr. 7.700 + 7.700
41622 (01.26.200.2),BN041622,Ármúli 5,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um samþykki fyrir reyndarteikningum af 3. hæð matshluta 03 á lóð nr. 5 við Ármúla.  Gjald kr. 7.700
41566 (01.17.000.8),BN041566,Bankastræti 5,breyting inni,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta hámarksfjölda gesta í 120 á 1. hæð og 35 í kjallara veitingahússins á lóð nr. 5 við Bankastræti.  Gjald kr. 7.700
40691 (01.71.301.7),BN040691,Blönduhlíð 25,bílageymsla,Frestað. Málinu vísað til umsagnar skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta 19-01005 dags. síðast breytt 3. maí 2010.,"Sótt er um leyfi til að byggja steinsteypta bílgeymslu við fjölbýlishúsið á lóð nr. 25 við Blönduhlíð.  Erindi fylgir samþykki meðeigenda dags. 8. febrúar 2010.  Einnig fylgir jákvæð fsp. dags. 7. nóvember 2006 og 10. mars 2009 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 12. mars 2010 og minnisblað skipulagsstjóra dags. 12. mars 2010. Grenndarkynning stóð yfir frá 25. nóvember til og með 7. janúar 2010. Eftirtaldir aðilar lögðu inn athugasemdir: Helga Benediktsdóttir f.h íbúa að Drápuhlíð 34 og 36 dags. 30. desember 2009.  Stækkun:  35 ferm., 115,4 rúmm.  Gjald kr. 7.700 + 8.886"
41559 (01.21.910.2),BN041559,Borgartún  35-37,nr. 35 breyta skrifstofum,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að breyta fjórum skrifstofum í eina á 1. hæð skrifstofubyggingar á lóð nr. 35 við Borgartún.  Gjald kr. 7.700
41599 (01.24.120.3),BN041599,Brautarholt 4-4A,svefnskáli/neyðarstigi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir neyðarstiga á suðurhlið og svefnskála á 4. hæð í atvinnuhúsi á lóð nr. 4 við Brautarholt.  Gjald kr. 7.700
41609 (02.42.540.1),BN041609,Brúnastaðir 1-7,nr. 5 breyting á innra skipulagi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að breyta innra fyrirkomulagi raðhússins nr. 5 á lóð nr. 1-7 við Brúnastaði.  Gjald kr. 7.700
41464 (04.30.450.3),BN041464,Dragháls  6-12,Fossháls 9-11 breyta í bílaverkstæði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta bifreiðaverkstæði á 1. hæð í iðnaðarhúsnæði nr. 9 milli mátlína C-E og 28-30, mhl. 01, á lóð nr. 5-7 og 9-11 við Fossháls.  Gjald kr. 7.700"
41634 (01.70.121.4),BN041634,Eskihlíð 13,fá íbúð samþykkta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa vegna anddyrishurðar.,Sótt er um samþykki fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 13 við Eskihlíð.  Íbúðarskoðun byggingarfulltrúa dags. 7. maí 2010 fyglri erindinu.  Gjald kr. 7.700
41593 (02.85.541.1),BN041593,Fannafold 31,skjólveggur,Synjað. Samræmist ekki deiliskipulagi sbr. útskrift úr fundarbók skipulagsstjóra.,Sótt er um leyfi til að koma fyrir 2.4 metra háum skjólvegg úr tré meter frá lóðamörkum á lóð nr. 31 við Fannafold.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 28. maí 2010 fylgir erindinu.  Gjald kr. 7.700
41577 (01.75.100.1),BN041577,Flugvallarv.,bráðabirgða timburhús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að setja niður til bráðabirgða aðflutt timburhús á lóð nr. 5 sem hefur landnr. 107466 við Flugvallarveg.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 28. maí 2010 fylgir erindinu.   Stærð: 108 ferm., ?? rúmm.  Gjald kr. 7.700 + ??"
41557 (01.65.--9.9),BN041557,Flugvöllur 106746,breytingar á erindi BN041230,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja anddyri úr timbri með steyptum sökklum, klætt með málmklæðningu, hurð sett í útvegg og skjólvegg komið fyrir á austurhlið flugstöðvarbyggingarinnar á Reykjavíkurflugvelli við Þorragötu sbr. erindið BN041230 dags. 27. apríl 2010  Niðurrif: 4,2 ferm., 9,2 rúmm.  Nýtt anddyri: 6,8 fem., 16,4 rúmm.  Gjald kr. 7.700 + 1.263"
