nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
40953 (01.14.050.3),BN040953,Austurstræti 20,tjald í garði,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að reisa veitingatjald í garði Hressingaskálans á lóð nr. 20 við Austurstræti.  Meðfylgjandi er fylgiskjal sem sýnir suðurhlið.  Gjald kr. 7.700
40897 (01.18.030.9),BN040897,Bergstaðastræti 13,endurnýjun byggingarleyfis BN038695,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um endurnýjun á erindi BN038695 samþ. 19. ágúst 2008 þar sem veitt var leyfi til þess að byggja þriggja hæða steinsteypta viðbyggingu auk kjallara, allt einangrað að utan og klætt gráum náttúrustein og múrkerfi, með samtals þremur íbúðum og atvinnuhúsnæði á neðstu hæð (kjallara), sem tengist 1. hæð húsnæðisins sem fyrir er á lóðinni nr. 13 við Bergstaðastræti.  Erindi fylgir tölvupóstur dags. 20. janúar og annar dags. 17. janúar 2010 þar sem samþykki eigenda 0401 og 0204 eru dregin til baka.  Stækkun:  Viðbygging 336,6 ferm., 920,7 rúmm  Gjald kr. 7.700 + 70.894"
40962 (01.18.530.6),BN040962,Bergstaðastræti 52,reyndarteikningar v/ eignaskiptayfirlýsingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi v/gerðar eignaskiptasamnings í íbúðar- og atvinnuhúsinu á lóð nr. 52 við Bergstaðastræti.  Gjald kr. 7.700
40723 (01.21.810.1),BN040723,Borgartún 25,breytingar á 4. hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til breytinga á innréttingum á 4. hæð atvinnuhúss á lóð nr. 25 við Borgartún.  Gjald kr. 7.700 + 7.700
40741 (01.22.010.7),BN040741,Borgartún 8-16,veitingasala,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að byggja millipall og innrétta veitingastað í flokki 3 á  1. hæð og koma fyrir kælum og frystum á -2. hæð í atvinnuhúsinu Höfðatúni 2 á lóð nr. 8-16 við Borgartún.  Hljóðskýrsla dags. 14. jan. 2010 fylgir og umsögn burðarvirkishönnuðar dags. 18. jan. 2010  Gjald kr. 7.700 + 7.700
39750 (01.13.501.4),BN039750,Bræðraborgarstígur 3,gistiheimili,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta í gistiheimili kjallara og 1. hæð fjölbýlishússins á lóð nr. 3 við Bræðraborgarstíg. Grenndarkynning stóð frá 15. maí til og með 16. júní 2009. Eftirtaldir aðilar sendu inn athugasemdir: Ingibjörg Helgadóttir og Árni Björnsson dags. 25. maí 2009. Einnig lögð fram umsögn skipulagsstjóra dags. 13. júlí 2009.  Gjald kr. 7.700 + 7.700
40785 (00.00.000.0 09),BN040785,Bæjarháls 1,reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi fyrir reyndarteikningu  á bílgeymslu, mhl 10 við hús Orkuveitu Reykjavíkur á lóð nr. 1 við Bæjarháls.  Sama erindið BN030066 var lagt inn 7. sept. 2004 og var því frestað.  Bréf frá hönnuði dags. 18. jan. 2010 fylgir   Stækkun alls: 282,0 ferm.  1890,4 rúmm  Gjald kr. 7.700 + 145.561"
40565 (01.41.001.0),BN040565,Efstasund 84,stækkun kvists,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa. Afmörkun ósamþykkjanlegarar íbúðar er gerð með vísan til 15. gr. reglugerðar nr. 910/2000.,"Sótt er um leyfi til að rífa eldri kvist og byggja nýjan og stærri á vesturhlið einbýlishússins á lóð nr. 84 við Efstasund.  Jafnframt er gerð grein fyrir áður gerðri ósamþykkjanlegri íbúð í kjallara.  Erindi fylgir samþykki meðeiganda áritað á uppdrátt ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 13. nóv. 2009.  Einnig fylgja þinglýst afsöl dags. 29. júní 1972, 24. maí 2000 og 10. júlí 2003 ásamt skiptayfirlýsingu dags. 21. júní 1991 og íbúðarskoðun byggingarfulltrúa dags. 3. des. 2009.  Stækkun:  3 ferm., 6,2 rúmm.  Gjald kr. 7.700 + 477"
40865 (00.00.000.0 02),BN040865,Engjavegur 6,breyta húsum 1 og 2,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja 4. hæðina ofan á mhl. 02 og 04 sem sameinast í mhl 02 og að byggja tengibyggingu sem verður mhl. 03 sem tengir  mhl. 02 , 07 og 10, og að byggja geymsluhús sem verður mhl. 05 á lóð nr. 6 við Engjaveg.  Bréf frá hönnuði dags. 22. des. 2009 og 18. jan. 2010 fylgir. Umsögn burðarvirkishönnuðar dags. 19. jan. 2010  Stækkun: mhl. 02.  466,3 ferm.,  mhl. 03. 240,7 ferm.og   mhl. 05. 409,2 ferm. Samtals stækkun 1116,2 ferm.,   3897,3 rúmm.  Gjald kr. 7.700 + 7.700 + 300.092"
40949 (01.66.--9.9),BN040949,Flugvöllur 106748,endurnýjun byggingarleyfis BN039227,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Bókun byggingarfulltrúa: Byggingarfulltrúi beinir þeim tilmælum til umsækjanda að suðurhlið gamla flugturnsins verði klædd til dæmis með bárujárni til verndar byggingunni og jafnframt að hresst verði upp á útlit hússins til dæmis með málningu.,Sótt er um leyfi til að endurnýja byggingarleyfið BN039227 dags. 23. des. 2008 og fjallar um að rífa viðbyggingu við gamla flugturninn sem hefur landnúmer 106748 og  mhl 10 á  Reykjavíkurflugvelli.  Niðurrif:  Mhl. 10 merkt 0101 skýli 176 ferm. 545 rúmm.  Gjald kr. 7.700
40959 (02.46.710.3),BN040959,Fossaleynir 6,breyting úti og inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta út og inni í atvinnuhúsnæðinu á lóð nr. 6 við Fossaleyni.  Stækkun: XX ferm og XX rúmm.   Gjald kr. 7.700
40825 (02.37.850.2),BN040825,Fróðengi 1-11,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt eru breytingar á nýsamþykktu erindi BN040641 sem felast í að geymsluveggir verða opnir stálgrindarveggir, einangrun þaks verður 225 mm Roofbord Extra, þrýstieinangrun og inntök og tæknirými 4. og 5. áfanga víxlast.  Meðfylgjandi er bréf arkitekts dags. 15. des. 2009 og  bréf frá Nýsköpunarmiðstöð Íslands um einangrunargildi  Gjald kr. 7.700."
40850 (04.30.230.1),BN040850,Grjótháls 5,breyting úti,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að byggja léttan tengigang á 2. hæð að lóðamörkum við nr. 1-3, sbr. fyrirspurn BN040211, við hús á lóð nr. 5 við Grjótháls.  Meðfylgjandi er bréf frá arkitekt dags. 19. jan. 2010  Stækkun 20,7 ferm., 61 rúmm.  Gjald kr 7.700 + 4.697"
