nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
38981 (01.11.980.1),BN038981,Austurbakki 2,br. á spennistöð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um spennistöð við austurhlið tónlistar- og ráðstefnuhússins sbr. erindi BN037260 og breytingu BN037608 á neðanjarðar bílahúsi á lóð nr. 2 við Austurbakka.  Bréf hönnuðar dags. 22. sept. 2008, minnisblað varðandi útblástur frá varaaflstöð dags. 5. des. 2007 og tölvupóstur Umhverfissviðs Reykjavíkur frá 7. des. 2007 fylgja erindinu.  Stærð: Spennistöð (matshluti 03) neðri kjallari 134,6 ferm., kjallari 294,4 ferm., samtals 429 ferm., 1715,2 rúmm.  Gjald kr. 7300 + 132.070"
41049 (01.35.410.3),BN041049,Austurbrún 33,endurnýjun byggingarleyfis (BN039019),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi.,"Sótt er um leyfi til að endurnýja byggingarleyfið BN039019 dags. 4. nóv. 2008 þar sem sótt er um leyfi til að byggja geymsluskúr úr timbri og með steyptar undirstöður á lóð nr. 33 við Austurbrún.  Stærð: 9,8 ferm.  24,1rúmm.  Gjald kr. 7.700 + 1.856"
40897 (01.18.030.9),BN040897,Bergstaðastræti 13,endurnýjun byggingarleyfis BN038695,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um endurnýjun á erindi BN038695 samþ. 19. ágúst 2008 þar sem veitt var leyfi til þess að byggja þriggja hæða steinsteypta viðbyggingu auk kjallara, allt einangrað að utan og klætt gráum náttúrustein og múrkerfi, með samtals þremur íbúðum og atvinnuhúsnæði á neðstu hæð (kjallara), sem tengist 1. hæð húsnæðisins sem fyrir er á lóðinni nr. 13 við Bergstaðastræti.  Erindi fylgir tölvupóstur dags. 20. janúar og annar dags. 17. janúar 2010 þar sem samþykki eigenda 0401 og 0204 eru dregin til baka.  Erindi fylgir kaupsamningur dags. 21. janúar 2010, þinglýstur kaupsamningur dags. 15. júlí 2003, þinglýstur kaupsamningur dags. 16. apríl 2003, þinglýstur kaupsamningur dags. 3. september 2002 og samningsdrög dags. 15. september 2006.  Einnig fylgja þinglýstir kaupsamningar dags. 9. júlí 2009, 25. júlí 2003 og 5. september 2002.  Stækkun:  Viðbygging 336,6 ferm., 920,7 rúmm  Gjald kr. 7.700 + 70.894"
41064 (01.85.400.2),BN041064,Bjarmaland  1-7,nr. 1 reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að gera hurð milli þvottahúss og bílgeymslu, sjá erindi BN038184 dags. 3. júní 2008, í einbýlishúsinu nr. 1 á lóð nr. 1-7 við Bjarmaland.  Gjald kr. 7.700"
41066 (01.88.901.1),BN041066,Bleikargróf 5,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi  til að byggja viðbyggingu úr timbri sem verður bárujárnsklædd á vestur og suðurhlið einbýlishússins á lóð nr. 5 við Bleikargróf.  Jákvæð fyrirspurn BN040169 dags. 21. júlí 2009   Samþykki íbúa í Bleikargróf 1 dags. 15. feb. 2010, og bréf frá eigendum dags. 8. feb. 2010.   Stækkun: 64,1 ferm., 157.1 rúmm.   Gjald kr. 7.700 + 12.097"
40741 (01.22.010.7),BN040741,Borgartún 8-16,veitingasala í Höfðatúni 2,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja millipall og innrétta veitingastað í flokki 3 á  1. hæð og koma fyrir kælum og frystum á -2. hæð í atvinnuhúsinu Höfðatúni 2 á lóð nr. 8-16 við Borgartún, sbr. einnig erindi BN040931.  Hljóðskýrsla dags. 14. jan. 2010 fylgir og umsögn burðarvirkishönnuðar dags. 18. jan. 2010, ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 29. janúar 2010 fylgir erindinu.  Gjald kr. 7.700 + 7.700"
40931 (01.22.010.7),BN040931,Borgartún 8-16,breyting 1. hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um byggingarleyfi fyrir uppfærslu á bílastæðabókhaldi vegna millipalls, sjá erindi BN040741 og til að koma fyrir loftinntaki/útkasti á lóð, sjá sama erindi, í atvinnuhúsinu Höfðatún 2 á lóð nr. 8 - 16 við Borgartún.  Meðfylgjandi er bréf arkitekts dags. 11.2. 2010 og bréf verkfræðings dags. 11.2. 2010 og annað dags. 19.2. 2010 ásamt ódagsettu skýringablaði.  Stækkun millipallur: 37,7 ferm.   Gjald kr. 7.700"
41081 (01.22.010.7),BN041081,Borgartún 8-16,innrétta skrifstofu á 17. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta skrifstofurými á suðurhelmingnum á 17. hæð í H1 turni á Höfðatorgi á lóð nr. 8 - 16 við Borgartún.  Gjald kr. 7.700
41055 (04.79.180.1),BN041055,Búðavað 1-3,nr. 3 aðskilið byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um aðskilið byggingarleyfi vegna meistaraskipta, sjá erindi BN035888 dags. 15. maí 2007, á parhúsi nr. 3 á lóðinni 1-3 við Búðavað.  Gjald kr. 7.700"
41043 (01.70.221.6),BN041043,Drápuhlíð 7,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að gera op í burðarvegg á  milli herbergja á        2. hæð í fjölbýlishúsinu á lóð nr. 7 við Drápuhlíð.  Bréf frá hönnuði dags. 9. feb. 2010 og umsögn burðarvirkishönnuða dags. 8. feb. 2010 fylgir erindinu.  Gjald kr. 7.700
