nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011201,Bergstaðastræti 31a,br.teikningar,Samþykkt.,"Sótt er um að fá samþykktar breyttar teikningar af húsinu á lóðinni nr. 31A við Bergstaðastræti. Stærð: kjallari 8,4 ferm., 18 rúmm. Gjald kr. 2.250.oo + 405.oo."
"11201 (01.01.184.412) Bergstaðastræti 31a,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011185,Borgartún 28 sindri,br.v/eldvarna,Frestað. Teikningar algjörlega ófullnægjandi. Vísað til athugasemda á umsóknareyðublaði.,"Sótt er um leyfi til að breyta innréttingu þakhæðar, 2. hæðar og 1. hæðar m.t.t eldvarna í húsinu á lóðinni nr. 28 við Borgartún. Gjald kr. 2.250.oo."
"11185 (01.01.230.101) Borgartún 28 sindri,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011187,Drag 14-16 foss 13-15,breyta innra skipulagi á 3.hæð,Frestað. Teikningar algjörlega ófullnægjandi. Vísað til athugasemda á umsóknareyðublaði.,"Sótt er um leyfi til að breyta innra skipulagi 3. hæðar í húsinu á lóðinni nr. 14-16 við Dragháls, 13-15 við Fossháls. Gjald kr. 2.250.oo."
"11187 (01.04.304.504) Drag 14-16 foss 13-15,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011205,Egilsgata 3 - domus medica,reyndarteikningar v/eignask.,Samþykkt. Skila skal eldvarnauppdráttum fyrir 1. júlí nk. Áskilið samþykki heilbrigðisnefndar.,Sótt er um að fá samþykktar raunteikningar vegna eignaskipta í húsinu á lóðinni nr. 3 við Egilsgötu. Gjald kr. 2.250.oo.
"11205 (01.01.193.404) Egilsgata 3 - domus medica,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011073,Faxafen 5,færa til hurðir/breytt notkun,Frestað. Teikningar algjörlega ófullnægjandi. Vísað til athugasemda á umsóknareyðublaði. Vantar samþykki meðeigenda.,Sótt er um leyfi til að færa hurðir og breyta notkun hússins á lóðinni nr. 5 við Faxafen. Gjald kr. 2.250.oo.
"11073 (01.01.463.301) Faxafen 5,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011202,Garðsendi 9,Raunteikningar v. eignaskipta,Samþykkt. Í samþykktinni felst afmörkun sérnotarýmis í kjallara. Ekki er verið að samþykkja íbúð í kjallara.,Sótt er um að fá samþykktar reyndarteikningar af húsinu á lóðinni nr. 9 við Garðsenda. Gjald kr. 2.250.oo.
"11202 (01.01.824.406) Garðsendi 9,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011165,Klapparstígur 1 - 7a,Breyta útliti,Frestað. Vantar samþykki meðeigenda.,Sótt er um leyfi til að breyta útliti gluggahliðar á 1. hæð hússins á lóðinni nr. 10 við Skúlgötu. Gjald kr. 2.250.oo.
"11165 (01.01.152.201) Klapparstígur 1 - 7a,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011184,Kúrland 1-29 2-30,Setja glugga,Samþykkt.,Sótt er um leyfi til að gera glugga á austurgafl hússins á lóðinni nr. 14 við Kúrland. Meðfylgjandi er samþykki meðeigenda dags. 14.02.1996. Gjald kr. 2.250.oo.
"11184 (01.01.861.401) Kúrland 1-29 2-30,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011109,Laugavegur 162,reisa girðingu á lóðarmörkum,Samþykkt.,Sótt er um leyfi til að reisa girðingu úr járni á lóðarmörkum við Brautarholt á lóðinni nr. 162 við Laugaveg. Gjald kr. 2.250.oo.
"11109 (01.01.242.401) Laugavegur 162,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011204,Ljósheimar 14-18,Endurnýja svalahandrið,Samþykkt. Athugasemd er gerð við deiliteikningu. Leggja skal fram nýja lausn.,Sótt er um leyfi til að endurnýja svalahandrið úr plasti og stáli á húsinu á lóðinni nr. 14-18 við Ljósheima. Gjald kr. 2.250.oo. Meðfylgjandi er bréf Sævars Geirssonar dags. 25.01.1996.
"11204 (01.01.437.101) Ljósheimar 14-18,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011200,""">Lyngháls 10",Br. bílgeymslu og milliloft,"Samþykkt. Greiða skal fyrir 0,7 bílastæði í flokki IV kr. 830.636 x 0,7 = 581.445. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta notkun bílageymslu og byggja milliloft úr timbri í húsinu á lóðinni nr. 10 við Lyngháls. Stærð: milliloft í bílageymslu 63,7 ferm. Gjald kr. 2.250.oo."
"11200 (01.04.327.001) "">Lyngháls 10,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011145,Mosarimi 31,Fella niður gestasnyrtingu,Samþykkt.,Sótt er um leyfi til að breyta anddyri ( fella niður gestasnyrtingu ) hússins á lóðinni nr. 31 við Mosarima. Gjald kr. 2.250.oo.
"11145 (01.02.543.403) Mosarimi 31,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011176,Nökkvavogur 33,br.á áður sþ. bílskúr og fl.,Samþykkt. Þinglýsa skal meðfylgjandi samþykki nágranna.,Sótt er um leyfi til að breyta áður samþykktum bílskúr og gluggum þakhæðar ( 2. hæð ) hússins á lóðinni nr. 33 við Nökkvavog. Gjald kr. 2.250.oo.
"11176 (01.01.445.309) Nökkvavogur 33,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011188,Pósthússtræti 9,br.veitingahúsi,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðisnefndar.,"Sótt er um leyfi til að breyta veitingahúsi ( eldhúsi, stiga, salerni ) á lóðinni nr. 9 við Pósthússtræti. Gjald kr. 2.250.oo."
"11188 (01.01.140.515) Pósthússtræti 9,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011194,Skipasund 42,fyrir íbúð í kjallara,Frestað. Lagfæra teikningar. Vantar vottorð um búsetu.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 42 við Skipasund. Skoðunarskýrslur heilbrigðiseftirlits dags. 30.01.1996 og byggingarfulltrúa dags. 31.01.1996 fylgja erindinu.  Samþykki meðeigenda dags. 19.02.1996 fylgir erindinu.
"11194 (01.01.357.319) Skipasund 42,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011110,Starengi 68-72,"breyting á hæðarkóda,mælagrind",Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að breyta hæðarkóta bílskúrs og breytingar á málum á lóðinni nr. 68-72 við Starengi. Gjald kr. 2.250.oo.
"11110 (01.02.384.501) Starengi 68-72,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011186,Suðurlandsbraut 4,reyndarteikningar,Frestað. Vantar eignamerkingar. Lagfæra teikningar með tilliti til brunahönnunar.,Sótt er um að fá samþykkta endurskoðaða aðaluppdrætti af húsinu á lóðinni nr. 4 við Suðurlandsbraut. Gjald kr. 2.250.oo.
"11186 (01.01.262.001) Suðurlandsbraut 4,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011206,Tunguháls 17,Milliloft í vörugeymslu,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja milliloft í vörugeymslu í húsinu á lóðinni nr. 17 við Tunguháls. Stærð: 1. hæð 376,2 ferm. Gjald kr. 2.250.oo."
"11206 (01.04.327.003) Tunguháls 17,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN006528,Árskógar 2 - 8,Hár- og fótsnyrtistofa,,
"6528 (01.04.911.301) Árskógar 2 - 8,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011103,Ásvallagata 44,Áður gerð íbúð,Frestað. Vantar eignamerkingar.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 44 við Ásvallagötu. Gjald kr. 2.250.oo. Meðfylgjand er samþykki meðeigenda dags.  í janúar 1996 og skoðunarskýrlur frá heilbrigðiseftirlits dags. 27.12.1996 og byggingarfulltrúa dags. 20.12.1995.
"11103 (01.01.139.116) Ásvallagata 44,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011203,Óðinsgata 21,raunt.v/eignaskiptasamnings,Samþykkt.,Sótt er um að fá samþykktar teikningar vegna eignaskiptasamnings í húsinu á lóðinni nr. 21 við Óðinsgötu. Gjald kr. 2.250.oo.
"11203 (01.01.184.515) Óðinsgata 21,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011191,Gylfaflöt 1,Tölusetning,Samþykkt.,Lagt er til að núverandi lóð við Gylfaflöt 1-3 verði tölusett nr. 1 við Gylfaflöt. Samkomulag er við lóðarhafa um þessa breytingu.
"11191 (01.02.575.101) Gylfaflöt 1,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011209,Heiðargerði 84,Trjáfelling,Samþykkt. Með vísan til bréfs garðyrkjustjóra dags. 12.02.sl.,"Sótt er um leyfi til að fella þrjár aspir á lóðinni nr. 84 við Heiðargerði. Umsögn Jóhanns Pálssonar dags. 12.02.1996, fylgir erindinu."
"11209 (01.01.802.211) Heiðargerði 84,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011192,Hestháls 10-12,Tölusetning,Samþykkt.,Vegna skiptingar lóðarinnar Hestháls 10-12 í tvær lóðir er lagt til að nyrðri lóðin verði tölusett nr. 10 við Hestháls og syðri lóðin nr. 12 við Hestháls.
"11192 (01.04.323.201) Hestháls 10-12,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011111,Húsasmíðameistari,Húsasmíðameistari,Samþykkt.,Ofanritaður sækir um leyfi byggingarnefndar til að mega standa fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem húsasmíðameistari
