nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011469,Barónsstígur 2,Breyta gluggum ofl.,Samþykkt.,Sótt er um leyfi til að breyta gluggum og skipulagi eininga 01-07 og 02-07 í húsinu á lóðinni nr. 2 við Barónstíg. Gjald kr. 2.250.oo.
"11469 (01.01.154.307) Barónsstígur 2,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011547,Borgartún 28,br.v/eldvarna,Samþykkt. Frágangur á brunavörnum háður sérstakri úttekt slökkviliðsstjóra.,"Sótt er um leyfi til að breyta innréttingu þakhæðar, 2. hæðar og 1. hæðar m.t.t eldvarna í húsinu á lóðinni nr. 28 við Borgartún. Stækkun: Kjallari 38,7 ferm., jarðhæð 39,5 ferm., 2. hæð 7,4 ferm., 257 rúmm.  Gjald kr. 2.250.oo + 5.783.oo. Greiða skal fyrir 1,6 bílastæði í flokki IV kr. 832.300 x 1,6 = 1.331.380.oo."
"11547 (01.01.230.101) Borgartún 28,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011549,Dragháls 14-16 fossháls 13-15,breyta innra skipulagi á 3.hæð,Samþykkt. Áskilið samþykki heilbrigðisnefndar. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi 3. hæðar í húsinu á lóðinni nr. 14-16 við Dragháls, 13-15 við Fossháls. Gjald kr. 2.250.oo."
"11549 (01.04.304.504) Dragháls 14-16 fossháls 13-15,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011522,Grandagarður 16,eldv/reynd,Samþykkt. Frágangur á brunavörnum háður sérstakri úttekt slökkviliðsstjóra.,Sótt er um leyfi fyrir núverandi fyrirkomulagi og brunatæknilegri hönnun í húsinu á lóðinni nr. 16 við Grandagarð. Gjald kr. 2.250.oo.
"11522 (01.01.114.-96) Grandagarður 16,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011523,Grandagarður 18,eldv/reynd,Samþykkt. Frágangur á brunavörnum háður sérstakri úttekt slökkviliðsstjóra.,Sótt er um leyfi fyrir núverandi fyrirkomulagi og brunatæknilegri hönnun í húsinu á lóðinni nr. 18 við Grandagarð. Gjald kr. 2.250.oo.
"11523 (01.01.114.-95) Grandagarður 18,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011511,Grandagarður 2,reyndarteikningar,Samþykkt.,Sótt er um leyfi fyrir núverandi innra skipulagi á lóðinni nr. 2 við Grandagarð. Gjald kr. 2.250.oo.
"11511 (01.01.115.301) Grandagarður 2,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011218,Hafnarstræti 20,Raunteikningar,Frestað. Vísað er í athugasemdir Eldvarnaeftirlits og frágang á teikningum.,Sótt er um leyfi fyrir núverandi innra skipulagi í húsinu á lóðinni nr. 20 við Hafnarstræti. Gjald kr.  2.250.oo.
"11218 (01.01.140.302) Hafnarstræti 20,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011503,Hvassaleiti 44,Br. á 1. og 2. hæð.,Samþykkt.,"Sótt er um leyfi fyrir breytingum á 1. og 2. hæð í húsinu á lóðinni nr. 44 við Hvassaleiti. Stækkun 6 ferm., 16 rúmm. á 1. og 2. hæð. Gjald kr. 2.250.oo + 360.oo."
"11503 (01.01.724.301) Hvassaleiti 44,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011500,Héðinsgata - tollvörugeymsla.,Gluggar á vesturhlið,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að fjölga gluggum á vesturhlið (húss D) á lóðinni nr. 1-3 við Héðinsgötu. Gjald kr. 2.250.oo.
"11500 (01.01.327.001) Héðinsgata - tollvörugeymsla.,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011544,Kleppsvegur 86,Stækka og breyta,Samþykkt.,"Sótt er um leyfi fyrir rýmum sem sýnd voru óútgrafin á upphaflegum teikningum en hafa verið í notkun frá upphafi, einnig er sótt um að stækka bílskúr og setja nýja glugga á norður-suður og austurhliðar hússins á lóðinni nr. 86 við Kleppsveg. Stærð: kjallari 46 ferm., 115 rúmm. Bílgeymsla 3,7 ferm., 9 rúmm. Gjald kr. 2.250.oo + 2.790.oo."
"11544 (01.01.352.201) Kleppsvegur 86,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011545,Langholtsvegur 18,Áður gerð íbúð,Frestað. Vantar brunamótstöðu veggja við sameign. Gera grein fyrir þvottahúsi  1. hæðar.,Sótt er um leyfi fyrir áður gerðri íbúð í húsinu á lóðinni nr. 18 við Langholtsveg. Gjald kr. 2.250.oo. Samþykki meðeigenda dags. 04.03.1996 fylgir erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 07.03.96 fylgir erindinu. Skoðunarskýrsla heilbrigðiseftirlits dags. 07.03.96 fylgir erindinu. Yfirlýsing Ágústu Jónsdóttur dags. 8. mars 1996 fylgir erindinu.
"11545 (01.01.353.217) Langholtsvegur 18,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011584,Langholtsvegur 75,Breyta inngangi í kjallara,Samþykkt.,Sótt er um leyfi til að breyta inngangi í sameign í kjallara hússins á lóðinni nr. 75 við Langholtsveg. Gjald kr. 2.250.oo.
"11584 (01.01.410.014) Langholtsvegur 75,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011546,Langholtsvegur 95,áður gerð íbúð í kjallara,Frestað. Vísað til athugasemda Eldvarnaeftirlits. Geymsla fyrir eina íbúð 0003 ógerð.,"Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 95 við Langholtsveg. Samþykki meðeigenda dags. 18.03.96, skoðunarskýrsla Heilbrigðiseftirlits dags. 14.03.96 og skoðunarskýrsla byggingarfulltrúa dags. 25.01.96 fylgja erindinu. Gjald kr.  2.250.oo."
"11546 (01.01.412.011) Langholtsvegur 95,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011459,Laugarásvegur 1,Hársnyrtistofa,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,Sótt er um leyfi til að starfrækja hársnyrtistofu í húsinu á lóðinni nr. 1 við Laugarásveg. Gjald kr. 2.250.oo. Samþykki húsfélagsins dags. 19.02.96 fylgir erindinu.
"11459 (01.01.380.104) Laugarásvegur 1,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011464,Laugavegur 180 shell,br.inng.í þjónustum.,Samþykkt.,Sótt er um leyfi til að breyta inngangi í þjónustustöð í húsinu á lóðinni nr. 180 við Laugaveg. Gjald kr. 2.250.oo.
"11464 (01.01.252.001) Laugavegur 180 shell,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011470,Laugavegur 70b,Klæða með bárujárni,Samþykkt.,Sótt er um leyfi til að breyta áður samþykktri klæðningu á húsinu á lóðinni nr. 70B við Laugaveg. Gjald kr. 2.250.oo.
"11470 (01.01.174.205) Laugavegur 70b,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011543,Lágholtsvegur 20,Fjölga eignum í húsinu,Samþykkt.,Sótt er um leyfi til að skipta húsinu í tvær sjálfstæðar einingar lóðinni nr. 20 við Lágholtsveg. Gjald kr. 2.250.oo.
"11543 (01.01.520.201) Lágholtsvegur 20,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011515,Nóatún 17,st.glerskáli,Samþykkt.,"Sótt er um leyfi til að rífa glerskála á vesturhlið norðurhúss á lóðinni nr. 17 við Nóatún. Rifnir eru 37,8 ferm., 117 rúmm. Gjald kr. 2.250.oo."
"11515 (01.01.235.201) Nóatún 17,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN010342,Orrahólar 7,Einstaklingsíbúð í kjallara,Synjað. Samræmist ekki reglugerð.,Sótt er um að fá samþykkta einstaklingsíbúð í kjallara hússins á lóðinni nr. 7 við Orrahóla. Gjald kr.  2.180.oo. Samþykki meðeigenda dags. 12.10.95 fylgir erindinu. Skoðunarskýrsla heilbrigðiseftirlits dags.  24.10.95 fylgir erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 07.06.1996 fylgir erindinu.
"10342 (01.04.648.201) Orrahólar 7,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011495,Rauðarárstígur 32,"teikn,V/eignask.samnings",Samþykkt.,"Magnús Hjartarson, sækir um leyfi, fh. húsfélagsins Rauðarárstígs 32, fyrir núverandi fyrirkomulagi 3.  hæðar í húsinu á lóðinni nr. 32 við Rauðarárstíg. Gjald kr.  2.250.oo."
"11495 (01.01.243.110) Rauðarárstígur 32,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011453,Skúlatún 1,Setja ofanljós,Samþykkt.,Sótt er um leyfi til að setja nýtt ofanljós á byggingu Vélamiðstöðvar á lóðinni nr. 1 við Skúlatún. Gjald kr.  2.250.oo.
"11453 (01.01.220.105) Skúlatún 1,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011506,Spítalastígur 10,uppm.og br.eldra hús,Frestað. Lagfæra teikningar.,Sótt er um leyfi fyrir breytingum innan húss og uppmælingu á húsinu á lóðinni nr. 10 við Spítalastíg. Gjald kr. 2.250.oo.
"11506 (01.01.184.102) Spítalastígur 10,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011548,Vagnhöfði 23,Breyta innra fyrirkomulagi,Samþykkt. Frágangur á brunavörnum háður sérstakri úttekt slökkviliðsstjóra.,Sótt er um leyfi fyrir breyttum innréttingum í húsinu á lóðinni nr. 23 við Vagnhöfða. Gjald kr. 2.250.oo. Lagt fram bréf Helgu Gunnarsdóttur dags. 05.03.96.
"11548 (01.04.063.201) Vagnhöfði 23,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011494,Vatnagarðar 16,breyta innréttingu 1.  hæðar,Frestað. Ófullnægjandi brunahólfun.,"Sótt er um leyfi til að breyta innréttingu 1. hæðar (anddyri) í húsinu á lóðinni nr. 16 við Vatnagarða. Stækkun: 5,5 ferm., 22 rúmm. Gjald kr. 2.250.oo + 495.oo."
"11494 (01.01.338.901) Vatnagarðar 16,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011512,Vatnagarðar 22,gluggar,Samþykkt.,Sótt er um leyfi til að setja glugga á austur og vesturhliðar hússins á lóðinni nr. 22 við Vatnagarða. Gjald kr. 2.250.oo.
"11512 (01.01.339.601) Vatnagarðar 22,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011579,Vesturberg 94 - 102,svalahandrið o.fl.,Frestað. Vantar skýrslu um ástand steinsteypu.,"Sótt er um leyfi til að endursteypa svalagólf og hliðarveggi, byggja ný handrið og setja opnanleg fög í hvern stigagang í húsinu á lóðinni nr. 94 - 102 við Vesturberg. Gjald kr. 2.250.oo."
