nr,url,heimilisfang,tegund,nidurstada,spurning
40569 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040569,Aðalstræti 6,breyta skrifstofu í verslun,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til breytinga á erindi BN039321 samþ. 27. janúar 2009 með því að útbúa nýjan inngang á suðurhluta 1. hæðar og innrétta veitingastofu í flokki I (sem tengist matvörubúð í húsi nr. 8) á suðurhluta 1. hæðar nr. 6 við Aðalstræti. Erindi fylgir bréf hönnuðar dags. 13. október 2009. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 23. október 2009 fylgir erindinu. Sömuleiðis samþykki eigenda dags. 13. okt. 2009. Gjald kr. 7.700
40571 (01.13.650.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040571,Aðalstræti 8,breyta skrifstofu í verslun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga á erindi BN039423 samþ. 27. janúar 2009 með því að breyta inngangi, koma fyrir markísum yfir gluggum 1. hæðar og innrétta matvöruverslun (sem tengist veitingastofu á 1. hæð húss nr. 6) á 1. hæð og í kjallara húss nr. 8 við Aðalstræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 23. október 2009 fylgir erindinu og samþykki eigenda dags. 13. okt. 2009. Gjöld kr. 7.700"
40328 (01.14.050.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040328,Austurstræti 16,breyta innra skipulagi,"Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Gestafjöldi á bar verði 80 í stað 90 sem sótt er um. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits. Bókun byggingarfulltrúa: Með vísan til bókunar skipulagsráðs Reykjavíkur frá 14. nóvember 2007 er bókunin hér með ítrekuð sem fellst í því að borgaryfirvöld leggja þunga áherslu á að tryggt sé að veitingastarfsemi sé starfrækt að degi til auk þess sem trygg verði að útliti hússins verði ekki breytt á neinn hátt t.d. að byrgja glugga með gardínum, filmum eða öðrum tilfæringum, sbr. bréf dags. 15. október 2007. Er samþykkt byggingarleyfis bundið þessum skilyrðum og brot á þeim getur leitt til neikvæðrar umsagnar byggingarfulltrúa til leyfadeildar LHS vegna veitingaleyfa. Þá vekur byggingarfulltrúi athygli umsækjanda á þvi að veitingastaðurinn er tvískiptur. Komi til sölu á rekstri annars hvorts hlutans er óvíst að hægt sé að halda rekstrinum óbreyttum áfram m.a. vegna aðgengis að stoðrýmum. Þá er skilyrt að eigandi hússins láti gera við skrautlista úr gifsi sem skert var við uppsetningu á þeim millivegg sem nú hefur verið samþykktur, þegar veggurinn verður fjarlægður skal hann staðfesta með yfirlýsingu sem þinglýst verður að svo verði gert. Jafnframt skal þinglýsa yfirlýsingu vegna þeirra skilyrða sem hér koma fram að ofan.","Sótt er um leyfi til að skipta í tvo hluta, annarsvegar skemmtistað með 250 gesti og í flokki III og hinsvegar bar með 90 gesti og í flokki III, með því að koma fyrir millivegg með hurð á milli eininga  og bæta við tveimur snyrtingum í núverandi skemmtistað á jarðhæð verslunarhússins á lóð nr. 16 við Austurstræti.  Bréf frá eiganda dags. 14. sept. 2009 og 15. okt. 2007, bréf frá Húsafriðunarnefnd dags. 28. sept. 2009, umsögn Minjasafns Reykjavíkur dags. 5. október 2009 og hljóðvistarskýrsla dags. 14. sept. 2009 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 19. sept. 2007. Gjald kr. 7.700 + 7.700"
40011 (01.14.021.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040011,Austurstræti 5,nr. 5-7 loka hurðum milli húsa,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að loka hurðargötum milli húsa á lóðum nr. 5 og 7 við Austurstræti. Gjald kr. 7.700
40600 (01.83.420.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040600,Ásgarður  18-24,svalir á 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að koma fyrir svölum á suðurhlið 2. hæðar í íbúð 0204 mhl. 03, sbr. BN039585 dags. 21. apríl. 2009, á fjölbýlishúsinu nr. 22-24 á lóð nr. 18-24 við Ásgarð. Erindi fylgir samþykki sumra meðeigenda.  Gjald kr. 7.700"
40614 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040614,Bíldshöfði 20,breyting á vörumóttöku og viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að stækka og hólfa niður geymslur og koma fyrir vörumóttöku í kjallara á norðurhlið, undir palli 1. hæðar,  koma fyrir vörumóttöku á palli 1. hæðar á norðurhlið í atvinnuhúsnæðinu á lóð nr. 20 við Bíldshöfða. Stækkun : ??? ferm. og ??? rúmm. Gjald kr. 7.700 + ???"
40570 (01.21.910.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040570,Borgartún  35-37,nr. 37 breytt lega á varaaflstöð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta afmörkun á rými varaaflsstöðvar í atvinnuhúsnæði  á lóð nr. 37 við Borgartún. Jafnframt er erindi BN040105 fellt úr gildi. Gjald kr. 7.700
40625 (04.02.840.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040625,Breiðhöfði 11,breyting inni,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta skrifstofurými í lager þar sem einungis verða geymd óeldfim efni, koma fyrir innkeyrsluhurð og inngangshurð  á vesturhlið og breyta fyrirkomulagi snyrtingar og kaffistofu í atvinnuhúsinu á lóð nr. 11 við Breiðhöfða. Gjald kr. 7.700"
39766 (02.57.620.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039766,Bæjarflöt 15,utanhússklæðning,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta klæðningu á aðalhúsi úr trapizulaga í báruformaða málmklæðningu, setja harðviðarklæðningu í stað forveðraðs kopars á hornbyggingu og breyta póstasetningu og opnalegum fögum í húsi á lóð nr.15 við Bæjarflöt.  Sjá byggingaleyfi BN020930. Samþykki meðeigenda fylgir dags. 2. mars 2009.  Bréf frá Verkfræðistofu Burður um eldvarnir Gjald kr. 7.700"
40616 (02.34.480.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040616,Dofraborgir 3,garðskáli,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja garðskála við vesturhlið einbýlishússins á lóð nr. 3 við Dofraborgir. Jákvæð fyrirspurn BN039778 dags. 12. maí 2009 fylgir erindinu. Stærð Garðskála: 36,8 ferm 114,1 rúmm. Gjald kr. 7.700 + 8.786"
